Frames;HipCenter X;HipCenter Y;HipCenter Z;Spine X;Spine Y;Spine Z;ShoulderCenter X;ShoulderCenter Y;ShoulderCenter Z;Head X;Head Y;Head Z;ShoulderLeft X;ShoulderLeft Y;ShoulderLeft Z;ElbowLeft X;ElbowLeft Y;ElbowLeft Z;WristLeft X;WristLeft Y;WristLeft Z;HandLeft X;HandLeft Y;HandLeft Z;ShoulderRight X;ShoulderRight Y;ShoulderRight Z;ElbowRight X;ElbowRight Y;ElbowRight Z;WristRight X;WristRight Y;WristRight Z;HandRight X;HandRight Y;HandRight Z;HipLeft X;HipLeft Y;HipLeft Z;KneeLeft X;KneeLeft Y;KneeLeft Z;AnkleLeft X;AnkleLeft Y;AnkleLeft Z;FootLeft X;FootLeft Y;FootLeft Z;HipRight X;HipRight Y;HipRight Z;KneeRight X;KneeRight Y;KneeRight Z;AnkleRight X;AnkleRight Y;AnkleRight Z;FootRight X;FootRight Y;FootRight Z;Time Stamp
Frame 75;-0.1203689;0.1220241;2.868556;-0.1109457;0.1798614;2.889387;-0.1297694;0.4816922;2.881805;-0.1346569;0.6598843;2.827762;-0.2541557;0.4090182;2.914884;-0.3524172;0.1253173;2.978841;-0.304695;-0.1050895;2.909975;-0.3060201;-0.1627447;2.916138;-0.006145691;0.372223;2.817124;0.1531901;0.4257995;2.550146;-0.04385175;0.6675956;2.493874;-0.06561691;0.7129313;2.487983;-0.1797637;0.0571459;2.882516;-0.2364237;-0.2646133;2.889871;-0.2642832;-0.3713842;3.09295;-0.1823515;-0.3635885;3.022987;-0.08226959;0.07978525;2.84377;-0.02133927;-0.2540034;2.90301;-0.01044573;-0.4881679;2.997979;-0.02470823;-0.5534901;2.967645;9/14/2022 4:05:17 PM
Frame 76;-0.1089997;0.1065532;2.872327;-0.1060731;0.1737282;2.892317;-0.1262593;0.4822599;2.884096;-0.1351968;0.6615894;2.828168;-0.247026;0.4005952;2.909278;-0.3739575;0.2421028;2.970756;-0.3362584;0.03842888;2.95017;-0.3243292;-0.06367755;2.948121;-0.005700674;0.3718966;2.817096;0.1618691;0.3812507;2.539414;-0.0189535;0.5630817;2.463903;-0.04761647;0.6114841;2.461215;-0.1578859;0.03151594;2.8833;-0.2895279;-0.2826174;2.916365;-0.2540204;-0.4685564;3.097555;-0.177171;-0.4067979;3.037316;-0.06708512;0.06941859;2.85183;-0.02193824;-0.2537725;2.903352;-0.01058597;-0.4883898;2.997628;-0.03414656;-0.5551819;2.955504;9/14/2022 4:05:17 PM
Frame 77;-0.1089997;0.1065532;2.872327;-0.1060731;0.1737282;2.892317;-0.1262593;0.4822599;2.884096;-0.1351968;0.6615894;2.828168;-0.247026;0.4005952;2.909278;-0.3739575;0.2421028;2.970756;-0.3362584;0.03842888;2.95017;-0.3243292;-0.06367755;2.948121;-0.005700674;0.3718966;2.817096;0.1618691;0.3812507;2.539414;-0.0189535;0.5630817;2.463903;-0.04761647;0.6114841;2.461215;-0.1578859;0.03151594;2.8833;-0.2895279;-0.2826174;2.916365;-0.2540204;-0.4685564;3.097555;-0.177171;-0.4067979;3.037316;-0.06708512;0.06941859;2.85183;-0.02193824;-0.2537725;2.903352;-0.01058597;-0.4883898;2.997628;-0.03414656;-0.5551819;2.955504;9/14/2022 4:05:17 PM
Frame 78;-0.1089997;0.1065532;2.872327;-0.1060731;0.1737282;2.892317;-0.1262593;0.4822599;2.884096;-0.1351968;0.6615894;2.828168;-0.247026;0.4005952;2.909278;-0.3739575;0.2421028;2.970756;-0.3362584;0.03842888;2.95017;-0.3243292;-0.06367755;2.948121;-0.005700674;0.3718966;2.817096;0.1618691;0.3812507;2.539414;-0.0189535;0.5630817;2.463903;-0.04761647;0.6114841;2.461215;-0.1578859;0.03151594;2.8833;-0.2895279;-0.2826174;2.916365;-0.2540204;-0.4685564;3.097555;-0.177171;-0.4067979;3.037316;-0.06708512;0.06941859;2.85183;-0.02193824;-0.2537725;2.903352;-0.01058597;-0.4883898;2.997628;-0.03414656;-0.5551819;2.955504;9/14/2022 4:05:17 PM
Frame 79;-0.09897713;0.07244527;2.877602;-0.09725765;0.1453873;2.898048;-0.1235371;0.4824015;2.885892;-0.1354751;0.6596892;2.83299;-0.2411369;0.3934141;2.903637;-0.381544;0.2870922;2.96912;-0.3984346;0.1182458;2.998694;-0.3997294;0.02248403;3.007533;-0.005492805;0.3716117;2.817111;0.1634782;0.317431;2.551888;0.01102464;0.4352455;2.439446;-0.02820363;0.5012754;2.42783;-0.1464805;-0.002516328;2.886918;-0.3075761;-0.294813;2.924537;-0.2555098;-0.5085217;3.097431;-0.2070696;-0.4222897;3.040451;-0.0507344;0.0425868;2.860465;-0.01120821;-0.2668333;2.912552;0.002844575;-0.5030419;3.00442;-0.01970823;-0.5760432;2.983511;9/14/2022 4:05:17 PM
Frame 80;-0.09834842;0.06168568;2.879868;-0.09710284;0.1342798;2.901204;-0.12547;0.4797616;2.889817;-0.1488393;0.6611063;2.831165;-0.2405824;0.3894333;2.90174;-0.3812084;0.2621266;2.98043;-0.3579489;0.0810759;2.995992;-0.3576883;0.009873779;3.003273;-0.02261096;0.3231952;2.823426;0.1602157;0.2581429;2.587913;0.01015309;0.3296901;2.408;-0.01937594;0.3982702;2.399582;-0.1446776;-0.01298698;2.887861;-0.3157327;-0.3008322;2.928283;-0.2557639;-0.5238037;3.096396;-0.2321377;-0.4240247;3.039846;-0.04818447;0.03235485;2.865121;-0.007802206;-0.2743616;2.915877;0.004162811;-0.5108311;3.006493;-0.002611628;-0.5892043;2.995004;9/14/2022 4:05:17 PM
Frame 81;-0.09834842;0.06168568;2.879868;-0.09710284;0.1342798;2.901204;-0.12547;0.4797616;2.889817;-0.1488393;0.6611063;2.831165;-0.2405824;0.3894333;2.90174;-0.3812084;0.2621266;2.98043;-0.3579489;0.0810759;2.995992;-0.3576883;0.009873779;3.003273;-0.02261096;0.3231952;2.823426;0.1602157;0.2581429;2.587913;0.01015309;0.3296901;2.408;-0.01937594;0.3982702;2.399582;-0.1446776;-0.01298698;2.887861;-0.3157327;-0.3008322;2.928283;-0.2557639;-0.5238037;3.096396;-0.2321377;-0.4240247;3.039846;-0.04818447;0.03235485;2.865121;-0.007802206;-0.2743616;2.915877;0.004162811;-0.5108311;3.006493;-0.002611628;-0.5892043;2.995004;9/14/2022 4:05:17 PM
Frame 82;-0.09934269;0.05395681;2.882247;-0.09911793;0.125935;2.904677;-0.1305053;0.4761325;2.895344;-0.1622915;0.662061;2.827784;-0.2459644;0.374719;2.897479;-0.3475417;0.1504708;2.993632;-0.3489094;-0.05244597;2.99745;-0.3517426;-0.1107138;3.00256;-0.03160315;0.3480995;2.845438;0.1361123;0.2766958;2.798626;-0.05604781;0.3579366;2.582254;-0.07499697;0.4209629;2.578452;-0.1482149;-0.02279343;2.888052;-0.2999573;-0.3111372;2.930088;-0.2193978;-0.526416;3.072849;-0.2145282;-0.4254951;3.034832;-0.04648785;0.02547218;2.871892;-0.0077189;-0.2819303;2.916778;0.00132194;-0.5177222;3.008423;0.02450803;-0.5892739;3.001419;9/14/2022 4:05:17 PM
Frame 83;-0.09934269;0.05395681;2.882247;-0.09911793;0.125935;2.904677;-0.1305053;0.4761325;2.895344;-0.1622915;0.662061;2.827784;-0.2459644;0.374719;2.897479;-0.3475417;0.1504708;2.993632;-0.3489094;-0.05244597;2.99745;-0.3517426;-0.1107138;3.00256;-0.03160315;0.3480995;2.845438;0.1361123;0.2766958;2.798626;-0.05604781;0.3579366;2.582254;-0.07499697;0.4209629;2.578452;-0.1482149;-0.02279343;2.888052;-0.2999573;-0.3111372;2.930088;-0.2193978;-0.526416;3.072849;-0.2145282;-0.4254951;3.034832;-0.04648785;0.02547218;2.871892;-0.0077189;-0.2819303;2.916778;0.00132194;-0.5177222;3.008423;0.02450803;-0.5892739;3.001419;9/14/2022 4:05:17 PM
Frame 84;-0.1021213;0.05263321;2.88354;-0.1005623;0.1242044;2.905848;-0.1323008;0.4752581;2.896836;-0.1671723;0.6617779;2.826037;-0.2509581;0.4134478;2.922287;-0.3410029;0.152652;2.992603;-0.3052209;-0.07989535;2.915801;-0.2978993;-0.151782;2.901933;-0.0291659;0.3544494;2.846888;0.1256097;0.2079997;2.787618;0.05785198;0.02630257;2.587482;0.0372715;-0.04055756;2.533403;-0.1531039;-0.02533007;2.888242;-0.2783003;-0.3212805;2.92744;-0.2088124;-0.5226849;3.072372;-0.210305;-0.4246966;3.035468;-0.04782417;0.02358641;2.874586;-0.008952869;-0.2853862;2.916324;-0.0001693116;-0.5201266;3.008978;0.03043373;-0.5886326;3.00077;9/14/2022 4:05:17 PM
Frame 85;-0.1021213;0.05263321;2.88354;-0.1005623;0.1242044;2.905848;-0.1323008;0.4752581;2.896836;-0.1671723;0.6617779;2.826037;-0.2509581;0.4134478;2.922287;-0.3410029;0.152652;2.992603;-0.3052209;-0.07989535;2.915801;-0.2978993;-0.151782;2.901933;-0.0291659;0.3544494;2.846888;0.1256097;0.2079997;2.787618;0.05785198;0.02630257;2.587482;0.0372715;-0.04055756;2.533403;-0.1531039;-0.02533007;2.888242;-0.2783003;-0.3212805;2.92744;-0.2088124;-0.5226849;3.072372;-0.210305;-0.4246966;3.035468;-0.04782417;0.02358641;2.874586;-0.008952869;-0.2853862;2.916324;-0.0001693116;-0.5201266;3.008978;0.03043373;-0.5886326;3.00077;9/14/2022 4:05:17 PM
Frame 86;-0.1333974;0.03875672;2.897671;-0.1207537;0.1085251;2.915395;-0.1395054;0.4379345;2.901741;-0.1696409;0.6555364;2.826707;-0.2903953;0.4373266;2.96053;-0.3562975;0.2115792;2.981388;-0.2873114;-0.02839685;2.85597;-0.2662828;-0.1058445;2.823058;-0.03089737;0.351283;2.843393;0.1117755;0.1667898;2.770447;0.1072213;-0.1391023;2.632212;0.08790982;-0.2011247;2.596932;-0.1934768;-0.04402613;2.903359;-0.2810067;-0.3331991;2.931708;-0.162688;-0.4880136;3.082601;-0.1994739;-0.4144648;3.03736;-0.07951693;-0.004026351;2.891273;-0.02418148;-0.3183025;2.89558;0.002008679;-0.5345544;3.005124;-0.001194165;-0.506057;2.999533;9/14/2022 4:05:17 PM
Frame 87;-0.1394884;0.03688307;2.899956;-0.1259028;0.1061738;2.916821;-0.1491068;0.4455327;2.896976;-0.1710043;0.6542118;2.826052;-0.3038282;0.4020479;2.952435;-0.362643;0.2156977;2.981157;-0.283837;0.02686338;2.840421;-0.2560056;-0.040122;2.79959;-0.0298968;0.3491938;2.840653;0.1085255;0.1026226;2.789673;0.1395866;-0.2310197;2.723829;0.1426709;-0.3268825;2.731725;-0.2010703;-0.04637265;2.904945;-0.2757591;-0.3383878;2.931393;-0.1734424;-0.4884482;3.091538;-0.1999148;-0.4137184;3.041094;-0.08254969;-0.007184033;2.89314;-0.01276362;-0.3193748;2.895396;-0.0006330057;-0.5355155;3.008025;-0.01028864;-0.4626465;2.971538;9/14/2022 4:05:17 PM
Frame 88;-0.1394884;0.03688307;2.899956;-0.1259028;0.1061738;2.916821;-0.1491068;0.4455327;2.896976;-0.1710043;0.6542118;2.826052;-0.3038282;0.4020479;2.952435;-0.362643;0.2156977;2.981157;-0.283837;0.02686338;2.840421;-0.2560056;-0.040122;2.79959;-0.0298968;0.3491938;2.840653;0.1085255;0.1026226;2.789673;0.1395866;-0.2310197;2.723829;0.1426709;-0.3268825;2.731725;-0.2010703;-0.04637265;2.904945;-0.2757591;-0.3383878;2.931393;-0.1734424;-0.4884482;3.091538;-0.1999148;-0.4137184;3.041094;-0.08254969;-0.007184033;2.89314;-0.01276362;-0.3193748;2.895396;-0.0006330057;-0.5355155;3.008025;-0.01028864;-0.4626465;2.971538;9/14/2022 4:05:17 PM
Frame 89;-0.1540528;0.04824348;2.898384;-0.1356723;0.1121469;2.914427;-0.1504972;0.4514773;2.892708;-0.1762012;0.6327657;2.827166;-0.3036477;0.4068434;2.957832;-0.3462931;0.1905196;2.961029;-0.2703288;-0.04006337;2.823757;-0.245611;-0.1167764;2.784406;-0.02957089;0.3478373;2.83866;0.09979969;0.1411905;2.802614;0.07110975;-0.1367571;2.856894;0.09628791;-0.3141068;2.889393;-0.2285622;-0.01374519;2.901067;-0.2887791;-0.3279992;2.933732;-0.1771811;-0.4759376;3.085083;-0.2022544;-0.3949022;3.037582;-0.1041446;0.001996638;2.892832;-0.01181826;-0.3147643;2.89883;-0.01024457;-0.5288196;3.017558;-0.02470229;-0.4427325;2.9706;9/14/2022 4:05:17 PM
Frame 90;-0.1379288;0.09382997;2.884617;-0.1317336;0.1490319;2.899386;-0.1460307;0.4639803;2.883172;-0.1776674;0.6299562;2.824025;-0.3022218;0.397884;2.950415;-0.3460021;0.19;2.976207;-0.2631586;0.04680693;2.863336;-0.2375598;0.002002456;2.830015;-0.0205869;0.3513874;2.836698;0.08679619;0.1631022;2.873819;0.1490858;-0.08379929;2.952692;0.1925006;-0.1494815;2.98013;-0.2021854;0.01245813;2.896271;-0.2646987;-0.3152408;2.923278;-0.1687733;-0.4663293;3.084083;-0.1933789;-0.3864612;3.035634;-0.07476302;0.04876887;2.866403;-0.02221143;-0.2990237;2.90772;-0.01655018;-0.5218602;3.023687;0.0001736197;-0.4709416;2.959077;9/14/2022 4:05:17 PM
Frame 91;-0.1379288;0.09382997;2.884617;-0.1317336;0.1490319;2.899386;-0.1460307;0.4639803;2.883172;-0.1776674;0.6299562;2.824025;-0.3022218;0.397884;2.950415;-0.3460021;0.19;2.976207;-0.2631586;0.04680693;2.863336;-0.2375598;0.002002456;2.830015;-0.0205869;0.3513874;2.836698;0.08679619;0.1631022;2.873819;0.1490858;-0.08379929;2.952692;0.1925006;-0.1494815;2.98013;-0.2021854;0.01245813;2.896271;-0.2646987;-0.3152408;2.923278;-0.1687733;-0.4663293;3.084083;-0.1933789;-0.3864612;3.035634;-0.07476302;0.04876887;2.866403;-0.02221143;-0.2990237;2.90772;-0.01655018;-0.5218602;3.023687;0.0001736197;-0.4709416;2.959077;9/14/2022 4:05:17 PM
Frame 92;-0.1379288;0.09382997;2.884617;-0.1317336;0.1490319;2.899386;-0.1460307;0.4639803;2.883172;-0.1776674;0.6299562;2.824025;-0.3022218;0.397884;2.950415;-0.3460021;0.19;2.976207;-0.2631586;0.04680693;2.863336;-0.2375598;0.002002456;2.830015;-0.0205869;0.3513874;2.836698;0.08679619;0.1631022;2.873819;0.1490858;-0.08379929;2.952692;0.1925006;-0.1494815;2.98013;-0.2021854;0.01245813;2.896271;-0.2646987;-0.3152408;2.923278;-0.1687733;-0.4663293;3.084083;-0.1933789;-0.3864612;3.035634;-0.07476302;0.04876887;2.866403;-0.02221143;-0.2990237;2.90772;-0.01655018;-0.5218602;3.023687;0.0001736197;-0.4709416;2.959077;9/14/2022 4:05:17 PM
Frame 93;-0.132363;0.09477752;2.881254;-0.1292501;0.1561154;2.895402;-0.1380956;0.4720336;2.880527;-0.1711264;0.6311819;2.814969;-0.2588479;0.4128616;2.901263;-0.3886285;0.3227482;3.01376;-0.3649354;0.1682212;2.951062;-0.3574195;0.114804;2.933212;-0.0142697;0.3537532;2.836045;0.1065606;0.1556628;2.929393;0.1752732;-0.007333172;3.001578;0.1861594;-0.013588;3.018894;-0.1901796;0.01444943;2.892745;-0.2554392;-0.3107002;2.91734;-0.2412524;-0.4210244;3.121404;-0.2247434;-0.3791749;3.035707;-0.06885701;0.04238309;2.865151;-0.0370438;-0.2896453;2.907939;-0.01324472;-0.5160927;3.020949;0.004315767;-0.5204941;2.942898;9/14/2022 4:05:17 PM
Frame 94;-0.1308975;0.09179857;2.880822;-0.1282929;0.1560232;2.894614;-0.1347467;0.4739509;2.88017;-0.1689785;0.6323515;2.810598;-0.2666546;0.4122548;2.903797;-0.3917648;0.29539;3.003948;-0.3527986;0.1011578;3.024447;-0.3448349;0.047286;3.027647;-0.01129259;0.3548257;2.836029;0.1109209;0.1608257;2.933651;0.1830039;0.008883441;3.006497;0.1881146;0.005072371;3.02519;-0.1886969;0.01326884;2.891407;-0.2543533;-0.3098488;2.91586;-0.2525242;-0.4415214;3.110222;-0.2286531;-0.3806332;3.034118;-0.06761288;0.03678264;2.867296;-0.03961327;-0.2886867;2.907562;-0.01126608;-0.5149797;3.019044;0.005497428;-0.5374282;2.9418;9/14/2022 4:05:17 PM
Frame 95;-0.1308975;0.09179857;2.880822;-0.1282929;0.1560232;2.894614;-0.1347467;0.4739509;2.88017;-0.1689785;0.6323515;2.810598;-0.2666546;0.4122548;2.903797;-0.3917648;0.29539;3.003948;-0.3527986;0.1011578;3.024447;-0.3448349;0.047286;3.027647;-0.01129259;0.3548257;2.836029;0.1109209;0.1608257;2.933651;0.1830039;0.008883441;3.006497;0.1881146;0.005072371;3.02519;-0.1886969;0.01326884;2.891407;-0.2543533;-0.3098488;2.91586;-0.2525242;-0.4415214;3.110222;-0.2286531;-0.3806332;3.034118;-0.06761288;0.03678264;2.867296;-0.03961327;-0.2886867;2.907562;-0.01126608;-0.5149797;3.019044;0.005497428;-0.5374282;2.9418;9/14/2022 4:05:17 PM
Frame 96;-0.1297954;0.09231147;2.880362;-0.1273805;0.156846;2.893934;-0.1325392;0.4749997;2.879855;-0.1673929;0.6394083;2.806004;-0.2813487;0.4123337;2.915982;-0.380371;0.2589038;2.991771;-0.3478512;0.06797924;3.049349;-0.3372959;0.002259802;3.067445;-0.008761357;0.3558379;2.836145;0.1180664;0.168063;2.938947;0.1845794;0.01523281;3.008817;0.1873202;-0.01315896;3.024303;-0.1880469;0.01353239;2.890757;-0.2531576;-0.3080304;2.914043;-0.2612017;-0.4616266;3.090385;-0.2314625;-0.3818733;3.032443;-0.06637604;0.03595153;2.867717;-0.04140432;-0.2867953;2.906778;-0.008726939;-0.5117545;3.015993;0.01178029;-0.572589;2.982388;9/14/2022 4:05:17 PM
Frame 97;-0.1290536;0.09362767;2.880185;-0.1267222;0.1576814;2.893512;-0.131202;0.4755341;2.879678;-0.1666894;0.6448605;2.802818;-0.292176;0.4072527;2.924464;-0.3792191;0.2443852;2.990934;-0.3416109;0.05195469;3.055737;-0.3273573;-0.01680855;3.076566;-0.005794934;0.3572268;2.836508;0.1221548;0.1708666;2.943368;0.1818197;0.01309168;3.008994;0.1833503;-0.03973649;3.024561;-0.188125;0.01407631;2.89041;-0.2528505;-0.3062198;2.913003;-0.2610088;-0.4691139;3.082981;-0.2326743;-0.3828701;3.031229;-0.06533993;0.03632006;2.86801;-0.04263921;-0.2842232;2.906257;-0.007981367;-0.5089231;3.013579;0.01424711;-0.5819514;2.995199;9/14/2022 4:05:17 PM
Frame 98;-0.1290536;0.09362767;2.880185;-0.1267222;0.1576814;2.893512;-0.131202;0.4755341;2.879678;-0.1666894;0.6448605;2.802818;-0.292176;0.4072527;2.924464;-0.3792191;0.2443852;2.990934;-0.3416109;0.05195469;3.055737;-0.3273573;-0.01680855;3.076566;-0.005794934;0.3572268;2.836508;0.1221548;0.1708666;2.943368;0.1818197;0.01309168;3.008994;0.1833503;-0.03973649;3.024561;-0.188125;0.01407631;2.89041;-0.2528505;-0.3062198;2.913003;-0.2610088;-0.4691139;3.082981;-0.2326743;-0.3828701;3.031229;-0.06533993;0.03632006;2.86801;-0.04263921;-0.2842232;2.906257;-0.007981367;-0.5089231;3.013579;0.01424711;-0.5819514;2.995199;9/14/2022 4:05:17 PM
Frame 99;-0.1277833;0.09520435;2.881469;-0.1259833;0.1586718;2.893665;-0.1301668;0.4760109;2.879675;-0.1668346;0.6513431;2.796902;-0.2974906;0.3896987;2.912583;-0.3649661;0.1634635;2.990739;-0.3648323;-0.03685223;3.01171;-0.3627309;-0.1030917;3.023508;-0.00154252;0.3619828;2.837645;0.1243756;0.1898342;2.923675;0.171046;-0.001041173;2.987659;0.1890637;-0.06355742;3.017084;-0.1881184;0.01401667;2.890732;-0.2545398;-0.3036754;2.913606;-0.2381726;-0.4763603;3.078877;-0.2305237;-0.3866667;3.028928;-0.06244223;0.03942233;2.871113;-0.04652611;-0.2783639;2.906908;-0.008443891;-0.5051205;3.009256;0.01687152;-0.5834012;3.007123;9/14/2022 4:05:17 PM
Frame 100;-0.1277833;0.09520435;2.881469;-0.1259833;0.1586718;2.893665;-0.1301668;0.4760109;2.879675;-0.1668346;0.6513431;2.796902;-0.2974906;0.3896987;2.912583;-0.3649661;0.1634635;2.990739;-0.3648323;-0.03685223;3.01171;-0.3627309;-0.1030917;3.023508;-0.00154252;0.3619828;2.837645;0.1243756;0.1898342;2.923675;0.171046;-0.001041173;2.987659;0.1890637;-0.06355742;3.017084;-0.1881184;0.01401667;2.890732;-0.2545398;-0.3036754;2.913606;-0.2381726;-0.4763603;3.078877;-0.2305237;-0.3866667;3.028928;-0.06244223;0.03942233;2.871113;-0.04652611;-0.2783639;2.906908;-0.008443891;-0.5051205;3.009256;0.01687152;-0.5834012;3.007123;9/14/2022 4:05:17 PM
Frame 101;-0.1274703;0.09570577;2.882718;-0.1258091;0.1589885;2.893956;-0.1299644;0.4761331;2.879718;-0.1668787;0.6525015;2.794832;-0.2964947;0.3804288;2.906781;-0.3629398;0.1427884;2.991237;-0.3795341;-0.06595751;2.989429;-0.3781331;-0.1263697;3.00252;-0.0003269609;0.3634825;2.838215;0.1222882;0.1845832;2.920433;0.1740404;-0.01991706;2.942565;0.2005211;-0.07425864;2.981299;-0.1883536;0.01395481;2.891512;-0.2572927;-0.3019099;2.915099;-0.2316189;-0.4780984;3.077924;-0.2277645;-0.3890328;3.027532;-0.06196725;0.04062892;2.873163;-0.0481949;-0.2762429;2.909372;-0.008923767;-0.5044793;3.008668;0.03238926;-0.5566593;2.989744;9/14/2022 4:05:17 PM
Frame 102;-0.1274703;0.09570577;2.882718;-0.1258091;0.1589885;2.893956;-0.1299644;0.4761331;2.879718;-0.1668787;0.6525015;2.794832;-0.2964947;0.3804288;2.906781;-0.3629398;0.1427884;2.991237;-0.3795341;-0.06595751;2.989429;-0.3781331;-0.1263697;3.00252;-0.0003269609;0.3634825;2.838215;0.1222882;0.1845832;2.920433;0.1740404;-0.01991706;2.942565;0.2005211;-0.07425864;2.981299;-0.1883536;0.01395481;2.891512;-0.2572927;-0.3019099;2.915099;-0.2316189;-0.4780984;3.077924;-0.2277645;-0.3890328;3.027532;-0.06196725;0.04062892;2.873163;-0.0481949;-0.2762429;2.909372;-0.008923767;-0.5044793;3.008668;0.03238926;-0.5566593;2.989744;9/14/2022 4:05:17 PM
Frame 103;-0.1305786;0.09541009;2.888169;-0.127317;0.1588451;2.895715;-0.1300204;0.4754195;2.879722;-0.1679761;0.6517631;2.791638;-0.3110545;0.3901909;2.92645;-0.3596519;0.1583783;2.981397;-0.3562455;-0.05604326;2.943623;-0.3597389;-0.1319289;2.953228;-0.001906565;0.3625405;2.839499;0.09432156;0.1457624;2.901591;4.284456E-05;-0.1209713;2.85605;0.0379478;-0.224881;2.881192;-0.2058641;0.01270743;2.889178;-0.2865894;-0.290015;2.926594;-0.2155668;-0.4804101;3.071326;-0.2307155;-0.3890164;3.02696;-0.07151278;0.0375523;2.891345;-0.03797891;-0.3131107;2.95424;-0.006952536;-0.5508115;3.036904;-0.001261067;-0.4842239;2.992491;9/14/2022 4:05:17 PM
Frame 104;-0.1305786;0.09541009;2.888169;-0.127317;0.1588451;2.895715;-0.1300204;0.4754195;2.879722;-0.1679761;0.6517631;2.791638;-0.3110545;0.3901909;2.92645;-0.3596519;0.1583783;2.981397;-0.3562455;-0.05604326;2.943623;-0.3597389;-0.1319289;2.953228;-0.001906565;0.3625405;2.839499;0.09432156;0.1457624;2.901591;4.284456E-05;-0.1209713;2.85605;0.0379478;-0.224881;2.881192;-0.2058641;0.01270743;2.889178;-0.2865894;-0.290015;2.926594;-0.2155668;-0.4804101;3.071326;-0.2307155;-0.3890164;3.02696;-0.07151278;0.0375523;2.891345;-0.03797891;-0.3131107;2.95424;-0.006952536;-0.5508115;3.036904;-0.001261067;-0.4842239;2.992491;9/14/2022 4:05:17 PM
Frame 105;-0.1305786;0.09541009;2.888169;-0.127317;0.1588451;2.895715;-0.1300204;0.4754195;2.879722;-0.1679761;0.6517631;2.791638;-0.3110545;0.3901909;2.92645;-0.3596519;0.1583783;2.981397;-0.3562455;-0.05604326;2.943623;-0.3597389;-0.1319289;2.953228;-0.001906565;0.3625405;2.839499;0.09432156;0.1457624;2.901591;4.284456E-05;-0.1209713;2.85605;0.0379478;-0.224881;2.881192;-0.2058641;0.01270743;2.889178;-0.2865894;-0.290015;2.926594;-0.2155668;-0.4804101;3.071326;-0.2307155;-0.3890164;3.02696;-0.07151278;0.0375523;2.891345;-0.03797891;-0.3131107;2.95424;-0.006952536;-0.5508115;3.036904;-0.001261067;-0.4842239;2.992491;9/14/2022 4:05:17 PM
Frame 106;-0.1355448;0.08604005;2.896293;-0.1323344;0.1529656;2.899797;-0.1394398;0.4741922;2.883375;-0.1694906;0.6499544;2.790906;-0.3273855;0.3652161;2.917091;-0.3825122;0.1616275;2.980587;-0.3392692;-0.05543597;2.939126;-0.3319694;-0.1300671;2.937995;-0.006668394;0.3593997;2.84141;0.09208586;0.1655578;2.848985;0.1284862;-0.03792287;2.846629;0.1257186;-0.1182962;2.821849;-0.2086552;0.0002003901;2.900346;-0.2371346;-0.3135326;2.964782;-0.2363724;-0.5137638;3.082486;-0.2320331;-0.4210312;3.042335;-0.07382604;0.03352607;2.898901;-0.0324664;-0.3143416;2.956406;-0.01962716;-0.5470773;3.046582;-0.008188021;-0.4753264;2.993856;9/14/2022 4:05:17 PM
Frame 107;-0.1355448;0.08604005;2.896293;-0.1323344;0.1529656;2.899797;-0.1394398;0.4741922;2.883375;-0.1694906;0.6499544;2.790906;-0.3273855;0.3652161;2.917091;-0.3825122;0.1616275;2.980587;-0.3392692;-0.05543597;2.939126;-0.3319694;-0.1300671;2.937995;-0.006668394;0.3593997;2.84141;0.09208586;0.1655578;2.848985;0.1284862;-0.03792287;2.846629;0.1257186;-0.1182962;2.821849;-0.2086552;0.0002003901;2.900346;-0.2371346;-0.3135326;2.964782;-0.2363724;-0.5137638;3.082486;-0.2320331;-0.4210312;3.042335;-0.07382604;0.03352607;2.898901;-0.0324664;-0.3143416;2.956406;-0.01962716;-0.5470773;3.046582;-0.008188021;-0.4753264;2.993856;9/14/2022 4:05:17 PM
Frame 108;-0.1369595;0.08130504;2.899736;-0.1346905;0.1495211;2.901834;-0.1454309;0.4745301;2.885205;-0.1719852;0.6481565;2.79152;-0.3275533;0.3594501;2.91158;-0.3887367;0.1644642;2.980058;-0.3817167;-0.03789365;2.961072;-0.3715237;-0.1107599;2.95571;-0.009678999;0.3595014;2.843329;0.08265856;0.1347698;2.84809;0.1230637;-0.1030488;2.776657;0.1163033;-0.1583745;2.743729;-0.2065775;-0.005694891;2.906282;-0.2143417;-0.3215107;2.978321;-0.244095;-0.5296596;3.084922;-0.2326955;-0.4368689;3.0478;-0.07388964;0.03231225;2.900319;0.003787319;-0.3243076;2.961612;-0.06355039;-0.5437148;3.055003;-0.01916717;-0.4691772;3.002095;9/14/2022 4:05:17 PM
Frame 109;-0.1369595;0.08130504;2.899736;-0.1346905;0.1495211;2.901834;-0.1454309;0.4745301;2.885205;-0.1719852;0.6481565;2.79152;-0.3275533;0.3594501;2.91158;-0.3887367;0.1644642;2.980058;-0.3817167;-0.03789365;2.961072;-0.3715237;-0.1107599;2.95571;-0.009678999;0.3595014;2.843329;0.08265856;0.1347698;2.84809;0.1230637;-0.1030488;2.776657;0.1163033;-0.1583745;2.743729;-0.2065775;-0.005694891;2.906282;-0.2143417;-0.3215107;2.978321;-0.244095;-0.5296596;3.084922;-0.2326955;-0.4368689;3.0478;-0.07388964;0.03231225;2.900319;0.003787319;-0.3243076;2.961612;-0.06355039;-0.5437148;3.055003;-0.01916717;-0.4691772;3.002095;9/14/2022 4:05:17 PM
