Frames;HipCenter X;HipCenter Y;HipCenter Z;Spine X;Spine Y;Spine Z;ShoulderCenter X;ShoulderCenter Y;ShoulderCenter Z;Head X;Head Y;Head Z;ShoulderLeft X;ShoulderLeft Y;ShoulderLeft Z;ElbowLeft X;ElbowLeft Y;ElbowLeft Z;WristLeft X;WristLeft Y;WristLeft Z;HandLeft X;HandLeft Y;HandLeft Z;ShoulderRight X;ShoulderRight Y;ShoulderRight Z;ElbowRight X;ElbowRight Y;ElbowRight Z;WristRight X;WristRight Y;WristRight Z;HandRight X;HandRight Y;HandRight Z;HipLeft X;HipLeft Y;HipLeft Z;KneeLeft X;KneeLeft Y;KneeLeft Z;AnkleLeft X;AnkleLeft Y;AnkleLeft Z;FootLeft X;FootLeft Y;FootLeft Z;HipRight X;HipRight Y;HipRight Z;KneeRight X;KneeRight Y;KneeRight Z;AnkleRight X;AnkleRight Y;AnkleRight Z;FootRight X;FootRight Y;FootRight Z;Time Stamp
Frame 111;0.9098273;0.1165796;2.308061;0.9257211;0.1884585;2.294358;0.9967704;0.5440484;2.239836;0.9277064;0.7015026;2.24193;0.9367871;0.4393761;2.384531;0.8674852;0.1969175;2.33338;0.8136155;0.01143675;2.374371;0.8316932;-0.002322945;2.46531;1.014091;0.3932897;2.139527;1.022191;0.1497304;2.062151;0.9458857;-0.09524022;2.041732;0.9150713;-0.1749996;2.03838;0.8805053;0.06963385;2.358051;0.743468;-0.2992513;2.360425;0.5138495;-0.5925713;2.42589;0.4199591;-0.6266764;2.424586;0.9215377;0.07135261;2.27175;1.007959;-0.3231219;2.534658;1.002644;-0.6624732;2.677709;0.9152257;-0.7061442;2.691677;9/14/2022 3:23:42 PM
Frame 112;0.9008232;0.1125403;2.307528;0.9166516;0.1854489;2.29436;0.9909543;0.5461835;2.241817;0.92422;0.7037339;2.245069;0.9319966;0.4404323;2.384424;0.8650482;0.197723;2.329569;0.8086646;0.007732357;2.361093;0.8271402;-0.005832413;2.45232;1.006366;0.3938869;2.140242;1.013976;0.1467718;2.062063;0.9470894;-0.0989798;2.039113;0.9158551;-0.1901781;2.034979;0.8730655;0.06881074;2.354982;0.711205;-0.3010072;2.381722;0.5030288;-0.6061222;2.465641;0.4045402;-0.6388609;2.473313;0.912798;0.06789093;2.272409;1.007685;-0.3274703;2.537254;1.004328;-0.6645761;2.678632;0.91705;-0.7074848;2.690615;9/14/2022 3:23:42 PM
Frame 113;0.9008232;0.1125403;2.307528;0.9166516;0.1854489;2.29436;0.9909543;0.5461835;2.241817;0.92422;0.7037339;2.245069;0.9319966;0.4404323;2.384424;0.8650482;0.197723;2.329569;0.8086646;0.007732357;2.361093;0.8271402;-0.005832413;2.45232;1.006366;0.3938869;2.140242;1.013976;0.1467718;2.062063;0.9470894;-0.0989798;2.039113;0.9158551;-0.1901781;2.034979;0.8730655;0.06881074;2.354982;0.711205;-0.3010072;2.381722;0.5030288;-0.6061222;2.465641;0.4045402;-0.6388609;2.473313;0.912798;0.06789093;2.272409;1.007685;-0.3274703;2.537254;1.004328;-0.6645761;2.678632;0.91705;-0.7074848;2.690615;9/14/2022 3:23:42 PM
Frame 114;0.8942226;0.1099558;2.306595;0.9096676;0.183416;2.293824;0.9838863;0.547909;2.243547;0.9179117;0.705972;2.24905;0.9256629;0.4415399;2.384307;0.8629532;0.198039;2.327902;0.7942446;0.03905739;2.400754;0.815532;0.01352907;2.473389;0.9994477;0.3941729;2.140343;1.007984;0.1450681;2.061962;0.9470929;-0.1012713;2.037033;0.9152572;-0.1992197;2.032714;0.8665361;0.06813263;2.352149;0.6972421;-0.3091172;2.393646;0.4975044;-0.6211417;2.49685;0.397512;-0.6612306;2.522094;0.9063464;0.06549661;2.272035;1.006907;-0.3306732;2.53911;1.005587;-0.6672569;2.678723;0.9185593;-0.7098974;2.686654;9/14/2022 3:23:42 PM
Frame 115;0.8799301;0.1033107;2.305192;0.8964233;0.1779179;2.292893;0.9765338;0.5478685;2.244699;0.9033469;0.7041588;2.253211;0.9185224;0.4416412;2.384095;0.8602061;0.1973836;2.327672;0.7892757;0.04739344;2.414838;0.8093313;0.02259822;2.488424;0.9860128;0.3933787;2.140212;0.9989201;0.1432693;2.062178;0.9447531;-0.1036287;2.035332;0.9142116;-0.2034134;2.031592;0.8541068;0.06382141;2.349436;0.6813651;-0.3233978;2.413249;0.4903503;-0.6334364;2.544956;0.3909975;-0.6792648;2.573145;0.8904677;0.06006349;2.270447;1.003418;-0.3347621;2.540892;1.006278;-0.669908;2.678135;0.9190639;-0.711628;2.683503;9/14/2022 3:23:42 PM
Frame 116;0.8799301;0.1033107;2.305192;0.8964233;0.1779179;2.292893;0.9765338;0.5478685;2.244699;0.9033469;0.7041588;2.253211;0.9185224;0.4416412;2.384095;0.8602061;0.1973836;2.327672;0.7892757;0.04739344;2.414838;0.8093313;0.02259822;2.488424;0.9860128;0.3933787;2.140212;0.9989201;0.1432693;2.062178;0.9447531;-0.1036287;2.035332;0.9142116;-0.2034134;2.031592;0.8541068;0.06382141;2.349436;0.6813651;-0.3233978;2.413249;0.4903503;-0.6334364;2.544956;0.3909975;-0.6792648;2.573145;0.8904677;0.06006349;2.270447;1.003418;-0.3347621;2.540892;1.006278;-0.669908;2.678135;0.9190639;-0.711628;2.683503;9/14/2022 3:23:42 PM
Frame 117;0.8693078;0.1006824;2.304477;0.8858593;0.1755834;2.292315;0.9678974;0.5478465;2.245135;0.895117;0.7041082;2.254301;0.9101211;0.4418467;2.383635;0.8520861;0.1967139;2.328475;0.7826189;0.04564094;2.418597;0.8020135;0.02164125;2.492494;0.9761394;0.3927755;2.139443;0.9911292;0.1420804;2.062439;0.9349876;-0.1055425;2.034189;0.906523;-0.2077235;2.030919;0.8425294;0.06149451;2.349001;0.6752542;-0.3292125;2.422996;0.4872157;-0.6207658;2.577012;0.3936688;-0.6670678;2.59004;0.878696;0.05738186;2.268879;0.9988046;-0.3374306;2.541977;1.005217;-0.6833194;2.68252;0.9178869;-0.7209477;2.683806;9/14/2022 3:23:42 PM
Frame 118;0.8575079;0.09987208;2.304674;0.873924;0.1746774;2.292339;0.9559944;0.5472986;2.244635;0.8878121;0.7043208;2.252902;0.8992282;0.4417345;2.382736;0.8437264;0.195523;2.329296;0.7769511;0.04145933;2.419324;0.7959661;0.01897516;2.494287;0.9670134;0.3921388;2.138229;0.9758974;0.1404907;2.063674;0.9173287;-0.1079477;2.035788;0.8881249;-0.1993487;2.03578;0.8282419;0.05992034;2.350511;0.6685961;-0.3340038;2.437209;0.5074551;-0.6326568;2.613508;0.4180441;-0.6764748;2.649544;0.8672293;0.05640673;2.268146;0.9773527;-0.3436274;2.541313;1.003233;-0.735615;2.713145;0.9154817;-0.7722522;2.70875;9/14/2022 3:23:42 PM
Frame 119;0.8575079;0.09987208;2.304674;0.873924;0.1746774;2.292339;0.9559944;0.5472986;2.244635;0.8878121;0.7043208;2.252902;0.8992282;0.4417345;2.382736;0.8437264;0.195523;2.329296;0.7769511;0.04145933;2.419324;0.7959661;0.01897516;2.494287;0.9670134;0.3921388;2.138229;0.9758974;0.1404907;2.063674;0.9173287;-0.1079477;2.035788;0.8881249;-0.1993487;2.03578;0.8282419;0.05992034;2.350511;0.6685961;-0.3340038;2.437209;0.5074551;-0.6326568;2.613508;0.4180441;-0.6764748;2.649544;0.8672293;0.05640673;2.268146;0.9773527;-0.3436274;2.541313;1.003233;-0.735615;2.713145;0.9154817;-0.7722522;2.70875;9/14/2022 3:23:42 PM
Frame 120;0.8432111;0.09985783;2.305513;0.8603063;0.1743077;2.292697;0.944939;0.5462157;2.243459;0.8812198;0.7043417;2.250637;0.888404;0.4411494;2.381514;0.8346397;0.1940667;2.329099;0.7705635;0.03598578;2.417076;0.7892719;0.01514191;2.493607;0.9550005;0.390609;2.136467;0.960214;0.1380681;2.065973;0.8858348;-0.09176359;2.04499;0.8638956;-0.1746059;2.044316;0.8147473;0.05964872;2.351333;0.6648244;-0.3368563;2.447678;0.5124735;-0.6362147;2.62654;0.4257395;-0.6792735;2.674516;0.8516688;0.0576249;2.269508;0.959424;-0.3442847;2.543581;0.9914992;-0.719286;2.698467;0.9033799;-0.7559869;2.693246;9/14/2022 3:23:42 PM
Frame 121;0.8235123;0.09856036;2.307732;0.8418024;0.1729213;2.2942;0.9318873;0.5448464;2.242376;0.873603;0.7041654;2.245919;0.8759158;0.4402581;2.380425;0.8234192;0.1924243;2.328376;0.7624075;0.03055288;2.413551;0.7805796;0.01091659;2.491524;0.9394516;0.3873319;2.134198;0.9384964;0.1336351;2.068265;0.8699803;-0.08720544;2.049283;0.8471842;-0.1659259;2.049942;0.7964837;0.05928028;2.352372;0.6631869;-0.3379419;2.453795;0.5133379;-0.636099;2.634422;0.4282494;-0.6797807;2.68853;0.8323357;0.05797468;2.272998;0.9497519;-0.3442483;2.54537;0.9857809;-0.7075611;2.689729;0.8975528;-0.7447565;2.685335;9/14/2022 3:23:42 PM
Frame 122;0.8235123;0.09856036;2.307732;0.8418024;0.1729213;2.2942;0.9318873;0.5448464;2.242376;0.873603;0.7041654;2.245919;0.8759158;0.4402581;2.380425;0.8234192;0.1924243;2.328376;0.7624075;0.03055288;2.413551;0.7805796;0.01091659;2.491524;0.9394516;0.3873319;2.134198;0.9384964;0.1336351;2.068265;0.8699803;-0.08720544;2.049283;0.8471842;-0.1659259;2.049942;0.7964837;0.05928028;2.352372;0.6631869;-0.3379419;2.453795;0.5133379;-0.636099;2.634422;0.4282494;-0.6797807;2.68853;0.8323357;0.05797468;2.272998;0.9497519;-0.3442483;2.54537;0.9857809;-0.7075611;2.689729;0.8975528;-0.7447565;2.685335;9/14/2022 3:23:42 PM
Frame 123;0.7920222;0.09409651;2.316915;0.8155105;0.1690246;2.299674;0.917877;0.5421271;2.238941;0.8597634;0.702623;2.241841;0.8624388;0.4382938;2.377753;0.8101987;0.189861;2.325473;0.7514282;0.0244333;2.407448;0.7689713;0.005702623;2.486698;0.9258421;0.3843185;2.132455;0.9160081;0.1293586;2.072037;0.852401;-0.0876181;2.053921;0.8241973;-0.1648018;2.05746;0.7706335;0.05950848;2.355401;0.6623064;-0.3384268;2.459513;0.5302083;-0.6353459;2.652878;0.4447493;-0.6848593;2.704073;0.7960086;0.05967688;2.291769;0.9385898;-0.3463638;2.546647;0.99427;-0.7334923;2.706959;0.9061043;-0.7713358;2.704059;9/14/2022 3:23:42 PM
Frame 124;0.7478352;0.0914287;2.327064;0.7711071;0.1646801;2.307324;0.8833079;0.5332593;2.229265;0.8318861;0.6969044;2.232529;0.8293001;0.4310876;2.36973;0.7767497;0.1819128;2.3164;0.7210533;0.01229698;2.393745;0.7373695;-0.005651424;2.474406;0.8856642;0.3739482;2.129586;0.8626032;0.1181827;2.079141;0.7684155;-0.1232972;2.087775;0.7174393;-0.2445052;2.102352;0.7216034;0.0684604;2.351263;0.6602357;-0.3565137;2.488989;0.5455867;-0.6496778;2.675468;0.4639006;-0.7026001;2.731462;0.7518312;0.07100327;2.31405;0.9228633;-0.3430592;2.547349;0.9974926;-0.7469227;2.714506;0.9090864;-0.7843561;2.712773;9/14/2022 3:23:42 PM
Frame 125;0.7478352;0.0914287;2.327064;0.7711071;0.1646801;2.307324;0.8833079;0.5332593;2.229265;0.8318861;0.6969044;2.232529;0.8293001;0.4310876;2.36973;0.7767497;0.1819128;2.3164;0.7210533;0.01229698;2.393745;0.7373695;-0.005651424;2.474406;0.8856642;0.3739482;2.129586;0.8626032;0.1181827;2.079141;0.7684155;-0.1232972;2.087775;0.7174393;-0.2445052;2.102352;0.7216034;0.0684604;2.351263;0.6602357;-0.3565137;2.488989;0.5455867;-0.6496778;2.675468;0.4639006;-0.7026001;2.731462;0.7518312;0.07100327;2.31405;0.9228633;-0.3430592;2.547349;0.9974926;-0.7469227;2.714506;0.9090864;-0.7843561;2.712773;9/14/2022 3:23:42 PM
Frame 126;0.733467;0.0952555;2.328945;0.7560322;0.1673021;2.308463;0.8597444;0.5271566;2.221009;0.8117702;0.6911989;2.221269;0.8074791;0.4257824;2.362877;0.7547249;0.1764679;2.309057;0.6996893;0.006073941;2.385192;0.715703;-0.01179612;2.466128;0.8654286;0.3712303;2.12756;0.8305986;0.1162022;2.081364;0.7434595;-0.128526;2.098186;0.6851379;-0.2569056;2.113994;0.7054068;0.07668112;2.349068;0.6587333;-0.3616872;2.494257;0.5476671;-0.6582089;2.684705;0.4641759;-0.7066634;2.735657;0.7409164;0.07597031;2.31863;0.9161473;-0.3371679;2.548695;0.9979687;-0.7489796;2.71555;0.9095486;-0.7864005;2.713909;9/14/2022 3:23:42 PM
Frame 127;0.7256024;0.09699694;2.329646;0.7464058;0.1685671;2.308668;0.8360009;0.5240335;2.214804;0.7908465;0.6901463;2.212272;0.7841571;0.4220487;2.356698;0.7313592;0.1727058;2.302591;0.6765254;0.002144402;2.378182;0.6924799;-0.01574009;2.459218;0.8381877;0.3698854;2.123681;0.8035828;0.115325;2.084653;0.7194149;-0.1295995;2.10451;0.6641101;-0.2240845;2.117354;0.6958888;0.07951734;2.350726;0.6555082;-0.3705271;2.500649;0.5471637;-0.6671475;2.689209;0.4619741;-0.7100026;2.737733;0.7323164;0.07516088;2.318054;0.9104137;-0.3330282;2.552116;0.9795229;-0.7024617;2.684328;0.8911687;-0.7397206;2.68238;9/14/2022 3:23:42 PM
Frame 128;0.7208564;0.09785892;2.329526;0.739446;0.1692056;2.307862;0.8104779;0.5244459;2.20858;0.7411687;0.6865821;2.219481;0.7590613;0.420809;2.350263;0.7062834;0.1714731;2.296015;0.6513188;0.001098716;2.371486;0.6673561;-0.0168529;2.452515;0.8222587;0.3686795;2.121801;0.7746221;0.1152638;2.08943;0.6747776;-0.1237361;2.110839;0.6479715;-0.208513;2.118493;0.6901385;0.08042265;2.352987;0.651365;-0.344406;2.493784;0.5497913;-0.6567346;2.677851;0.4665205;-0.7065894;2.73142;0.7254023;0.06727901;2.311575;0.9052699;-0.3313702;2.556048;0.9727336;-0.6860533;2.672271;0.8849376;-0.7241565;2.667769;9/14/2022 3:23:42 PM
Frame 129;0.7144719;0.09591048;2.328281;0.7302674;0.1673378;2.305934;0.7912768;0.5267617;2.20441;0.7171144;0.6860926;2.211606;0.7381818;0.4216176;2.345313;0.6854429;0.1723038;2.291022;0.6302792;0.002192611;2.366574;0.646409;-0.01582874;2.447555;0.8072755;0.369729;2.120086;0.7481824;0.1187005;2.095533;0.6431907;-0.1166505;2.113641;0.6086276;-0.1852725;2.125131;0.6848435;0.07930485;2.354846;0.6689063;-0.3686406;2.523069;0.5460923;-0.6622798;2.67778;0.4623979;-0.7088934;2.73157;0.7207582;0.05841284;2.307052;0.8967872;-0.3323428;2.564362;0.9702064;-0.6802021;2.667808;0.8826281;-0.7189252;2.66219;9/14/2022 3:23:42 PM
Frame 130;0.7050117;0.09168798;2.325495;0.7176561;0.1638044;2.302472;0.7710207;0.530358;2.200026;0.7007529;0.6878196;2.203775;0.7172178;0.423782;2.340443;0.6645126;0.1744973;2.286164;0.6091847;0.004651867;2.361902;0.625383;-0.01342906;2.442814;0.7904915;0.3724411;2.118525;0.7314731;0.1216761;2.099164;0.6199992;-0.1095572;2.117544;0.5786381;-0.1558226;2.130587;0.6759343;0.07561134;2.354352;0.6766223;-0.3788545;2.534552;0.5365576;-0.6719722;2.680048;0.4589202;-0.710807;2.73192;0.7171857;0.05277666;2.304514;0.88662;-0.3333313;2.573086;0.9850735;-0.718827;2.694148;0.89898;-0.7600936;2.68526;9/14/2022 3:23:42 PM
Frame 131;0.7050117;0.09168798;2.325495;0.7176561;0.1638044;2.302472;0.7710207;0.530358;2.200026;0.7007529;0.6878196;2.203775;0.7172178;0.423782;2.340443;0.6645126;0.1744973;2.286164;0.6091847;0.004651867;2.361902;0.625383;-0.01342906;2.442814;0.7904915;0.3724411;2.118525;0.7314731;0.1216761;2.099164;0.6199992;-0.1095572;2.117544;0.5786381;-0.1558226;2.130587;0.6759343;0.07561134;2.354352;0.6766223;-0.3788545;2.534552;0.5365576;-0.6719722;2.680048;0.4589202;-0.710807;2.73192;0.7171857;0.05277666;2.304514;0.88662;-0.3333313;2.573086;0.9850735;-0.718827;2.694148;0.89898;-0.7600936;2.68526;9/14/2022 3:23:42 PM
Frame 132;0.6912301;0.09180126;2.320263;0.7007874;0.1650377;2.296615;0.7489581;0.535576;2.194443;0.6844845;0.6918611;2.18977;0.6954879;0.4275835;2.334961;0.6428014;0.1783269;2.280716;0.5873901;0.008692172;2.356664;0.6036202;-0.009429519;2.43751;0.769688;0.3776035;2.117177;0.7027939;0.1295336;2.101435;0.5912606;-0.08633061;2.11815;0.5620411;-0.1457516;2.134116;0.6658552;0.07379741;2.352326;0.6840131;-0.3850026;2.541998;0.531534;-0.6769521;2.681292;0.45569;-0.71251;2.732679;0.7083116;0.05297339;2.300036;0.8629162;-0.3238672;2.581651;0.9907099;-0.7339828;2.705818;0.9054838;-0.7767292;2.695417;9/14/2022 3:23:42 PM
Frame 133;0.6783671;0.09328802;2.315802;0.6866632;0.1671472;2.291881;0.7313862;0.5390571;2.188602;0.6703978;0.6947172;2.176363;0.6768785;0.430815;2.329265;0.6241989;0.1815787;2.275055;0.5687792;0.01206781;2.351171;0.5850139;-0.006074619;2.431968;0.7498764;0.3808264;2.113716;0.6836658;0.1330885;2.100726;0.5777854;-0.07691203;2.118754;0.543762;-0.1385865;2.140595;0.653361;0.07398012;2.349196;0.7199746;-0.3737342;2.56371;0.5193745;-0.6871291;2.686699;0.4522847;-0.7144283;2.7335;0.6986978;0.05467931;2.29649;0.83397;-0.2968642;2.610037;0.9687784;-0.6781814;2.68566;0.8840563;-0.7216976;2.674651;9/14/2022 3:23:42 PM
Frame 134;0.6532194;0.09767733;2.307945;0.6629846;0.17104;2.284554;0.7126851;0.5399907;2.182669;0.6595168;0.6958079;2.164512;0.6580309;0.4324924;2.323592;0.6053488;0.1832701;2.269411;0.5499455;0.01382988;2.345647;0.5661757;-0.004322729;2.426414;0.7332497;0.3823454;2.1104;0.6655003;0.1351125;2.098376;0.5651343;-0.06952105;2.119296;0.5301383;-0.1349106;2.144913;0.6172934;0.08219048;2.327593;0.7267831;-0.3599479;2.565694;0.5138366;-0.6917274;2.689281;0.450281;-0.7159005;2.733962;0.6757288;0.06276116;2.29531;0.8211149;-0.2850413;2.61817;0.9397366;-0.638646;2.674902;0.855392;-0.6825283;2.662946;9/14/2022 3:23:42 PM
Frame 135;0.6425343;0.09909721;2.305623;0.6523038;0.1723844;2.28209;0.6982756;0.5402725;2.177684;0.6535923;0.696239;2.152613;0.6425146;0.4335464;2.318545;0.5898269;0.1843318;2.264383;0.5344349;0.01492195;2.340686;0.5506614;-0.00323398;2.421439;0.7145608;0.3834459;2.106798;0.6440189;0.1367724;2.094404;0.5508476;-0.06505211;2.120786;0.5141339;-0.1338374;2.148152;0.6058329;0.08411542;2.324561;0.6305199;-0.3697635;2.505496;0.5114992;-0.6924939;2.68948;0.4493115;-0.7165937;2.734221;0.6638095;0.06421223;2.294904;0.7950273;-0.2936438;2.613455;0.9352282;-0.6619126;2.704965;0.9778264;-0.728893;2.703789;9/14/2022 3:23:42 PM
Frame 136;0.6348155;0.1005151;2.304291;0.6436794;0.1738295;2.280398;0.6833864;0.5405543;2.17275;0.6471133;0.6964682;2.14231;0.627237;0.4344484;2.313626;0.5745426;0.1852377;2.259477;0.5191547;0.01583407;2.33581;0.5353793;-0.002321385;2.416561;0.7042231;0.3843648;2.105264;0.6295928;0.1385634;2.091125;0.5345407;-0.06329023;2.122754;0.494721;-0.1341121;2.149905;0.5994923;0.08544292;2.323024;0.5731096;-0.3046409;2.437632;0.5225116;-0.6235104;2.643275;0.4454646;-0.6594537;2.638823;0.6559464;0.06569489;2.294925;0.7843319;-0.2966259;2.610485;0.9264878;-0.6729027;2.724694;0.8989523;-0.7363204;2.726763;9/14/2022 3:23:42 PM
Frame 137;0.6348155;0.1005151;2.304291;0.6436794;0.1738295;2.280398;0.6833864;0.5405543;2.17275;0.6471133;0.6964682;2.14231;0.627237;0.4344484;2.313626;0.5745426;0.1852377;2.259477;0.5191547;0.01583407;2.33581;0.5353793;-0.002321385;2.416561;0.7042231;0.3843648;2.105264;0.6295928;0.1385634;2.091125;0.5345407;-0.06329023;2.122754;0.494721;-0.1341121;2.149905;0.5994923;0.08544292;2.323024;0.5731096;-0.3046409;2.437632;0.5225116;-0.6235104;2.643275;0.4454646;-0.6594537;2.638823;0.6559464;0.06569489;2.294925;0.7843319;-0.2966259;2.610485;0.9264878;-0.6729027;2.724694;0.8989523;-0.7363204;2.726763;9/14/2022 3:23:42 PM
Frame 138;0.6267037;0.1025098;2.30394;0.6347778;0.1757095;2.279521;0.6713288;0.5409716;2.169014;0.6324649;0.6948171;2.131222;0.6143597;0.4352318;2.309619;0.5616602;0.1860222;2.255476;0.5062715;0.01661378;2.331817;0.522496;-0.001539937;2.412571;0.6961834;0.3853793;2.104301;0.6186664;0.1403446;2.0886;0.5103094;-0.06275589;2.120999;0.4743667;-0.1346096;2.149785;0.5942874;0.08721279;2.322514;0.5576589;-0.2765104;2.41454;0.5300768;-0.590752;2.621232;0.4459729;-0.6337948;2.594627;0.6477242;0.06775549;2.296212;0.7762001;-0.2983204;2.608618;0.8687608;-0.5865897;2.665501;0.7795446;-0.6279024;2.6497;9/14/2022 3:23:42 PM
Frame 139;0.6089757;0.1084071;2.309315;0.618344;0.1800757;2.282522;0.6571239;0.5407156;2.165263;0.6228384;0.6940348;2.12469;0.6004974;0.4354065;2.305724;0.5477837;0.1861729;2.251579;0.4924023;0.01677644;2.327919;0.5086282;-0.001375167;2.408681;0.6878379;0.3862456;2.104082;0.6083322;0.1417773;2.087071;0.4918633;-0.06400683;2.119846;0.4576358;-0.1358921;2.149799;0.5852436;0.08900455;2.324445;0.5582826;-0.2650878;2.410766;0.5321479;-0.579852;2.6139;0.4460544;-0.6253143;2.579762;0.6179944;0.08814708;2.314635;0.7590805;-0.2951816;2.608075;0.8021609;-0.5369053;2.655994;0.6927564;-0.5735722;2.634033;9/14/2022 3:23:42 PM
Frame 140;0.6018687;0.1110402;2.311012;0.6110165;0.1822159;2.283517;0.6471355;0.5407481;2.162758;0.6141161;0.6935418;2.120498;0.5897015;0.4356119;2.302813;0.5369802;0.186358;2.248665;0.481603;0.01697052;2.325;0.4978302;-0.001179595;2.40577;0.6809528;0.3874798;2.104322;0.5990121;0.1438124;2.085897;0.4826858;-0.06378336;2.118888;0.4489166;-0.1356002;2.149398;0.5802838;0.09003643;2.325847;0.5663866;-0.2628717;2.41842;0.5327855;-0.5763845;2.611383;0.4466354;-0.6265748;2.5798;0.6112364;0.09203307;2.31665;0.7324771;-0.2974108;2.604031;0.7545753;-0.5271531;2.673317;0.6539539;-0.5671495;2.648602;9/14/2022 3:23:42 PM
Frame 141;0.6018687;0.1110402;2.311012;0.6110165;0.1822159;2.283517;0.6471355;0.5407481;2.162758;0.6141161;0.6935418;2.120498;0.5897015;0.4356119;2.302813;0.5369802;0.186358;2.248665;0.481603;0.01697052;2.325;0.4978302;-0.001179595;2.40577;0.6809528;0.3874798;2.104322;0.5990121;0.1438124;2.085897;0.4826858;-0.06378336;2.118888;0.4489166;-0.1356002;2.149398;0.5802838;0.09003643;2.325847;0.5663866;-0.2628717;2.41842;0.5327855;-0.5763845;2.611383;0.4466354;-0.6265748;2.5798;0.6112364;0.09203307;2.31665;0.7324771;-0.2974108;2.604031;0.7545753;-0.5271531;2.673317;0.6539539;-0.5671495;2.648602;9/14/2022 3:23:42 PM
Frame 142;0.5930916;0.1131029;2.314287;0.601958;0.183982;2.285912;0.6392441;0.5408146;2.161023;0.6074703;0.6932345;2.117769;0.5808381;0.4357504;2.300634;0.5281131;0.1864803;2.246484;0.4727384;0.01709934;2.322812;0.4889665;-0.001049846;2.403589;0.6719077;0.3892162;2.104076;0.5903335;0.1456127;2.084932;0.4749774;-0.06406856;2.118926;0.4418781;-0.1359445;2.149445;0.5706059;0.09063129;2.330608;0.5711933;-0.262827;2.424905;0.532324;-0.5773303;2.612153;0.44679;-0.6301898;2.587206;0.605522;0.09412464;2.318364;0.7198017;-0.2979981;2.604047;0.6986709;-0.5346321;2.702464;0.7199285;-0.6139555;2.763255;9/14/2022 3:23:42 PM
Frame 143;0.5884338;0.1141408;2.315398;0.5967;0.1849241;2.286682;0.6311769;0.5408006;2.159384;0.5985764;0.6927295;2.115428;0.5722956;0.4357735;2.298679;0.5195692;0.1864903;2.244525;0.4641964;0.01711441;2.320847;0.480425;-0.001034302;2.401631;0.6619651;0.3911369;2.103679;0.5832543;0.14693;2.084082;0.4705896;-0.06426796;2.119137;0.4368769;-0.135957;2.149646;0.5650484;0.09127938;2.331653;0.5766156;-0.2624164;2.425056;0.5327492;-0.5770193;2.611217;0.44784;-0.6304703;2.588248;0.6025687;0.09501684;2.318968;0.7144181;-0.2981402;2.604044;0.6501227;-0.541089;2.719351;0.7235672;-0.6262366;2.793892;9/14/2022 3:23:42 PM
Frame 144;0.5884338;0.1141408;2.315398;0.5967;0.1849241;2.286682;0.6311769;0.5408006;2.159384;0.5985764;0.6927295;2.115428;0.5722956;0.4357735;2.298679;0.5195692;0.1864903;2.244525;0.4641964;0.01711441;2.320847;0.480425;-0.001034302;2.401631;0.6619651;0.3911369;2.103679;0.5832543;0.14693;2.084082;0.4705896;-0.06426796;2.119137;0.4368769;-0.135957;2.149646;0.5650484;0.09127938;2.331653;0.5766156;-0.2624164;2.425056;0.5327492;-0.5770193;2.611217;0.44784;-0.6304703;2.588248;0.6025687;0.09501684;2.318968;0.7144181;-0.2981402;2.604044;0.6501227;-0.541089;2.719351;0.7235672;-0.6262366;2.793892;9/14/2022 3:23:42 PM
Frame 145;0.584221;0.114848;2.315531;0.5915716;0.1856806;2.286586;0.6231966;0.5413116;2.15798;0.5921407;0.6929206;2.113576;0.5641568;0.4361353;2.297023;0.5114304;0.1868407;2.242867;0.4560592;0.01746992;2.319183;0.4722886;-0.0006788904;2.399974;0.6551492;0.3926236;2.103585;0.5781744;0.1479846;2.083552;0.4679476;-0.06409311;2.119238;0.4311535;-0.1344027;2.149436;0.5588393;0.0913161;2.331008;0.5823995;-0.263035;2.423311;0.5337529;-0.577615;2.610128;0.4496647;-0.6309374;2.588679;0.6005682;0.09538917;2.318902;0.7098796;-0.2977808;2.604841;0.4964945;-0.5010818;2.552218;0.5096051;-0.5842937;2.634742;9/14/2022 3:23:42 PM
Frame 146;0.580607;0.1156777;2.314785;0.5873645;0.1865103;2.285842;0.6174157;0.5417355;2.157154;0.5726483;0.6934388;2.117007;0.5578097;0.4364603;2.295909;0.5050838;0.1871575;2.241751;0.4497137;0.01779077;2.318063;0.4659437;-0.0003584199;2.398858;0.6476276;0.3940111;2.103255;0.57314;0.1487687;2.083181;0.4661458;-0.06346825;2.119317;0.4276455;-0.1326628;2.149382;0.5527108;0.09257604;2.327471;0.5756719;-0.2689925;2.435331;0.5299843;-0.5880974;2.619325;0.4472913;-0.6393564;2.601574;0.5991602;0.09553342;2.318565;0.7018951;-0.2979956;2.605979;0.4267762;-0.4616941;2.437962;0.4187387;-0.5409102;2.527597;9/14/2022 3:23:42 PM
