HipCenter X,HipCenter Y,HipCenter Z,Spine X,Spine Y,Spine Z,ShoulderCenter X,ShoulderCenter Y,ShoulderCenter Z,Head X,Head Y,Head Z,ShoulderLeft X,ShoulderLeft Y,ShoulderLeft Z,ElbowLeft X,ElbowLeft Y,ElbowLeft Z,WristLeft X,WristLeft Y,WristLeft Z,HandLeft X,HandLeft Y,HandLeft Z,ShoulderRight X,ShoulderRight Y,ShoulderRight Z,ElbowRight X,ElbowRight Y,ElbowRight Z,WristRight X,WristRight Y,WristRight Z,HandRight X,HandRight Y,HandRight Z,HipLeft X,HipLeft Y,HipLeft Z,KneeLeft X,KneeLeft Y,KneeLeft Z,AnkleLeft X,AnkleLeft Y,AnkleLeft Z,FootLeft X,FootLeft Y,FootLeft Z,HipRight X,HipRight Y,HipRight Z,KneeRight X,KneeRight Y,KneeRight Z,AnkleRight X,AnkleRight Y,AnkleRight Z,FootRight X,FootRight Y,FootRight Z
-0.157334,-1.09564,0.846906,-0.175017,-1.08791,1.13104,-0.190154,-1.07796,1.34143,-0.18193,-1.05568,1.51533,-0.336109,-1.04229,1.30193,-0.434581,-1.06705,1.09209,-0.505567,-1.06266,0.859644,-0.515541,-1.07292,0.794743,-0.0353897,-1.04862,1.28998,0.0828745,-1.07851,1.10186,0.163133,-0.998355,0.922598,0.174913,-0.968875,0.853452,-0.230538,-1.07666,0.852343,-0.314287,-0.988052,0.483409,-0.310078,-1.14155,0.180394,-0.329527,-1.0706,0.11384,-0.105064,-1.05687,0.843204,-0.0880278,-1.14053,0.469535,-0.128415,-1.16532,0.151221,-0.121271,-1.07301,0.104033
-0.154149,-1.09384,0.846944,-0.174066,-1.08633,1.13056,-0.190299,-1.07526,1.34038,-0.178164,-1.04904,1.51434,-0.331758,-1.02776,1.30023,-0.4329,-1.05927,1.09546,-0.505686,-1.05427,0.862576,-0.516015,-1.07122,0.794887,-0.0333803,-1.05124,1.29136,0.0843366,-1.07993,1.10366,0.164172,-0.995919,0.922418,0.174616,-0.966358,0.868654,-0.224245,-1.06498,0.852266,-0.31738,-0.94206,0.486766,-0.307897,-1.06733,0.176866,-0.315715,-0.991881,0.111931,-0.102712,-1.05767,0.843405,-0.0853464,-1.14161,0.466902,-0.124184,-1.1672,0.149264,-0.120445,-1.08152,0.093762
-0.146177,-1.08673,0.846198,-0.162353,-1.0721,1.12959,-0.175677,-1.05354,1.33939,-0.169496,-1.03438,1.51849,-0.324113,-1.01639,1.29529,-0.430478,-1.04995,1.09439,-0.503375,-1.05237,0.861279,-0.512561,-1.06304,0.795436,-0.0250919,-1.03855,1.29249,0.0795859,-1.05718,1.10882,0.156746,-0.960925,0.928315,0.155926,-0.912761,0.85636,-0.218064,-1.05256,0.851176,-0.311978,-0.923928,0.489598,-0.29318,-0.996139,0.179891,-0.294106,-0.92492,0.105839,-0.0946531,-1.05547,0.843112,-0.0824829,-1.13752,0.462892,-0.126442,-1.16445,0.141785,-0.115878,-1.07433,0.0921258
-0.152674,-1.06121,0.842695,-0.170955,-1.04512,1.12351,-0.18625,-1.02739,1.33151,-0.176939,-0.990079,1.50879,-0.324793,-0.983336,1.29555,-0.430442,-1.0203,1.0924,-0.502089,-1.02969,0.859043,-0.518127,-1.04149,0.79085,-0.0351995,-1.00765,1.27821,0.0809473,-1.03412,1.11476,0.144095,-0.93605,0.930281,0.145709,-0.889933,0.877794,-0.224653,-1.03314,0.852052,-0.303788,-0.880161,0.502639,-0.296212,-0.893508,0.155164,-0.307439,-0.808118,0.0959781,-0.101651,-1.02577,0.834733,-0.0754149,-1.12878,0.460747,-0.12415,-1.16053,0.142821,-0.110398,-1.0418,0.0860526
-0.141525,-1.02116,0.840635,-0.164718,-0.994961,1.11969,-0.184873,-0.972324,1.32647,-0.175562,-0.959444,1.50058,-0.323687,-0.945988,1.28869,-0.427858,-0.983801,1.08845,-0.501245,-0.997002,0.855558,-0.517722,-1.00873,0.786896,-0.0250577,-0.971125,1.28322,0.0780346,-0.986263,1.10089,0.131321,-0.879887,0.927948,0.136978,-0.83638,0.852573,-0.215582,-0.986289,0.848582,-0.294758,-0.833284,0.488322,-0.292051,-0.801418,0.161213,-0.279838,-0.724309,0.101398,-0.0897964,-0.99266,0.834717,-0.0631574,-1.10551,0.462429,-0.110389,-1.1238,0.167139,-0.10351,-1.01939,0.103526
-0.144919,-1.01124,0.840105,-0.167667,-0.989488,1.12084,-0.187653,-0.96761,1.32864,-0.177505,-0.949612,1.50353,-0.325499,-0.925065,1.28612,-0.430801,-0.965217,1.07139,-0.50186,-0.991944,0.849769,-0.521182,-0.990548,0.781007,-0.0269105,-0.963068,1.2825,0.0745958,-0.983549,1.1048,0.133272,-0.877569,0.924267,0.135498,-0.833781,0.85142,-0.221558,-0.971989,0.848039,-0.287819,-0.821332,0.473128,-0.279525,-0.734905,0.144789,-0.262097,-0.634055,0.0847199,-0.0911246,-0.986536,0.834369,-0.0539591,-1.05703,0.56123,-0.100872,-1.11479,0.211617,-0.146728,-0.979964,0.186752
-0.144143,-0.949367,0.845723,-0.170149,-0.932565,1.12047,-0.19157,-0.913959,1.32385,-0.178027,-0.880769,1.49372,-0.334166,-0.874096,1.2763,-0.422432,-0.92358,1.06122,-0.510575,-0.934586,0.845169,-0.524871,-0.958354,0.784541,-0.0273049,-0.902785,1.27604,0.0655503,-0.935806,1.09289,0.120121,-0.815957,0.919299,0.125378,-0.788684,0.850714,-0.218218,-0.91914,0.844368,-0.276927,-0.783596,0.473434,-0.266906,-0.689334,0.153057,-0.25996,-0.562599,0.103217,-0.0923858,-0.916661,0.849383,-0.0485045,-1.0475,0.546724,-0.0970641,-1.09118,0.193137,-0.1371,-0.951719,0.178902
-0.147494,-0.938858,0.845837,-0.172429,-0.92107,1.11907,-0.193032,-0.901494,1.32122,-0.180032,-0.878016,1.49177,-0.336695,-0.860235,1.2739,-0.433275,-0.893742,1.05864,-0.505538,-0.896288,0.851696,-0.522783,-0.932735,0.771006,-0.0271532,-0.899297,1.27599,0.0640568,-0.927777,1.09423,0.121595,-0.818746,0.920876,0.132323,-0.786523,0.843681,-0.221811,-0.90589,0.844133,-0.273115,-0.778861,0.473636,-0.254844,-0.6715,0.146853,-0.252462,-0.557096,0.0994294,-0.0954748,-0.908562,0.849775,-0.0385925,-1.01931,0.516586,-0.0921426,-1.07192,0.181598,-0.133365,-0.932143,0.168888
-0.162971,-0.863466,0.834099,-0.190527,-0.857997,1.11108,-0.213075,-0.847858,1.31607,-0.212381,-0.834063,1.49029,-0.34824,-0.802895,1.26801,-0.440703,-0.834993,1.07225,-0.507627,-0.861226,0.837437,-0.520425,-0.895937,0.753967,-0.0533073,-0.830596,1.2668,0.0532203,-0.868111,1.08522,0.117747,-0.812422,0.923038,0.130122,-0.766992,0.856451,-0.238832,-0.836484,0.830786,-0.258726,-0.715095,0.47602,-0.245564,-0.660015,0.140763,-0.246693,-0.559973,0.0961915,-0.109598,-0.827578,0.839959,-0.0333738,-0.985766,0.505172,-0.0837412,-1.02493,0.172122,-0.129732,-0.88636,0.159103
-0.157579,-0.867215,0.83625,-0.189629,-0.858284,1.11097,-0.212994,-0.847316,1.3153,-0.211484,-0.832082,1.49092,-0.348181,-0.801753,1.26714,-0.435647,-0.833385,1.0632,-0.50514,-0.852819,0.827858,-0.515588,-0.87911,0.740519,-0.0498337,-0.843719,1.26894,0.0590884,-0.88244,1.08845,0.126944,-0.826569,0.927529,0.152531,-0.79476,0.851182,-0.235019,-0.834697,0.833255,-0.256579,-0.714103,0.475783,-0.243118,-0.65588,0.141036,-0.238655,-0.562002,0.0916376,-0.0991993,-0.843856,0.842178,-0.0275455,-0.991169,0.50324,-0.0773894,-1.03374,0.170806,-0.12332,-0.894917,0.157307
-0.265018,-0.853686,0.791658,-0.261835,-0.839789,1.08564,-0.261529,-0.823342,1.30324,-0.210837,-0.821913,1.47524,-0.352262,-0.779243,1.26234,-0.461715,-0.78074,1.09332,-0.500056,-0.820919,0.854937,-0.515792,-0.831629,0.770656,-0.0766506,-0.837286,1.26929,0.0342067,-0.875632,1.08918,0.133285,-0.854379,0.939735,0.144677,-0.850524,0.921285,-0.3439,-0.844276,0.802632,-0.273094,-0.704505,0.534358,-0.242109,-0.653387,0.174558,-0.236657,-0.563955,0.0922646,-0.207133,-0.799736,0.78397,-0.198224,-0.887182,0.471127,-0.249128,-0.931659,0.140095,-0.248773,-0.786982,0.130014
-0.160181,-0.786388,0.84977,-0.197703,-0.78052,1.12434,-0.227669,-0.770063,1.32748,-0.234281,-0.752255,1.51547,-0.369203,-0.72014,1.27144,-0.453434,-0.749593,1.041,-0.511492,-0.757303,0.801737,-0.517078,-0.775934,0.746998,-0.0675519,-0.775282,1.28483,0.045015,-0.830673,1.09122,0.133837,-0.796839,0.936581,0.146919,-0.785305,0.896075,-0.234623,-0.752105,0.8459,-0.24675,-0.655579,0.468914,-0.241375,-0.647952,0.14222,-0.234263,-0.560616,0.0877604,-0.108689,-0.757952,0.855969,-0.0242325,-0.91751,0.515139,-0.0693915,-0.974348,0.162618,-0.122513,-0.837772,0.148634
-0.160234,-0.786133,0.852051,-0.199293,-0.778385,1.12612,-0.231589,-0.76502,1.32903,-0.23619,-0.750385,1.51516,-0.371517,-0.712189,1.27496,-0.446801,-0.734393,1.06337,-0.50432,-0.742276,0.823292,-0.514673,-0.745745,0.746524,-0.0644983,-0.778353,1.29157,0.04576,-0.830086,1.09227,0.157488,-0.780746,0.893956,0.164482,-0.778498,0.842201,-0.23478,-0.748696,0.849017,-0.245799,-0.654288,0.46799,-0.241354,-0.646485,0.142951,-0.227758,-0.564762,0.0853978,-0.108685,-0.760434,0.859083,-0.025236,-0.913543,0.514263,-0.0700701,-0.970737,0.160102,-0.122975,-0.833763,0.145542
-0.15207,-0.778746,0.861706,-0.197135,-0.761158,1.13407,-0.234733,-0.73658,1.33589,-0.239362,-0.730075,1.51912,-0.376361,-0.682697,1.28486,-0.448994,-0.709293,1.06174,-0.504829,-0.693356,0.820629,-0.511573,-0.707535,0.750403,-0.0669651,-0.760727,1.30075,0.0505006,-0.816748,1.09778,0.157567,-0.780717,0.894296,0.16067,-0.781147,0.852678,-0.224526,-0.740331,0.854248,-0.245263,-0.647754,0.465079,-0.24188,-0.644625,0.141103,-0.225534,-0.564057,0.0832678,-0.102495,-0.754028,0.872832,-0.0190629,-0.898487,0.523196,-0.0614532,-0.959691,0.159763,-0.114152,-0.822213,0.1447
-0.17828,-0.707232,0.85588,-0.219485,-0.694361,1.13635,-0.252218,-0.678636,1.34379,-0.265438,-0.670032,1.52497,-0.397872,-0.628459,1.28968,-0.471429,-0.64409,1.05271,-0.524869,-0.613548,0.824389,-0.523081,-0.648446,0.761201,-0.106827,-0.656334,1.30716,0.019342,-0.743491,1.1243,0.104007,-0.719422,0.965446,0.127491,-0.741059,0.917367,-0.254144,-0.676577,0.862352,-0.251506,-0.620461,0.468745,-0.241731,-0.639742,0.140835,-0.226128,-0.561705,0.0806488,-0.125545,-0.675192,0.851683,-0.0160698,-0.82623,0.517722,-0.0684451,-0.898125,0.216517,-0.125518,-0.768589,0.180294
-0.174802,-0.70418,0.856384,-0.219553,-0.688736,1.1387,-0.256623,-0.668438,1.34892,-0.261163,-0.663517,1.52457,-0.392827,-0.620554,1.29286,-0.465619,-0.626576,1.07419,-0.523105,-0.601228,0.833772,-0.522805,-0.609588,0.762138,-0.106549,-0.656422,1.30726,0.021012,-0.743937,1.12565,0.109268,-0.727515,0.968383,0.136505,-0.753092,0.916376,-0.24848,-0.672249,0.861745,-0.252233,-0.619361,0.470045,-0.241633,-0.63644,0.141338,-0.225256,-0.56134,0.079447,-0.123643,-0.672999,0.85292,-0.0175121,-0.824901,0.512865,-0.0116831,-0.961013,0.172486,0.0177228,-0.886279,0.116768
-0.16748,-0.703403,0.856959,-0.21628,-0.684832,1.13959,-0.254786,-0.662169,1.34976,-0.262981,-0.656521,1.52788,-0.395784,-0.604148,1.29374,-0.470887,-0.602992,1.08599,-0.523342,-0.565012,0.845554,-0.531274,-0.573116,0.762731,-0.102643,-0.660485,1.30858,0.0244379,-0.74599,1.12547,0.123826,-0.783868,0.983344,0.139734,-0.776408,0.946886,-0.239011,-0.667498,0.862147,-0.252369,-0.619468,0.469588,-0.23993,-0.633069,0.140846,-0.226117,-0.560609,0.0763827,-0.117593,-0.675375,0.85382,-0.0123665,-0.824327,0.51183,0.00281748,-0.956771,0.174037,0.0524622,-0.884784,0.129757
-0.167081,-0.698768,0.86343,-0.216951,-0.681344,1.14206,-0.255768,-0.660183,1.35005,-0.258001,-0.649277,1.52926,-0.395547,-0.597969,1.29469,-0.473495,-0.58746,1.08128,-0.523133,-0.552488,0.839956,-0.531289,-0.545895,0.759248,-0.0942612,-0.681358,1.31828,0.0315578,-0.754996,1.12805,0.125764,-0.772781,0.97701,0.155784,-0.778475,0.918176,-0.236771,-0.658421,0.864935,-0.251882,-0.620861,0.468638,-0.239026,-0.634678,0.141136,-0.223485,-0.563711,0.0764104,-0.120174,-0.674466,0.867633,-4.55932e-05,-0.816006,0.527071,0.054523,-0.91794,0.182936,0.0842346,-0.834754,0.135106
-0.198076,-0.669907,0.857378,-0.231118,-0.662834,1.14055,-0.261495,-0.649287,1.34957,-0.258203,-0.64325,1.53,-0.396204,-0.582533,1.29573,-0.475959,-0.566171,1.08753,-0.523395,-0.510166,0.84886,-0.532305,-0.513023,0.76197,-0.137683,-0.633744,1.29286,0.0103997,-0.736936,1.13983,0.140664,-0.758905,0.935424,0.164854,-0.771424,0.885855,-0.266825,-0.635145,0.850073,-0.250483,-0.621147,0.467535,-0.237757,-0.634495,0.142124,-0.223522,-0.56402,0.0764573,-0.153418,-0.640348,0.867606,0.0072316,-0.779745,0.544775,0.0864071,-0.882328,0.184979,0.121462,-0.798055,0.143114
-0.156745,-0.644136,0.853099,-0.217402,-0.62424,1.139,-0.26283,-0.596263,1.3502,-0.265463,-0.589955,1.53456,-0.399453,-0.552456,1.29464,-0.478165,-0.539492,1.08094,-0.523184,-0.487235,0.841151,-0.537982,-0.470349,0.773654,-0.117545,-0.593926,1.30436,0.0107485,-0.687718,1.12712,0.138165,-0.723958,0.923718,0.145354,-0.737887,0.880095,-0.232169,-0.610191,0.853279,-0.246807,-0.610198,0.455244,-0.237313,-0.63421,0.141678,-0.223619,-0.562116,0.0767546,-0.106244,-0.616393,0.854765,0.02886,-0.736618,0.510085,0.110202,-0.81937,0.191835,0.166185,-0.743862,0.151017
-0.156231,-0.644208,0.853538,-0.216483,-0.623812,1.13832,-0.261665,-0.596639,1.34785,-0.263192,-0.588287,1.53092,-0.39937,-0.552391,1.29459,-0.484356,-0.51949,1.08206,-0.528387,-0.465014,0.84248,-0.536982,-0.454522,0.770675,-0.11684,-0.598412,1.30343,0.010165,-0.696323,1.12789,0.105138,-0.733201,0.975872,0.134263,-0.753652,0.925072,-0.231,-0.608143,0.85351,-0.24638,-0.610039,0.455012,-0.236247,-0.632864,0.14201,-0.223785,-0.561934,0.0760146,-0.105245,-0.618367,0.856446,0.0379693,-0.733779,0.513215,0.153329,-0.774179,0.208277,0.195803,-0.704405,0.161341
-0.15575,-0.642937,0.855105,-0.216033,-0.622419,1.1384,-0.261551,-0.596247,1.34742,-0.260354,-0.588235,1.53034,-0.400011,-0.537016,1.29434,-0.489617,-0.497727,1.08116,-0.526464,-0.432641,0.842658,-0.53622,-0.423029,0.778667,-0.117829,-0.603151,1.3051,0.00952258,-0.700796,1.12965,0.105158,-0.733308,0.975909,0.132048,-0.746864,0.926152,-0.22913,-0.601326,0.854799,-0.246214,-0.61018,0.455266,-0.236267,-0.633477,0.142412,-0.222903,-0.561894,0.0770685,-0.105388,-0.619389,0.859125,0.0382397,-0.699481,0.561791,0.176792,-0.716882,0.224766,0.236397,-0.645338,0.171525
-0.185087,-0.583373,0.848216,-0.236471,-0.578688,1.13914,-0.272126,-0.57717,1.35195,-0.272457,-0.572487,1.53153,-0.405416,-0.508641,1.29316,-0.492836,-0.480879,1.08093,-0.526793,-0.410318,0.843355,-0.534163,-0.402951,0.767458,-0.147483,-0.528622,1.29274,-0.0180898,-0.637816,1.12718,0.09888,-0.68113,0.919038,0.122291,-0.709257,0.871457,-0.253775,-0.560925,0.849346,-0.247816,-0.601258,0.451783,-0.235269,-0.632217,0.142881,-0.223584,-0.562113,0.0761813,-0.139626,-0.544063,0.849719,0.0424272,-0.640359,0.521407,0.198855,-0.664953,0.208991,0.250004,-0.587648,0.183623
-0.231942,-0.608481,0.829082,-0.251918,-0.59216,1.12559,-0.275687,-0.580069,1.34475,-0.264319,-0.574785,1.52415,-0.402832,-0.50821,1.29115,-0.493115,-0.474625,1.08419,-0.52514,-0.408741,0.845213,-0.528882,-0.398223,0.767995,-0.147144,-0.530553,1.29024,-0.0177498,-0.639745,1.1247,0.0974372,-0.750952,0.982289,0.117493,-0.750507,0.934185,-0.296394,-0.595851,0.834796,-0.246357,-0.603413,0.458009,-0.234594,-0.632516,0.144693,-0.220625,-0.56403,0.07755,-0.190443,-0.558016,0.826199,0.039996,-0.668747,0.568449,0.199433,-0.654426,0.238373,0.281534,-0.560274,0.222937
-0.176033,-0.561185,0.853112,-0.230059,-0.558503,1.13654,-0.270315,-0.553745,1.34715,-0.265113,-0.549861,1.52619,-0.400636,-0.493118,1.29121,-0.494582,-0.456061,1.07692,-0.521492,-0.393062,0.836733,-0.523367,-0.381298,0.764408,-0.145889,-0.529173,1.28989,-0.0183451,-0.632442,1.11846,0.0981141,-0.65827,0.906248,0.109397,-0.6809,0.860705,-0.245891,-0.532387,0.841271,-0.245284,-0.590308,0.465624,-0.234988,-0.631857,0.144236,-0.219718,-0.56201,0.0781886,-0.130323,-0.527255,0.867371,0.0604196,-0.575716,0.577657,0.235317,-0.559764,0.254595,0.235272,-0.439283,0.216724
-0.175246,-0.561195,0.853204,-0.229639,-0.558361,1.13659,-0.270198,-0.552828,1.34703,-0.2646,-0.551184,1.52647,-0.398868,-0.485019,1.29047,-0.493567,-0.450197,1.07551,-0.514145,-0.377594,0.837096,-0.515719,-0.366192,0.765912,-0.141837,-0.531531,1.28947,-0.0165609,-0.634144,1.11583,0.0676264,-0.695329,0.963156,0.0864002,-0.698716,0.929238,-0.244715,-0.531958,0.841488,-0.244783,-0.587679,0.465754,-0.234394,-0.627953,0.147161,-0.222634,-0.563544,0.0772809,-0.129781,-0.52751,0.867386,0.060218,-0.575465,0.577861,0.23435,-0.547174,0.253741,0.290026,-0.462119,0.202786
-0.172163,-0.568408,0.851801,-0.226066,-0.563451,1.13328,-0.267027,-0.5555,1.34212,-0.258528,-0.549893,1.52464,-0.397375,-0.481838,1.28807,-0.48643,-0.446466,1.07985,-0.507334,-0.374176,0.84136,-0.50866,-0.360373,0.76455,-0.12376,-0.581902,1.27621,0.00511003,-0.696417,1.11465,0.113028,-0.701555,0.89531,0.110982,-0.70759,0.865983,-0.243644,-0.531156,0.84079,-0.244637,-0.588337,0.460761,-0.234556,-0.628585,0.146977,-0.223742,-0.564492,0.0766824,-0.122105,-0.562147,0.864842,0.0350275,-0.584375,0.581521,0.232724,-0.501027,0.278371,0.252021,-0.38553,0.241125
-0.186934,-0.566568,0.838191,-0.231096,-0.562085,1.12566,-0.26851,-0.553675,1.3367,-0.257658,-0.549381,1.52371,-0.39693,-0.478667,1.28569,-0.487941,-0.428458,1.05911,-0.500922,-0.360774,0.81905,-0.49918,-0.349715,0.76437,-0.152431,-0.545337,1.25862,-0.02744,-0.666232,1.09924,0.0719279,-0.708156,0.95414,0.0846752,-0.713462,0.93759,-0.262022,-0.527571,0.831461,-0.244484,-0.586466,0.458097,-0.233714,-0.629644,0.146324,-0.227986,-0.565695,0.0747238,-0.138708,-0.546515,0.84255,0.0241336,-0.573157,0.583914,0.228839,-0.455961,0.294535,0.240925,-0.338321,0.256704
-0.172302,-0.554533,0.843754,-0.223943,-0.551062,1.1259,-0.263567,-0.540756,1.3344,-0.255063,-0.534164,1.52167,-0.398016,-0.462406,1.28219,-0.481426,-0.429306,1.06511,-0.491619,-0.350906,0.827772,-0.489673,-0.340322,0.759912,-0.126906,-0.534382,1.29308,-0.00908282,-0.632828,1.11124,0.0659104,-0.675386,0.95569,0.0640882,-0.667656,0.947057,-0.239475,-0.514834,0.837907,-0.243227,-0.575307,0.46074,-0.233726,-0.630243,0.145873,-0.227909,-0.565397,0.0746831,-0.126424,-0.529847,0.851869,0.0101432,-0.549201,0.589353,0.213879,-0.41126,0.307692,0.223989,-0.293067,0.269831
-0.17102,-0.554609,0.842822,-0.222855,-0.549197,1.1246,-0.26295,-0.536779,1.33259,-0.253647,-0.531973,1.52106,-0.397452,-0.458913,1.282,-0.480321,-0.425694,1.0687,-0.484348,-0.348469,0.830904,-0.478924,-0.335018,0.75797,-0.132225,-0.529116,1.27862,-0.00566866,-0.64048,1.11258,0.0708339,-0.682189,0.957525,0.066515,-0.680404,0.962517,-0.23916,-0.514171,0.836932,-0.242019,-0.572884,0.463241,-0.23368,-0.630235,0.145775,-0.227116,-0.564709,0.0749758,-0.124162,-0.531409,0.850915,-0.00670654,-0.543873,0.581794,0.194832,-0.396136,0.30311,0.205398,-0.278015,0.265119
-0.169703,-0.529808,0.844263,-0.222927,-0.519691,1.12673,-0.264633,-0.506838,1.33536,-0.255848,-0.503853,1.51776,-0.396998,-0.447031,1.28288,-0.463493,-0.413508,1.06591,-0.47786,-0.337249,0.82811,-0.474244,-0.32075,0.7555,-0.128066,-0.496492,1.28454,-0.0172176,-0.588089,1.094,0.0566839,-0.62499,0.93611,0.059404,-0.606186,0.927583,-0.238084,-0.500157,0.8365,-0.242179,-0.562827,0.465523,-0.231099,-0.626394,0.147676,-0.228187,-0.55902,0.0769411,-0.125546,-0.493973,0.855519,-0.0306161,-0.521913,0.58026,0.165985,-0.362816,0.303756,0.169388,-0.243123,0.265233
-0.170132,-0.527711,0.844447,-0.221882,-0.516898,1.12605,-0.261707,-0.502477,1.3336,-0.253094,-0.502697,1.51875,-0.396857,-0.442505,1.28151,-0.46338,-0.408121,1.06923,-0.467886,-0.334987,0.830306,-0.467044,-0.320106,0.75371,-0.12182,-0.498337,1.28719,-0.0188965,-0.583063,1.08823,0.0558998,-0.621039,0.9246,0.0822798,-0.637094,0.870164,-0.239906,-0.493685,0.836524,-0.242121,-0.561475,0.466006,-0.230185,-0.626697,0.14705,-0.226733,-0.559734,0.076114,-0.125527,-0.494001,0.855532,-0.0336463,-0.516334,0.578412,0.151737,-0.345474,0.30059,0.15679,-0.226035,0.261997
-0.169782,-0.52196,0.843722,-0.219969,-0.512214,1.1253,-0.258942,-0.498439,1.33299,-0.252027,-0.49901,1.51919,-0.393575,-0.42998,1.27661,-0.457553,-0.395961,1.06046,-0.462399,-0.326822,0.820538,-0.455996,-0.314136,0.75231,-0.118512,-0.497165,1.28656,-0.0189388,-0.577786,1.08374,0.0566658,-0.616266,0.916374,0.088415,-0.641127,0.934492,-0.239738,-0.48594,0.835671,-0.240798,-0.557826,0.466975,-0.228346,-0.625372,0.147323,-0.227051,-0.559473,0.0755332,-0.125107,-0.492199,0.855021,-0.0344632,-0.510014,0.5771,0.131482,-0.322963,0.296594,0.140112,-0.20421,0.258333
-0.168004,-0.520044,0.84305,-0.216696,-0.50897,1.12239,-0.254511,-0.494148,1.32786,-0.246307,-0.490368,1.51543,-0.391104,-0.424633,1.27507,-0.454934,-0.391447,1.05728,-0.451977,-0.324169,0.81699,-0.445041,-0.314853,0.746567,-0.0987156,-0.525453,1.29556,-0.00665678,-0.600194,1.08624,0.0671457,-0.637249,0.917555,0.0931991,-0.652996,0.86143,-0.236454,-0.476676,0.834577,-0.242851,-0.557374,0.448597,-0.225917,-0.619579,0.144963,-0.230106,-0.55696,0.0710248,-0.123095,-0.493888,0.854094,-0.0360423,-0.49158,0.572097,0.119839,-0.307731,0.283812,0.136645,-0.191219,0.245894
-0.166731,-0.499287,0.837921,-0.213857,-0.487888,1.1177,-0.250957,-0.473374,1.3242,-0.242524,-0.468914,1.51034,-0.388649,-0.410744,1.26932,-0.452587,-0.387283,1.06385,-0.447181,-0.316941,0.823705,-0.437199,-0.307361,0.738974,-0.106903,-0.467048,1.28892,0.00828876,-0.555243,1.0984,0.0852644,-0.589563,0.940789,0.0886123,-0.602354,0.930203,-0.237157,-0.462305,0.830781,-0.244122,-0.544359,0.458801,-0.225695,-0.61794,0.145972,-0.230344,-0.557214,0.0711591,-0.12064,-0.474582,0.848691,0.0392067,-0.359231,0.492029,0.127646,-0.219564,0.19278,0.1385,-0.118364,0.158234
-0.164433,-0.497495,0.837271,-0.2114,-0.486219,1.11656,-0.248415,-0.471752,1.32275,-0.239233,-0.465753,1.50971,-0.386156,-0.408626,1.26908,-0.445003,-0.376896,1.05282,-0.43577,-0.313893,0.811145,-0.426581,-0.307704,0.730845,-0.0871077,-0.486888,1.28592,0.0321572,-0.57834,1.10005,0.11075,-0.61682,0.944575,0.117151,-0.615204,0.925246,-0.235073,-0.457885,0.830181,-0.244262,-0.542933,0.459832,-0.222867,-0.618245,0.146837,-0.229452,-0.557472,0.0719071,-0.117742,-0.474145,0.847626,0.0323177,-0.359998,0.482026,0.109087,-0.222163,0.181938,0.104456,-0.113625,0.154723
-0.154814,-0.487524,0.836045,-0.202515,-0.478253,1.11448,-0.240087,-0.465054,1.3202,-0.234954,-0.456842,1.50887,-0.380568,-0.40094,1.26662,-0.436712,-0.372712,1.0474,-0.42227,-0.317409,0.804514,-0.415256,-0.313157,0.716747,-0.0875235,-0.485523,1.28775,0.031268,-0.575738,1.10082,0.130664,-0.593371,0.897963,0.135094,-0.598212,0.891555,-0.225681,-0.44505,0.829814,-0.24321,-0.54116,0.456801,-0.222372,-0.617849,0.14687,-0.22805,-0.557543,0.0718235,-0.108671,-0.466926,0.845457,0.0210182,-0.346303,0.469326,0.0496904,-0.222808,0.177145,0.0623418,-0.112994,0.142245
-0.14954,-0.452801,0.833558,-0.196031,-0.449526,1.11436,-0.232995,-0.440408,1.32159,-0.233784,-0.428992,1.51039,-0.37411,-0.383057,1.26146,-0.424655,-0.359386,1.03358,-0.412367,-0.311443,0.792974,-0.400799,-0.308189,0.714936,-0.0896602,-0.400843,1.28256,0.0200293,-0.485219,1.0866,0.104576,-0.547881,0.9447,0.11186,-0.556034,0.920598,-0.223796,-0.432415,0.827559,-0.242764,-0.534856,0.460743,-0.222057,-0.616101,0.145862,-0.227671,-0.557034,0.0703882,-0.100448,-0.409246,0.84363,0.00709322,-0.328338,0.463031,0.0367849,-0.224247,0.174015,0.0317961,-0.120198,0.129765
-0.14565,-0.447856,0.831635,-0.191851,-0.440481,1.11137,-0.228741,-0.427785,1.31779,-0.226048,-0.422705,1.50885,-0.368254,-0.374211,1.25913,-0.411604,-0.354771,1.02913,-0.393781,-0.311022,0.78472,-0.391377,-0.31028,0.70611,-0.0733469,-0.41657,1.28443,0.036526,-0.500256,1.08824,0.157868,-0.564278,0.888863,0.160316,-0.567275,0.851447,-0.217445,-0.416167,0.825163,-0.239165,-0.529166,0.45673,-0.217013,-0.61452,0.141091,-0.226227,-0.558064,0.0646415,-0.0977518,-0.409601,0.841627,-0.000203652,-0.323417,0.456919,0.0118617,-0.235604,0.165865,0.0117294,-0.127624,0.105918
