HipCenter X,HipCenter Y,HipCenter Z,Spine X,Spine Y,Spine Z,ShoulderCenter X,ShoulderCenter Y,ShoulderCenter Z,Head X,Head Y,Head Z,ShoulderLeft X,ShoulderLeft Y,ShoulderLeft Z,ElbowLeft X,ElbowLeft Y,ElbowLeft Z,WristLeft X,WristLeft Y,WristLeft Z,HandLeft X,HandLeft Y,HandLeft Z,ShoulderRight X,ShoulderRight Y,ShoulderRight Z,ElbowRight X,ElbowRight Y,ElbowRight Z,WristRight X,WristRight Y,WristRight Z,HandRight X,HandRight Y,HandRight Z,HipLeft X,HipLeft Y,HipLeft Z,KneeLeft X,KneeLeft Y,KneeLeft Z,AnkleLeft X,AnkleLeft Y,AnkleLeft Z,FootLeft X,FootLeft Y,FootLeft Z,HipRight X,HipRight Y,HipRight Z,KneeRight X,KneeRight Y,KneeRight Z,AnkleRight X,AnkleRight Y,AnkleRight Z,FootRight X,FootRight Y,FootRight Z
-0.0906986,-1.30119,0.942145,-0.106877,-1.28923,1.24811,-0.121326,-1.27352,1.47416,-0.123958,-1.23256,1.68507,-0.301557,-1.26783,1.4314,-0.36538,-1.28385,1.19965,-0.370154,-1.23437,0.911408,-0.373747,-1.22012,0.857997,0.045013,-1.24537,1.44137,0.128139,-1.25626,1.18813,0.159964,-1.14427,0.944193,0.147137,-1.11011,0.896309,-0.173786,-1.27336,0.944605,-0.224949,-1.19009,0.561064,-0.205576,-1.13665,0.180693,-0.237972,-1.01107,0.111453,-0.0315841,-1.25796,0.940543,-0.00631106,-1.31842,0.562469,-0.060751,-1.35298,0.148454,-0.0144187,-1.26733,0.0996576
-0.093656,-1.28038,0.938835,-0.11224,-1.27034,1.24546,-0.128283,-1.25592,1.47203,-0.131625,-1.20842,1.68411,-0.305059,-1.25227,1.42886,-0.369434,-1.26769,1.19429,-0.376981,-1.21548,0.911716,-0.381446,-1.2082,0.86119,0.0439211,-1.23364,1.43893,0.1233,-1.22672,1.18624,0.153391,-1.12133,0.948244,0.141284,-1.0969,0.894109,-0.177234,-1.25058,0.942548,-0.221541,-1.17476,0.556823,-0.205473,-1.11836,0.180203,-0.235953,-1.00308,0.113836,-0.0341514,-1.239,0.936073,-0.00883543,-1.31059,0.558058,-0.0468581,-1.34692,0.159868,-0.0184928,-1.26666,0.0951862
-0.090219,-1.26682,0.93714,-0.112475,-1.25855,1.24421,-0.130972,-1.245,1.47109,-0.138956,-1.19391,1.67965,-0.309213,-1.23723,1.42751,-0.372027,-1.26046,1.19221,-0.379732,-1.20781,0.908934,-0.376658,-1.19846,0.85746,0.0377469,-1.21468,1.43578,0.117656,-1.21211,1.18691,0.149382,-1.11006,0.940837,0.135978,-1.08258,0.885079,-0.173188,-1.23938,0.938984,-0.223323,-1.16084,0.560785,-0.203475,-1.11114,0.179649,-0.231503,-0.998948,0.112517,-0.0314662,-1.22265,0.936474,-0.00733965,-1.29875,0.549804,-0.0305148,-1.33685,0.173747,-0.0231029,-1.26729,0.0967136
-0.101185,-1.23523,0.932106,-0.122666,-1.23335,1.24007,-0.14058,-1.22482,1.46766,-0.146235,-1.1784,1.67942,-0.314695,-1.22268,1.42634,-0.389379,-1.22642,1.18244,-0.382458,-1.19716,0.90999,-0.381932,-1.18652,0.854235,0.0336874,-1.20019,1.43427,0.113598,-1.20501,1.18647,0.14655,-1.10622,0.943643,0.137173,-1.08066,0.886585,-0.186644,-1.20423,0.936831,-0.225302,-1.14946,0.5607,-0.202164,-1.10934,0.180405,-0.227974,-0.99861,0.111555,-0.0400556,-1.19507,0.928764,-0.0160689,-1.27979,0.514578,-0.0274144,-1.32683,0.172095,-0.0221373,-1.26582,0.0925917
-0.103391,-1.21834,0.931476,-0.126424,-1.21777,1.23813,-0.14557,-1.21041,1.46481,-0.1538,-1.17008,1.67584,-0.324053,-1.20917,1.42337,-0.389492,-1.22083,1.17697,-0.390812,-1.17828,0.906573,-0.387752,-1.16792,0.843996,0.0237874,-1.18257,1.43405,0.102762,-1.18719,1.18184,0.13523,-1.08735,0.943972,0.127915,-1.06737,0.896525,-0.1886,-1.18957,0.934558,-0.22454,-1.13995,0.552081,-0.201247,-1.10775,0.184152,-0.225856,-0.997331,0.108542,-0.0424753,-1.17594,0.929749,-0.0118883,-1.25673,0.513408,-0.0261334,-1.31768,0.143966,-0.0056323,-1.25234,0.072473
-0.107166,-1.19485,0.93183,-0.135844,-1.19885,1.23998,-0.159659,-1.19377,1.46779,-0.169063,-1.14712,1.67897,-0.335341,-1.19249,1.42322,-0.393928,-1.20637,1.17591,-0.393533,-1.16267,0.903663,-0.391519,-1.15557,0.835354,0.0145755,-1.16541,1.43741,0.0974573,-1.17264,1.17593,0.129979,-1.06887,0.944534,0.12042,-1.04175,0.893058,-0.19239,-1.16611,0.93326,-0.225006,-1.12956,0.546651,-0.200869,-1.10629,0.184423,-0.222463,-0.9939,0.104294,-0.0462284,-1.15272,0.931472,-0.0152128,-1.23485,0.514668,-0.0319484,-1.32619,0.15315,-0.00983484,-1.25354,0.0867032
-0.111317,-1.17352,0.933183,-0.143592,-1.17988,1.24012,-0.169552,-1.17758,1.46702,-0.178162,-1.13694,1.67981,-0.343357,-1.17506,1.42386,-0.399866,-1.18595,1.17154,-0.399196,-1.14334,0.901036,-0.397302,-1.13355,0.837482,0.00607228,-1.15285,1.43923,0.0909637,-1.15455,1.17927,0.125288,-1.05457,0.945048,0.117656,-1.03137,0.89342,-0.195763,-1.1472,0.93297,-0.225011,-1.11962,0.539591,-0.200224,-1.10325,0.183149,-0.221738,-0.993064,0.103786,-0.0512966,-1.1287,0.934586,-0.0105392,-1.18256,0.52617,-0.0337789,-1.32548,0.153511,-0.00626951,-1.25406,0.0901698
-0.115539,-1.15949,0.931814,-0.152594,-1.165,1.23841,-0.183027,-1.16187,1.46492,-0.18726,-1.12389,1.67795,-0.35151,-1.16182,1.42149,-0.404534,-1.17258,1.17111,-0.404399,-1.1185,0.901696,-0.400016,-1.11441,0.83442,0.00057608,-1.13835,1.44037,0.0879405,-1.14378,1.17855,0.12439,-1.05161,0.944973,0.111949,-1.02474,0.892749,-0.200951,-1.13087,0.930319,-0.224312,-1.11414,0.536576,-0.199837,-1.10145,0.182094,-0.220347,-0.993521,0.104487,-0.0545895,-1.11699,0.93422,-0.0128553,-1.1477,0.529118,-0.035364,-1.3191,0.151918,-0.00565756,-1.24433,0.0929463
-0.121527,-1.14462,0.934432,-0.158,-1.1505,1.23955,-0.187501,-1.1482,1.46502,-0.192968,-1.11388,1.68072,-0.356268,-1.15156,1.4215,-0.408614,-1.15683,1.18797,-0.407336,-1.10505,0.90317,-0.40953,-1.09648,0.838679,-0.00466215,-1.12791,1.44288,0.0794825,-1.1337,1.18434,0.119572,-1.04406,0.945885,0.105401,-1.01359,0.907703,-0.207498,-1.11491,0.933133,-0.226943,-1.10837,0.532768,-0.199192,-1.09593,0.179594,-0.219956,-0.993396,0.104519,-0.0599092,-1.10345,0.936618,-0.00698753,-1.10751,0.538295,-0.0376061,-1.30048,0.165956,-0.00167747,-1.22964,0.109858
-0.121761,-1.13636,0.934727,-0.158862,-1.14014,1.24027,-0.188794,-1.13605,1.46609,-0.203817,-1.09374,1.6801,-0.365912,-1.12694,1.41734,-0.412447,-1.14118,1.18363,-0.410296,-1.0889,0.903454,-0.411181,-1.07286,0.837375,-0.0106483,-1.11791,1.44356,0.0746984,-1.12693,1.18908,0.113105,-1.01873,0.945051,0.101222,-0.995323,0.895723,-0.207753,-1.10666,0.931299,-0.229993,-1.10183,0.537243,-0.199639,-1.09442,0.179877,-0.215748,-0.992871,0.102761,-0.060164,-1.0947,0.939151,-0.00864422,-1.05815,0.567586,-0.0356922,-1.27815,0.200822,-0.017668,-1.20617,0.130083
-0.127964,-1.12099,0.937506,-0.164629,-1.12495,1.24387,-0.194078,-1.12119,1.47021,-0.208943,-1.08468,1.68208,-0.371985,-1.10529,1.42021,-0.421067,-1.11782,1.18064,-0.416197,-1.06952,0.907468,-0.419008,-1.05298,0.837557,-0.0161412,-1.10727,1.44706,0.0717675,-1.1171,1.18897,0.111862,-1.01426,0.948508,0.102658,-0.986548,0.901768,-0.213939,-1.08935,0.932748,-0.234233,-1.09467,0.544043,-0.201038,-1.09224,0.180759,-0.215516,-0.991834,0.101731,-0.0662748,-1.08152,0.943013,-0.0079218,-1.03265,0.577735,-0.0310259,-1.25097,0.216051,0.00476137,-1.17311,0.14432
-0.130444,-1.11485,0.939181,-0.167156,-1.11645,1.24509,-0.19659,-1.11056,1.47098,-0.209986,-1.07572,1.68416,-0.373734,-1.09818,1.42202,-0.427612,-1.10133,1.18259,-0.419611,-1.05489,0.907689,-0.423477,-1.0439,0.838508,-0.0202322,-1.09664,1.44728,0.0667966,-1.10673,1.18914,0.109032,-1.00875,0.951555,0.105912,-0.986977,0.902206,-0.216908,-1.08221,0.933157,-0.234109,-1.09194,0.545646,-0.200148,-1.09078,0.182379,-0.21536,-0.992198,0.102032,-0.0683948,-1.07622,0.945899,-0.0115716,-0.992386,0.605053,-0.0311445,-1.22005,0.245981,0.00953342,-1.164,0.168045
-0.133973,-1.10407,0.939353,-0.172687,-1.10415,1.24617,-0.203768,-1.09727,1.47288,-0.212036,-1.05978,1.68526,-0.376769,-1.08281,1.42566,-0.430522,-1.08515,1.1809,-0.422283,-1.04328,0.90724,-0.428525,-1.02672,0.841385,-0.0230412,-1.0877,1.44303,0.0627007,-1.09939,1.18806,0.104644,-1.0031,0.952376,0.103358,-0.979446,0.897743,-0.219725,-1.07012,0.932761,-0.233239,-1.08864,0.540921,-0.199527,-1.08965,0.18078,-0.21339,-0.99443,0.10071,-0.0725005,-1.06693,0.946652,-0.010523,-0.977096,0.60986,-0.0346544,-1.20772,0.258308,0.00523966,-1.12972,0.206736
-0.135282,-1.0978,0.940467,-0.174091,-1.09668,1.24742,-0.205161,-1.08898,1.47419,-0.216644,-1.03834,1.68401,-0.378954,-1.07137,1.4265,-0.437431,-1.06666,1.18402,-0.429326,-1.01469,0.911873,-0.434089,-1.01117,0.844953,-0.0242217,-1.07977,1.44575,0.0604295,-1.09477,1.18954,0.0977975,-0.989969,0.955294,0.0982358,-0.96111,0.892193,-0.220628,-1.06512,0.933105,-0.232713,-1.08557,0.538286,-0.198988,-1.08953,0.180306,-0.212014,-0.994624,0.100681,-0.0743228,-1.05935,0.948735,-0.0124352,-0.962338,0.611676,-0.0491436,-1.18017,0.301151,0.00522381,-1.11657,0.221773
-0.135574,-1.08331,0.943343,-0.175313,-1.08587,1.24904,-0.206842,-1.08057,1.47505,-0.217451,-1.03553,1.68472,-0.38288,-1.06036,1.42468,-0.439136,-1.05463,1.18151,-0.431818,-1.00834,0.913311,-0.438961,-0.994904,0.8418,-0.0278095,-1.06932,1.44996,0.0576196,-1.08855,1.1902,0.0953586,-0.98531,0.954746,0.0900579,-0.959082,0.903431,-0.220791,-1.05142,0.933652,-0.232555,-1.0824,0.536394,-0.198845,-1.08884,0.182347,-0.213478,-0.996226,0.101593,-0.0748178,-1.04407,0.954065,-0.0141194,-0.931889,0.625074,-0.0482659,-1.15496,0.309308,-0.00460562,-1.0793,0.235542
-0.137759,-1.07647,0.943004,-0.178831,-1.07316,1.24829,-0.211589,-1.06276,1.47379,-0.220534,-1.02555,1.68514,-0.385368,-1.0485,1.42446,-0.441184,-1.04581,1.18729,-0.433659,-0.998926,0.913142,-0.439389,-0.984425,0.841346,-0.0289592,-1.06099,1.45134,0.0572751,-1.07709,1.18191,0.0891024,-0.976744,0.955123,0.0894006,-0.953508,0.911026,-0.22303,-1.04264,0.932744,-0.232246,-1.08033,0.534788,-0.197904,-1.08864,0.18242,-0.213431,-0.99615,0.101511,-0.0768711,-1.03909,0.9541,-0.0152379,-0.92068,0.628509,-0.0465947,-1.12848,0.314506,-0.0116917,-1.05458,0.240503
-0.138357,-1.06562,0.942999,-0.180233,-1.0614,1.24881,-0.21351,-1.05136,1.47468,-0.223626,-1.01372,1.68879,-0.384946,-1.04185,1.42486,-0.441559,-1.03953,1.18618,-0.437667,-0.983785,0.913776,-0.444175,-0.965525,0.849476,-0.0322322,-1.04584,1.45082,0.0549714,-1.06386,1.18573,0.0887455,-0.973323,0.954358,0.0952654,-0.948297,0.908753,-0.223688,-1.03303,0.932729,-0.232318,-1.07569,0.536761,-0.197342,-1.08799,0.18299,-0.213128,-0.993947,0.101041,-0.0774604,-1.02734,0.954085,-0.0157036,-0.902982,0.633685,-0.0514757,-1.09441,0.319007,-0.0202008,-1.02037,0.236826
-0.137054,-1.05494,0.944327,-0.180241,-1.0536,1.24972,-0.214242,-1.04541,1.47533,-0.223191,-1.00194,1.68889,-0.384936,-1.03372,1.42752,-0.446547,-1.02639,1.19023,-0.4424,-0.971085,0.91667,-0.446067,-0.954648,0.85228,-0.0358355,-1.03501,1.45101,0.0536806,-1.05903,1.18583,0.087118,-0.964322,0.954042,0.0950243,-0.94599,0.916525,-0.222487,-1.02251,0.93393,-0.232889,-1.07158,0.539005,-0.196937,-1.08736,0.181844,-0.212936,-0.993944,0.10126,-0.076159,-1.01661,0.955501,-0.012746,-0.883486,0.636184,-0.0503082,-1.07645,0.30316,-0.0237369,-0.987333,0.228395
-0.137933,-1.04553,0.944117,-0.180577,-1.04256,1.24994,-0.214244,-1.03344,1.47587,-0.224375,-0.995716,1.68772,-0.384605,-1.02521,1.42864,-0.44663,-1.0149,1.18945,-0.443336,-0.959771,0.914208,-0.443562,-0.947366,0.852454,-0.0389538,-1.02343,1.45084,0.0541698,-1.04938,1.18176,0.0862837,-0.963755,0.956537,0.0953592,-0.941175,0.908001,-0.223196,-1.01663,0.933875,-0.232675,-1.06727,0.539551,-0.196802,-1.08715,0.18185,-0.212527,-0.992355,0.101003,-0.0772555,-1.00285,0.955078,-0.0140036,-0.872445,0.623293,-0.039764,-1.02382,0.256579,-0.00829615,-0.954495,0.196954
-0.139619,-1.03395,0.943044,-0.181916,-1.03067,1.24872,-0.215411,-1.02141,1.47451,-0.225787,-0.989739,1.68616,-0.386583,-1.0124,1.42841,-0.446895,-1.00773,1.18789,-0.4447,-0.951925,0.913592,-0.441519,-0.939485,0.848007,-0.038608,-1.01673,1.4509,0.0553749,-1.04207,1.17621,0.08159,-0.957968,0.956728,0.0939498,-0.940642,0.909276,-0.225139,-1.00425,0.933388,-0.233007,-1.06047,0.538767,-0.196395,-1.08674,0.181592,-0.209216,-0.993769,0.101015,-0.0786872,-0.992786,0.953556,-0.0133179,-0.864806,0.618115,-0.0454057,-1.00931,0.253117,-0.0164016,-0.906536,0.181334
-0.140467,-1.02528,0.941045,-0.182191,-1.02322,1.24689,-0.215352,-1.01482,1.47278,-0.227926,-0.973406,1.68728,-0.38567,-1.0052,1.42693,-0.445992,-0.99728,1.18233,-0.443252,-0.942551,0.910115,-0.440655,-0.930195,0.851154,-0.036174,-1.00252,1.4492,0.0559347,-1.03213,1.17577,0.0973728,-0.948323,0.961129,0.100492,-0.939558,0.911205,-0.226569,-0.997002,0.931651,-0.233264,-1.05452,0.535317,-0.196587,-1.08613,0.18187,-0.208753,-0.992739,0.101994,-0.0788971,-0.982626,0.951286,-0.0161511,-0.849996,0.586314,-0.0431402,-0.95584,0.234949,-0.0186667,-0.880355,0.166349
-0.140392,-1.01476,0.938071,-0.180374,-1.01414,1.24476,-0.212353,-1.0066,1.47117,-0.22573,-0.968465,1.68361,-0.382707,-0.994684,1.42515,-0.444945,-0.9906,1.18228,-0.440187,-0.93706,0.906737,-0.439868,-0.921866,0.845096,-0.0343739,-0.992803,1.44763,0.057796,-1.02494,1.17474,0.0974549,-0.946899,0.959003,0.102513,-0.930482,0.905595,-0.226267,-0.986496,0.929031,-0.235783,-1.04097,0.540719,-0.196148,-1.08512,0.181539,-0.208359,-0.992578,0.101875,-0.0791691,-0.97229,0.948026,-0.0159897,-0.84846,0.578185,-0.043109,-0.92864,0.19113,-0.0200437,-0.833843,0.140617
-0.141372,-1.00399,0.934676,-0.180112,-1.00105,1.24215,-0.210994,-0.991777,1.46931,-0.224914,-0.958771,1.6816,-0.381795,-0.984644,1.42284,-0.442713,-0.983992,1.18229,-0.437686,-0.924412,0.901825,-0.430872,-0.914554,0.834216,-0.0340185,-0.976544,1.44661,0.0605325,-1.00758,1.17568,0.10164,-0.939352,0.956669,0.10719,-0.925503,0.886317,-0.227426,-0.977236,0.926149,-0.236454,-1.03594,0.541035,-0.196303,-1.08181,0.18124,-0.208494,-0.991296,0.10203,-0.0800167,-0.959944,0.944132,-0.0159952,-0.841762,0.561526,-0.036776,-0.892059,0.185836,-0.0224596,-0.803421,0.131926
-0.141099,-0.992846,0.933172,-0.180077,-0.988472,1.24222,-0.211215,-0.978242,1.4706,-0.223866,-0.937352,1.68502,-0.381729,-0.97457,1.42155,-0.439551,-0.972633,1.18015,-0.436294,-0.917502,0.902394,-0.429973,-0.909275,0.835937,-0.0326418,-0.966651,1.44603,0.0625343,-0.997914,1.17726,0.10711,-0.926447,0.943653,0.115064,-0.912884,0.887393,-0.227342,-0.965458,0.925474,-0.237805,-1.02908,0.541658,-0.195979,-1.0809,0.181602,-0.208598,-0.991035,0.101517,-0.0796639,-0.949473,0.941879,-0.0176134,-0.839714,0.546128,-0.0317811,-0.854947,0.178686,-0.0210986,-0.756107,0.115304
-0.140465,-0.982015,0.928643,-0.177356,-0.97707,1.23868,-0.20685,-0.966301,1.4677,-0.219463,-0.925956,1.6812,-0.37629,-0.95637,1.41773,-0.439639,-0.955175,1.18168,-0.432621,-0.904382,0.89819,-0.426798,-0.891505,0.826252,-0.0273615,-0.945042,1.44388,0.0682253,-0.981039,1.17567,0.1184,-0.916884,0.929678,0.124697,-0.903995,0.889683,-0.226972,-0.956531,0.92223,-0.238936,-1.02069,0.539326,-0.196044,-1.08047,0.181363,-0.209004,-0.990947,0.101098,-0.0788236,-0.936628,0.935966,-0.0193041,-0.839776,0.541432,-0.0185524,-0.816831,0.192421,-0.0217221,-0.726706,0.11795
-0.138825,-0.967169,0.923554,-0.175552,-0.957688,1.23343,-0.205065,-0.943473,1.4624,-0.215575,-0.912605,1.68183,-0.374746,-0.946248,1.41481,-0.430097,-0.941527,1.17086,-0.426961,-0.893658,0.902102,-0.423058,-0.888876,0.825508,-0.0215113,-0.932472,1.43941,0.0726038,-0.970036,1.17336,0.126992,-0.909876,0.932745,0.133176,-0.887316,0.883072,-0.225109,-0.94366,0.917959,-0.238559,-1.01106,0.536289,-0.195938,-1.07867,0.182735,-0.207075,-0.989574,0.100771,-0.077615,-0.919941,0.930226,-0.0214109,-0.839232,0.538838,-0.0197994,-0.814099,0.192626,-0.0193403,-0.70577,0.116896
-0.137115,-0.949899,0.920018,-0.173386,-0.943463,1.2305,-0.202686,-0.931628,1.45984,-0.205015,-0.894637,1.67761,-0.367774,-0.921215,1.41351,-0.428028,-0.928904,1.16738,-0.42084,-0.880702,0.900846,-0.417379,-0.8745,0.822355,-0.0150761,-0.920347,1.43532,0.0784544,-0.954536,1.17198,0.13264,-0.887251,0.931124,0.137238,-0.866984,0.879434,-0.224086,-0.921961,0.91524,-0.236912,-1.00037,0.531326,-0.195452,-1.07718,0.18195,-0.207156,-0.989813,0.100905,-0.0754793,-0.906593,0.926201,-0.0238587,-0.839141,0.535873,-0.0194447,-0.800895,0.191308,-0.020119,-0.700331,0.115594
-0.134148,-0.932793,0.916074,-0.166489,-0.925125,1.22748,-0.192416,-0.912191,1.4575,-0.196533,-0.877005,1.67789,-0.360269,-0.905071,1.41405,-0.420548,-0.916027,1.16921,-0.413013,-0.863931,0.900617,-0.41118,-0.860009,0.826975,-0.00832414,-0.900147,1.42753,0.081251,-0.941656,1.1697,0.139438,-0.874397,0.935779,0.146844,-0.851809,0.876414,-0.222187,-0.902147,0.912095,-0.235649,-0.985078,0.519691,-0.195956,-1.07369,0.181873,-0.207073,-0.98878,0.100226,-0.0716774,-0.892491,0.921597,-0.0265193,-0.836135,0.527778,-0.0208561,-0.796252,0.193291,-0.0232562,-0.698479,0.113779
