HipCenter X,HipCenter Y,HipCenter Z,Spine X,Spine Y,Spine Z,ShoulderCenter X,ShoulderCenter Y,ShoulderCenter Z,Head X,Head Y,Head Z,ShoulderLeft X,ShoulderLeft Y,ShoulderLeft Z,ElbowLeft X,ElbowLeft Y,ElbowLeft Z,WristLeft X,WristLeft Y,WristLeft Z,HandLeft X,HandLeft Y,HandLeft Z,ShoulderRight X,ShoulderRight Y,ShoulderRight Z,ElbowRight X,ElbowRight Y,ElbowRight Z,WristRight X,WristRight Y,WristRight Z,HandRight X,HandRight Y,HandRight Z,HipLeft X,HipLeft Y,HipLeft Z,KneeLeft X,KneeLeft Y,KneeLeft Z,AnkleLeft X,AnkleLeft Y,AnkleLeft Z,FootLeft X,FootLeft Y,FootLeft Z,HipRight X,HipRight Y,HipRight Z,KneeRight X,KneeRight Y,KneeRight Z,AnkleRight X,AnkleRight Y,AnkleRight Z,FootRight X,FootRight Y,FootRight Z
-0.0595454,-0.293792,0.894508,-0.0742702,-0.303841,1.21228,-0.0876452,-0.304668,1.44685,-0.0803732,-0.295705,1.6595,-0.259087,-0.296681,1.40069,-0.340709,-0.296753,1.17068,-0.364197,-0.218555,0.903551,-0.366463,-0.201425,0.829696,0.0767434,-0.255252,1.4041,0.161266,-0.25197,1.14085,0.203117,-0.198403,0.90528,0.212098,-0.192338,0.837674,-0.147502,-0.272072,0.894351,-0.193676,-0.303017,0.477999,-0.160038,-0.474515,0.150301,-0.193002,-0.408037,0.0742036,-0.00110927,-0.24481,0.897619,0.0244262,-0.235215,0.486368,0.0128122,-0.205712,0.150718,-0.00790935,-0.100059,0.0792996
-0.0532502,-0.282414,0.895693,-0.0679499,-0.290691,1.21227,-0.0814677,-0.289953,1.44584,-0.0738416,-0.275118,1.66037,-0.254093,-0.281046,1.39928,-0.332034,-0.280094,1.17629,-0.349404,-0.198944,0.907862,-0.361664,-0.170023,0.833132,0.0903707,-0.240952,1.40503,0.170924,-0.236749,1.14009,0.21112,-0.188758,0.909587,0.216037,-0.179794,0.842448,-0.141454,-0.261178,0.895734,-0.194375,-0.265535,0.481462,-0.160816,-0.446285,0.144495,-0.204963,-0.384813,0.0701693,0.00523712,-0.233017,0.898582,0.0276422,-0.232421,0.484127,0.0133853,-0.205581,0.150234,-0.00682263,-0.10087,0.0790154
-0.04961,-0.274584,0.897024,-0.0623547,-0.276789,1.21247,-0.0742721,-0.270418,1.44479,-0.0707883,-0.26008,1.6598,-0.251509,-0.274066,1.40004,-0.323829,-0.271653,1.17795,-0.341283,-0.193815,0.90846,-0.344402,-0.167478,0.833571,0.0935565,-0.225271,1.40512,0.174292,-0.221349,1.14003,0.217739,-0.174258,0.91182,0.221745,-0.160266,0.835285,-0.138254,-0.255607,0.896767,-0.195588,-0.252858,0.483128,-0.158681,-0.419761,0.148049,-0.200728,-0.351879,0.0753363,0.00918565,-0.222561,0.900234,0.0287405,-0.229554,0.485545,0.0136354,-0.205366,0.154606,-0.00709509,-0.100915,0.0790332
-0.0453381,-0.263858,0.898088,-0.0586488,-0.267579,1.21409,-0.071267,-0.263164,1.44686,-0.0665332,-0.247842,1.66338,-0.245949,-0.262843,1.40217,-0.319883,-0.262427,1.1776,-0.335395,-0.174974,0.910396,-0.340266,-0.148206,0.842222,0.0985235,-0.211278,1.40291,0.178597,-0.21005,1.1385,0.226491,-0.140334,0.924005,0.230586,-0.139981,0.844105,-0.13428,-0.244926,0.899302,-0.190131,-0.224982,0.494992,-0.15082,-0.368774,0.155185,-0.198144,-0.30142,0.0843193,0.0136082,-0.212057,0.899814,0.0306358,-0.225879,0.485291,0.0136766,-0.205258,0.153687,-0.0065876,-0.101174,0.0791452
-0.0407709,-0.261568,0.900824,-0.0529252,-0.26316,1.21688,-0.0645614,-0.256937,1.44986,-0.0609121,-0.243066,1.6661,-0.242359,-0.261068,1.40382,-0.313299,-0.260327,1.17531,-0.326663,-0.172987,0.908996,-0.324655,-0.156424,0.845382,0.101153,-0.205621,1.40447,0.183239,-0.192338,1.14497,0.228005,-0.139314,0.921926,0.229346,-0.125794,0.84194,-0.130191,-0.244086,0.901994,-0.186617,-0.223417,0.492673,-0.152463,-0.316595,0.152917,-0.201442,-0.25208,0.0818662,0.0187811,-0.208092,0.902609,0.0312956,-0.225162,0.484092,0.0140005,-0.205424,0.153554,-0.0069072,-0.102711,0.0798637
-0.0389308,-0.248987,0.90291,-0.0513908,-0.245358,1.21764,-0.063555,-0.235325,1.44949,-0.0624478,-0.218194,1.6682,-0.243082,-0.236303,1.40465,-0.30904,-0.240818,1.17419,-0.327184,-0.159778,0.913595,-0.329583,-0.132509,0.850468,0.103653,-0.189232,1.40684,0.181012,-0.181032,1.15095,0.231587,-0.120621,0.914534,0.22983,-0.103611,0.840313,-0.128908,-0.22621,0.905566,-0.187346,-0.195851,0.498084,-0.153615,-0.270879,0.15116,-0.184703,-0.193248,0.0802637,0.0206696,-0.200241,0.903477,0.0306902,-0.220752,0.482002,0.0143404,-0.204381,0.154131,-0.00683762,-0.10254,0.079411
-0.0380931,-0.24853,0.903055,-0.0496242,-0.244556,1.21865,-0.0607565,-0.234318,1.45168,-0.0597257,-0.217216,1.66856,-0.237747,-0.236817,1.40913,-0.305767,-0.242341,1.1746,-0.322572,-0.162789,0.913371,-0.319701,-0.149447,0.848575,0.106027,-0.182898,1.40775,0.182111,-0.179181,1.15181,0.232387,-0.116896,0.913871,0.236408,-0.10517,0.840298,-0.127912,-0.226478,0.906141,-0.17518,-0.196037,0.495791,-0.149992,-0.257917,0.151467,-0.172021,-0.16994,0.0771814,0.0217512,-0.198888,0.903091,0.0326269,-0.219754,0.480507,0.0146464,-0.205763,0.154208,-0.00593762,-0.104806,0.0790959
-0.038112,-0.235757,0.905372,-0.0492898,-0.233322,1.21979,-0.0603338,-0.224575,1.45198,-0.0579776,-0.208183,1.66742,-0.237269,-0.232071,1.40914,-0.306445,-0.236688,1.17535,-0.322153,-0.160674,0.913893,-0.321436,-0.138852,0.845878,0.10321,-0.169299,1.40971,0.180109,-0.15116,1.15675,0.224602,-0.075927,0.908629,0.222605,-0.066089,0.842269,-0.128086,-0.21798,0.908363,-0.169436,-0.179184,0.501394,-0.149202,-0.213001,0.155003,-0.190821,-0.118681,0.0868099,0.0217097,-0.182479,0.905058,0.0323731,-0.216526,0.47958,0.0140376,-0.204914,0.154519,-0.00656856,-0.103972,0.0790528
-0.0406077,-0.221195,0.903221,-0.0530238,-0.216633,1.2174,-0.0651556,-0.20634,1.4493,-0.0631389,-0.193057,1.66868,-0.239473,-0.212967,1.4094,-0.310539,-0.222907,1.17798,-0.32609,-0.150867,0.909496,-0.326727,-0.131911,0.842694,0.100627,-0.147973,1.40518,0.174149,-0.126746,1.16125,0.220443,-0.0557419,0.918202,0.209465,-0.0372834,0.85177,-0.130879,-0.202923,0.907925,-0.167883,-0.159007,0.495409,-0.153885,-0.179089,0.148653,-0.179871,-0.082919,0.0759407,0.0193899,-0.168964,0.901389,0.0297386,-0.207526,0.475708,0.0102016,-0.201195,0.154046,-0.00668814,-0.0969411,0.0782759
-0.0415728,-0.215957,0.904385,-0.0541376,-0.211598,1.21788,-0.0663654,-0.201479,1.44927,-0.0646243,-0.189334,1.66876,-0.240209,-0.211582,1.40907,-0.311379,-0.21971,1.17681,-0.327016,-0.149718,0.908255,-0.326841,-0.137873,0.844489,0.100207,-0.145191,1.40732,0.171051,-0.119695,1.16063,0.21599,-0.0398773,0.9144,0.203579,-0.0225287,0.846781,-0.131715,-0.198486,0.908738,-0.167379,-0.15351,0.498194,-0.155795,-0.167768,0.1465,-0.178324,-0.0847919,0.0747464,0.0182443,-0.162986,0.902901,0.0291319,-0.203162,0.471008,0.00791117,-0.19932,0.152389,-0.00668718,-0.0950829,0.0778262
-0.0432617,-0.200803,0.904565,-0.0558065,-0.202904,1.21801,-0.0678485,-0.196478,1.44935,-0.0669478,-0.182149,1.66823,-0.243409,-0.208201,1.40889,-0.313696,-0.216134,1.17749,-0.329683,-0.14398,0.908994,-0.336939,-0.129271,0.844609,0.0945174,-0.131564,1.40743,0.158463,-0.103054,1.16905,0.200753,-0.0102455,0.913335,0.192632,0.00543978,0.849973,-0.132117,-0.185901,0.909096,-0.170051,-0.138163,0.500005,-0.157537,-0.146655,0.146774,-0.188775,-0.0461169,0.0751609,0.0149195,-0.145124,0.902835,0.0282443,-0.196376,0.471689,0.00495464,-0.195334,0.152341,-0.00680127,-0.0910064,0.0781643
-0.0443207,-0.19736,0.904506,-0.0566074,-0.201937,1.21877,-0.0688461,-0.196648,1.4508,-0.0695159,-0.182366,1.67061,-0.244552,-0.208046,1.4083,-0.314223,-0.216063,1.17679,-0.33757,-0.148168,0.908725,-0.338958,-0.142445,0.844645,0.0933675,-0.12971,1.40697,0.157627,-0.0992476,1.16707,0.190646,0.00350637,0.917023,0.179206,0.0238156,0.858063,-0.133071,-0.182657,0.909214,-0.168906,-0.13751,0.500036,-0.15758,-0.141213,0.146515,-0.187157,-0.0462874,0.0758607,0.0138323,-0.141653,0.902603,0.027802,-0.193795,0.471898,0.00375739,-0.194478,0.15381,-0.00694477,-0.0897301,0.0788914
-0.0447311,-0.190634,0.905632,-0.0591654,-0.198571,1.21992,-0.073038,-0.195339,1.45211,-0.0751403,-0.182616,1.67191,-0.249162,-0.208828,1.40729,-0.316247,-0.21611,1.17461,-0.342297,-0.149913,0.902023,-0.348156,-0.148465,0.841787,0.089248,-0.127616,1.41025,0.153017,-0.0923475,1.16747,0.189475,0.00683831,0.922469,0.173049,0.0266646,0.860325,-0.133894,-0.174019,0.910213,-0.165232,-0.137443,0.496305,-0.157418,-0.141561,0.146405,-0.187087,-0.046457,0.0756016,0.0137576,-0.136685,0.903776,0.0271356,-0.189086,0.471458,0.00367755,-0.194139,0.153564,-0.00523008,-0.0891404,0.0779843
-0.052361,-0.17583,0.905527,-0.0671395,-0.188469,1.22011,-0.0804884,-0.189601,1.45229,-0.0855638,-0.181459,1.67116,-0.258686,-0.200709,1.4046,-0.326676,-0.211793,1.17071,-0.353643,-0.150627,0.897219,-0.364513,-0.14693,0.830277,0.0815824,-0.124903,1.41188,0.141312,-0.0821713,1.17446,0.17043,0.0277973,0.935754,0.163341,0.0398986,0.869204,-0.142579,-0.156931,0.910269,-0.16601,-0.134024,0.494226,-0.154304,-0.139465,0.141546,-0.185063,-0.0514235,0.0738496,0.0073123,-0.124335,0.903589,0.0245697,-0.181364,0.470434,0.00274677,-0.192786,0.15377,-0.0053737,-0.0890292,0.0777569
-0.0531534,-0.17095,0.905269,-0.0689321,-0.187204,1.22027,-0.0841245,-0.190292,1.45278,-0.0932043,-0.1883,1.6712,-0.265021,-0.202033,1.40134,-0.328427,-0.212915,1.16977,-0.357859,-0.155797,0.895793,-0.371684,-0.155833,0.8343,0.0793896,-0.124905,1.41275,0.139028,-0.081319,1.1748,0.165593,0.032188,0.937463,0.148681,0.0566126,0.873692,-0.143016,-0.15233,0.908989,-0.163956,-0.134151,0.492708,-0.154235,-0.13964,0.141085,-0.181604,-0.0556209,0.0736252,0.00610562,-0.119035,0.90443,0.0241062,-0.179337,0.470521,0.00213123,-0.19322,0.151255,-0.00419421,-0.0928386,0.0773042
-0.0597149,-0.154831,0.906363,-0.0764498,-0.182383,1.22033,-0.0937767,-0.191451,1.45221,-0.102544,-0.195342,1.66982,-0.273421,-0.204594,1.40182,-0.334276,-0.212693,1.16917,-0.367223,-0.155329,0.895579,-0.383433,-0.154847,0.82704,0.0684469,-0.125111,1.4153,0.129681,-0.0724634,1.17764,0.14885,0.0485236,0.930577,0.134115,0.0749789,0.88165,-0.147995,-0.139046,0.908779,-0.164766,-0.132542,0.49062,-0.153375,-0.140113,0.141625,-0.181515,-0.0558394,0.073747,-0.00214722,-0.100092,0.90703,0.0205786,-0.165581,0.473261,0.0015823,-0.192518,0.150401,-0.00406032,-0.0927522,0.0772476
-0.067402,-0.142209,0.905072,-0.0849006,-0.175932,1.22004,-0.101172,-0.190509,1.45234,-0.11362,-0.201213,1.66889,-0.287255,-0.202174,1.39586,-0.347761,-0.206441,1.16352,-0.376773,-0.151252,0.889185,-0.390857,-0.14721,0.82103,0.0574782,-0.121816,1.41574,0.122429,-0.0655949,1.17751,0.138713,0.060087,0.932444,0.126711,0.0806457,0.886489,-0.155319,-0.126386,0.905242,-0.166122,-0.128755,0.48954,-0.153813,-0.140275,0.141699,-0.181223,-0.05622,0.0737028,-0.0101202,-0.0875282,0.907855,0.0156464,-0.147215,0.470776,0.000973503,-0.190873,0.147775,-0.00281239,-0.0923668,0.0760522
-0.0752673,-0.128465,0.904454,-0.0917044,-0.172532,1.21903,-0.109091,-0.193305,1.4508,-0.122969,-0.206046,1.66782,-0.291968,-0.203586,1.39276,-0.356179,-0.203782,1.16042,-0.390168,-0.141255,0.887817,-0.402651,-0.136952,0.819391,0.0488678,-0.122624,1.41627,0.116592,-0.0587525,1.17328,0.133955,0.0665369,0.932169,0.121646,0.0912998,0.886214,-0.164511,-0.11085,0.902792,-0.172033,-0.124586,0.488509,-0.1543,-0.140371,0.140439,-0.181133,-0.0568248,0.073486,-0.016652,-0.0755777,0.9088,0.00992354,-0.1197,0.464858,-0.00105181,-0.189163,0.144934,-0.00211708,-0.0928515,0.0754384
-0.0831177,-0.117493,0.902326,-0.101451,-0.165225,1.2163,-0.117831,-0.191343,1.44808,-0.132649,-0.209351,1.66381,-0.300706,-0.203994,1.38379,-0.361878,-0.201134,1.15901,-0.395935,-0.137018,0.886693,-0.410938,-0.12645,0.819113,0.0396908,-0.120576,1.41585,0.109572,-0.0507361,1.17217,0.127502,0.0757516,0.931944,0.117961,0.102203,0.887416,-0.170016,-0.103268,0.899928,-0.17781,-0.118988,0.4852,-0.153998,-0.140689,0.139505,-0.180682,-0.057042,0.0726005,-0.0271198,-0.0606567,0.907969,0.00395284,-0.0944132,0.471198,-0.00522277,-0.182259,0.145032,-0.00279098,-0.090311,0.0756868
-0.08785,-0.112063,0.901052,-0.108373,-0.162334,1.21419,-0.12726,-0.19156,1.44491,-0.145453,-0.218154,1.66191,-0.30629,-0.206486,1.38094,-0.368683,-0.200021,1.15521,-0.404741,-0.129358,0.884446,-0.418324,-0.118118,0.812373,0.0260754,-0.118965,1.41517,0.108185,-0.0480612,1.17191,0.125976,0.0807601,0.935534,0.122239,0.104479,0.892882,-0.173887,-0.0990066,0.898365,-0.180784,-0.116917,0.482385,-0.153411,-0.140431,0.138372,-0.180513,-0.0561422,0.0719787,-0.0323584,-0.0544295,0.907009,0.00183022,-0.0741076,0.470196,-0.0116609,-0.17044,0.143184,-0.0042656,-0.0807361,0.0770104
-0.0914649,-0.106098,0.900376,-0.112855,-0.161096,1.21283,-0.133635,-0.193972,1.44259,-0.149888,-0.222368,1.65983,-0.305904,-0.206487,1.38161,-0.373765,-0.197312,1.1546,-0.412481,-0.117994,0.886121,-0.424715,-0.098395,0.813247,0.0232853,-0.119072,1.41501,0.102913,-0.0426974,1.16676,0.123854,0.0905177,0.936585,0.11366,0.120935,0.896307,-0.17705,-0.0934272,0.897373,-0.185962,-0.112422,0.480568,-0.153078,-0.140315,0.1366,-0.180754,-0.0550903,0.0709687,-0.0362979,-0.0482879,0.906582,0.00220899,-0.0335436,0.479051,-0.014487,-0.152025,0.145906,-0.000963032,-0.053317,0.0791698
-0.0981503,-0.0962167,0.90145,-0.121892,-0.157478,1.2125,-0.14441,-0.194929,1.4415,-0.156563,-0.224949,1.65886,-0.306011,-0.206419,1.38191,-0.382811,-0.189847,1.14841,-0.419732,-0.102099,0.881864,-0.432666,-0.0795739,0.813368,0.0183413,-0.119056,1.41466,0.0979193,-0.0382647,1.16732,0.122861,0.090717,0.953444,0.116938,0.123504,0.900852,-0.183467,-0.0820367,0.896741,-0.18858,-0.107867,0.477265,-0.152508,-0.139347,0.137033,-0.181524,-0.0547374,0.0712356,-0.0432616,-0.0396946,0.909142,-0.000346668,-0.00316711,0.483032,-0.0107141,-0.0884387,0.149668,-0.00612703,-0.00698256,0.083047
-0.100632,-0.0921865,0.900873,-0.126175,-0.156075,1.21163,-0.149876,-0.195958,1.44038,-0.16122,-0.227729,1.65706,-0.320075,-0.203429,1.3733,-0.388607,-0.186439,1.14954,-0.424678,-0.0907787,0.885215,-0.436631,-0.067895,0.818229,0.0146431,-0.120094,1.4136,0.0953367,-0.0373358,1.1669,0.12326,0.0934968,0.958492,0.116761,0.122942,0.906857,-0.185431,-0.0775279,0.895547,-0.190451,-0.10437,0.479225,-0.154371,-0.138519,0.139723,-0.18063,-0.0570707,0.0713352,-0.0462169,-0.0361611,0.90916,-0.00335652,0.0166995,0.481757,-0.0036765,-0.0375229,0.14034,-0.00449743,0.0639747,0.0854492
-0.103407,-0.0870317,0.901387,-0.128634,-0.155403,1.21131,-0.152646,-0.197777,1.43953,-0.168644,-0.23486,1.65436,-0.329795,-0.20482,1.36337,-0.390397,-0.183798,1.14847,-0.426525,-0.0822144,0.886116,-0.437288,-0.0527652,0.817748,0.0100256,-0.122694,1.41336,0.0939495,-0.0367712,1.16725,0.123193,0.0967481,0.963699,0.116513,0.124608,0.910655,-0.188014,-0.0723032,0.894743,-0.191176,-0.103337,0.478628,-0.154812,-0.139336,0.140514,-0.179293,-0.0566332,0.0726879,-0.049242,-0.0309999,0.911053,-0.0048653,0.0514914,0.489819,-0.000396112,0.0172885,0.155764,0.00139459,0.139198,0.0922988
-0.10604,-0.0822867,0.900163,-0.133938,-0.152985,1.20928,-0.159297,-0.197929,1.43685,-0.172257,-0.235437,1.6534,-0.333714,-0.201714,1.35966,-0.398548,-0.176044,1.15157,-0.430424,-0.0623916,0.893208,-0.437923,-0.0388326,0.821634,0.00620806,-0.122083,1.41096,0.0924394,-0.0344641,1.16684,0.123011,0.101305,0.968334,0.117864,0.135348,0.913548,-0.189922,-0.0680275,0.892865,-0.193446,-0.0983337,0.480722,-0.154797,-0.138318,0.141297,-0.181204,-0.0561465,0.0735305,-0.0526241,-0.0258353,0.91057,-0.00431688,0.073364,0.484902,0.0065359,0.0910378,0.154606,-0.00191745,0.208476,0.104096
-0.107473,-0.0768326,0.899929,-0.135633,-0.151992,1.20879,-0.161267,-0.198882,1.43611,-0.17806,-0.239093,1.65187,-0.336417,-0.19985,1.35732,-0.404071,-0.166479,1.15167,-0.432884,-0.0464384,0.895648,-0.441563,-0.0130412,0.823788,0.00365942,-0.122474,1.40889,0.0917703,-0.033709,1.16664,0.126185,0.111186,0.961364,0.124442,0.130907,0.913667,-0.191393,-0.0604871,0.891997,-0.19393,-0.0941579,0.482953,-0.155462,-0.137565,0.141941,-0.184143,-0.0510429,0.0727799,-0.0539167,-0.0222357,0.910777,-4.4726e-05,0.111848,0.491591,0.013974,0.164654,0.170202,-0.00604365,0.268055,0.113324
