HipCenter X,HipCenter Y,HipCenter Z,Spine X,Spine Y,Spine Z,ShoulderCenter X,ShoulderCenter Y,ShoulderCenter Z,Head X,Head Y,Head Z,ShoulderLeft X,ShoulderLeft Y,ShoulderLeft Z,ElbowLeft X,ElbowLeft Y,ElbowLeft Z,WristLeft X,WristLeft Y,WristLeft Z,HandLeft X,HandLeft Y,HandLeft Z,ShoulderRight X,ShoulderRight Y,ShoulderRight Z,ElbowRight X,ElbowRight Y,ElbowRight Z,WristRight X,WristRight Y,WristRight Z,HandRight X,HandRight Y,HandRight Z,HipLeft X,HipLeft Y,HipLeft Z,KneeLeft X,KneeLeft Y,KneeLeft Z,AnkleLeft X,AnkleLeft Y,AnkleLeft Z,FootLeft X,FootLeft Y,FootLeft Z,HipRight X,HipRight Y,HipRight Z,KneeRight X,KneeRight Y,KneeRight Z,AnkleRight X,AnkleRight Y,AnkleRight Z,FootRight X,FootRight Y,FootRight Z
-0.176437,-1.27759,0.845125,-0.214525,-1.2211,1.11259,-0.243029,-1.1713,1.31119,-0.242175,-1.11362,1.4927,-0.377281,-1.1105,1.26538,-0.440175,-1.08777,1.06081,-0.454022,-0.98358,0.836288,-0.441895,-0.964213,0.76956,-0.0957084,-1.18787,1.29244,0.0380229,-1.33762,1.11795,-0.0308489,-1.19247,1.26298,-0.0993712,-1.16849,1.30296,-0.245012,-1.23786,0.839893,-0.28662,-1.20707,0.507225,-0.25489,-1.23982,0.15275,-0.257639,-1.16456,0.0806115,-0.127341,-1.25386,0.852308,-0.0940748,-1.369,0.508004,-0.257766,-1.23607,0.15306,-0.251571,-1.16281,0.0810365
-0.166773,-1.26431,0.837334,-0.208019,-1.20304,1.11332,-0.239983,-1.14837,1.31902,-0.241549,-1.10423,1.50061,-0.375759,-1.09614,1.26777,-0.436598,-1.06925,1.06067,-0.443625,-0.969906,0.833473,-0.438275,-0.940491,0.770435,-0.091981,-1.16596,1.30252,0.0368564,-1.32314,1.11858,-0.0315593,-1.17785,1.26607,-0.104385,-1.13532,1.30849,-0.236484,-1.2251,0.830847,-0.291211,-1.19774,0.503523,-0.258057,-1.23726,0.15728,-0.254103,-1.16249,0.0848595,-0.117504,-1.24001,0.846193,-0.073086,-1.3185,0.560699,-0.23158,-1.25829,0.132216,-0.255524,-1.15638,0.0838115
-0.161544,-1.25107,0.838213,-0.20317,-1.19608,1.11623,-0.235996,-1.14583,1.3222,-0.239794,-1.10023,1.50709,-0.370238,-1.08882,1.27125,-0.431413,-1.06028,1.06126,-0.438314,-0.967643,0.83241,-0.429753,-0.941051,0.769087,-0.08963,-1.16397,1.30108,0.0384846,-1.31642,1.10898,-0.0889161,-1.2498,1.27181,-0.134545,-1.14932,1.35089,-0.231185,-1.21156,0.833037,-0.284279,-1.19425,0.484012,-0.257696,-1.23663,0.156204,-0.254211,-1.15611,0.0897888,-0.112593,-1.22659,0.845741,-0.0822519,-1.32492,0.481521,-0.122917,-1.4136,0.183909,-0.105883,-1.35482,0.109664
-0.150004,-1.24044,0.827787,-0.19912,-1.18911,1.11323,-0.235269,-1.14201,1.32231,-0.235009,-1.09243,1.5066,-0.370576,-1.06861,1.27009,-0.429945,-1.03249,1.06457,-0.421927,-0.956303,0.833025,-0.418152,-0.929483,0.768616,-0.0836442,-1.16192,1.29927,0.0408515,-1.30831,1.10044,-0.0738353,-1.28413,1.28031,-0.124086,-1.23817,1.33098,-0.217953,-1.19806,0.82212,-0.285695,-1.1898,0.483484,-0.259462,-1.22984,0.157695,-0.254316,-1.1571,0.0926952,-0.102979,-1.21816,0.835952,-0.0747366,-1.29973,0.478117,-0.0900902,-1.35024,0.163238,-0.0757694,-1.26601,0.109502
-0.14454,-1.23884,0.826995,-0.194119,-1.18694,1.11327,-0.231958,-1.1405,1.32352,-0.23194,-1.09283,1.50745,-0.364523,-1.06975,1.27218,-0.41528,-1.03896,1.06416,-0.39455,-0.980443,0.826616,-0.398098,-0.941204,0.764814,-0.0772871,-1.16282,1.29454,0.0433188,-1.3101,1.09431,-0.0667084,-1.27155,1.27517,-0.0803019,-1.14943,1.32241,-0.213647,-1.19606,0.822654,-0.280906,-1.19259,0.481229,-0.256622,-1.23448,0.15855,-0.252946,-1.15799,0.0933254,-0.0962489,-1.2167,0.833535,-0.0722078,-1.28862,0.476216,-0.0790867,-1.32973,0.153001,-0.0677775,-1.25243,0.0904957
-0.137704,-1.23467,0.828603,-0.187888,-1.18333,1.1142,-0.22693,-1.13794,1.32458,-0.225012,-1.09081,1.51273,-0.354287,-1.06432,1.27837,-0.410352,-1.02986,1.07247,-0.393098,-0.962261,0.834013,-0.392085,-0.929563,0.76974,-0.0723375,-1.16392,1.2926,0.0447987,-1.31197,1.09205,-0.058282,-1.25614,1.27265,-0.0858027,-1.14883,1.33076,-0.205945,-1.18823,0.826687,-0.272549,-1.19689,0.476816,-0.255809,-1.23948,0.160131,-0.242328,-1.16896,0.0924248,-0.0903352,-1.21501,0.833508,-0.0678038,-1.27277,0.471831,-0.0842961,-1.30753,0.15031,-0.0835026,-1.21983,0.0917028
-0.129421,-1.20832,0.820607,-0.179358,-1.15931,1.11311,-0.21834,-1.11545,1.32901,-0.214242,-1.08484,1.51317,-0.349565,-1.05002,1.2798,-0.403332,-1.01449,1.07167,-0.386554,-0.948944,0.836253,-0.375924,-0.92055,0.769511,-0.0696613,-1.1464,1.29414,0.0416492,-1.29853,1.09236,-0.0549568,-1.21334,1.26724,-0.0947121,-1.11732,1.32921,-0.19964,-1.16257,0.818628,-0.261226,-1.19028,0.473883,-0.257449,-1.22954,0.157407,-0.239654,-1.16563,0.0873922,-0.0811497,-1.18928,0.825565,-0.0604314,-1.22147,0.484652,-0.079699,-1.23845,0.163719,-0.058049,-1.17586,0.0951714
-0.12767,-1.20465,0.82091,-0.175306,-1.15737,1.11285,-0.21132,-1.1149,1.32842,-0.204505,-1.08388,1.51462,-0.343694,-1.04704,1.28073,-0.40037,-1.01331,1.07146,-0.372963,-0.954375,0.833718,-0.360853,-0.929817,0.768524,-0.066647,-1.14441,1.29131,0.0421499,-1.28024,1.0726,0.116702,-1.2949,0.87555,0.104948,-1.27495,0.85623,-0.197859,-1.15836,0.81971,-0.259796,-1.18944,0.472002,-0.257137,-1.23002,0.157662,-0.239575,-1.16201,0.0888939,-0.0794682,-1.18553,0.825057,-0.0594455,-1.22122,0.484597,-0.0797041,-1.23782,0.165453,-0.0580919,-1.17886,0.0949499
-0.125523,-1.19317,0.819229,-0.172774,-1.15228,1.11282,-0.209378,-1.11303,1.32915,-0.201485,-1.08331,1.51299,-0.337886,-1.04058,1.2832,-0.395673,-1.00186,1.07503,-0.368016,-0.947243,0.863698,-0.356147,-0.91976,0.774773,-0.066766,-1.13379,1.29005,0.0478715,-1.27952,1.08072,0.116674,-1.29413,0.88068,0.113821,-1.28065,0.83289,-0.196065,-1.15253,0.817171,-0.258734,-1.18703,0.466354,-0.254368,-1.23418,0.157109,-0.23957,-1.16264,0.0889522,-0.0772534,-1.16562,0.824953,-0.0522187,-1.21158,0.481956,-0.0753167,-1.22787,0.171991,-0.0549958,-1.11012,0.130512
-0.120629,-1.18353,0.818839,-0.164898,-1.14378,1.11424,-0.19951,-1.10654,1.33251,-0.187309,-1.08025,1.5152,-0.324113,-1.03375,1.28191,-0.384658,-1.00301,1.07301,-0.348712,-0.945398,0.831989,-0.344304,-0.929389,0.767521,-0.0459621,-1.1393,1.29689,0.0519213,-1.26484,1.06368,0.113044,-1.27192,0.859551,0.108241,-1.26804,0.825631,-0.188561,-1.13412,0.814324,-0.255832,-1.17721,0.458213,-0.253318,-1.23427,0.156598,-0.234618,-1.16476,0.0881652,-0.074845,-1.16294,0.825466,-0.0480199,-1.19189,0.479649,-0.0759868,-1.21567,0.170741,-0.0635026,-1.16837,0.0931994
-0.115284,-1.1481,0.818837,-0.156279,-1.11856,1.11387,-0.189651,-1.08864,1.33224,-0.18031,-1.05892,1.51765,-0.319458,-1.01562,1.28183,-0.369849,-0.993371,1.06881,-0.349385,-0.942179,0.831505,-0.349856,-0.912645,0.774216,-0.0454678,-1.10466,1.28526,0.0591614,-1.23731,1.09305,0.102034,-1.24515,0.851819,0.101877,-1.25382,0.812096,-0.184322,-1.10642,0.816072,-0.247813,-1.14018,0.453513,-0.251271,-1.22525,0.156356,-0.237038,-1.15598,0.0860137,-0.0693641,-1.12603,0.823989,-0.0503617,-1.1615,0.485586,-0.0788351,-1.20248,0.162768,-0.0682858,-1.11561,0.103232
-0.108946,-1.14751,0.818161,-0.147403,-1.11922,1.11315,-0.17759,-1.09132,1.33149,-0.169221,-1.06204,1.51773,-0.309767,-1.0185,1.28493,-0.364413,-0.994454,1.06775,-0.347842,-0.944435,0.833241,-0.344694,-0.921453,0.775781,-0.0385783,-1.10988,1.28542,0.0661335,-1.23361,1.05433,0.105851,-1.24854,0.845377,0.106442,-1.25354,0.808009,-0.178627,-1.10265,0.815669,-0.248741,-1.13076,0.450455,-0.25022,-1.22344,0.155526,-0.23661,-1.15327,0.0852718,-0.0609195,-1.12777,0.82302,-0.0479257,-1.16406,0.483757,-0.0741418,-1.20635,0.176177,-0.0624946,-1.15735,0.0983495
-0.100592,-1.11885,0.819177,-0.138444,-1.10088,1.11803,-0.168577,-1.07883,1.33857,-0.15552,-1.05119,1.51864,-0.300345,-1.0073,1.28809,-0.358674,-0.988626,1.05752,-0.347024,-0.936053,0.835156,-0.358857,-0.899163,0.784999,-0.0301837,-1.08753,1.28501,0.0719003,-1.20152,1.09351,0.0995845,-1.22399,0.872616,0.100944,-1.21992,0.816279,-0.171316,-1.07501,0.818559,-0.2562,-1.06646,0.458444,-0.251685,-1.19356,0.160538,-0.234172,-1.13892,0.0856287,-0.0525167,-1.09577,0.822377,-0.0432958,-1.15123,0.483875,-0.0751143,-1.20545,0.175601,-0.0765776,-1.1542,0.0957985
-0.0968248,-1.10945,0.820549,-0.13253,-1.09578,1.11826,-0.160605,-1.0768,1.33834,-0.148664,-1.04593,1.51751,-0.298159,-1.00108,1.28981,-0.35664,-0.983553,1.06219,-0.353089,-0.921619,0.837981,-0.349776,-0.912615,0.780714,-0.0192871,-1.08473,1.2822,0.0704951,-1.18441,1.09112,0.0992974,-1.20356,0.85836,0.102292,-1.20412,0.798185,-0.167401,-1.06287,0.821244,-0.250231,-1.01686,0.470347,-0.249378,-1.1812,0.167451,-0.234798,-1.13535,0.0893391,-0.0494219,-1.0892,0.822741,-0.0392256,-1.15049,0.47572,-0.0784641,-1.20425,0.168986,-0.0708424,-1.136,0.096183
-0.094293,-1.1127,0.817401,-0.129597,-1.09544,1.11579,-0.156731,-1.0743,1.33575,-0.142424,-1.04756,1.51467,-0.294019,-1.00158,1.28951,-0.356055,-0.983536,1.06256,-0.357032,-0.926044,0.85238,-0.345468,-0.922256,0.784844,-0.019685,-1.08294,1.28262,0.0741613,-1.17868,1.03299,0.110464,-1.2034,0.82561,0.114812,-1.21382,0.78216,-0.1627,-1.06946,0.817003,-0.245567,-0.988108,0.480263,-0.249496,-1.1613,0.165468,-0.243514,-1.09683,0.0902777,-0.0483451,-1.09043,0.820421,-0.0298644,-1.15274,0.477098,-0.0782884,-1.20762,0.168181,-0.0662682,-1.15213,0.091598
-0.0913524,-1.07404,0.817644,-0.120949,-1.05413,1.11403,-0.145202,-1.03407,1.33332,-0.126556,-1.01864,1.51546,-0.285773,-0.979801,1.28993,-0.360011,-0.961318,1.06989,-0.361615,-0.904703,0.847474,-0.347419,-0.902686,0.780309,0.000567186,-1.05954,1.2709,0.0869222,-1.16324,1.02126,0.11143,-1.1853,0.810907,0.110709,-1.17631,0.756791,-0.163949,-1.02167,0.822737,-0.257581,-0.919674,0.483293,-0.261674,-1.09969,0.173848,-0.241343,-1.06176,0.0963963,-0.0428897,-1.05775,0.816271,-0.0284578,-1.14657,0.471688,-0.0780769,-1.20302,0.163102,-0.0666206,-1.12028,0.0993693
-0.093148,-1.06536,0.819241,-0.119346,-1.05222,1.11426,-0.140432,-1.03372,1.33304,-0.121524,-1.01537,1.51487,-0.283988,-0.978628,1.29086,-0.351839,-0.96452,1.04477,-0.368746,-0.900312,0.835902,-0.353396,-0.906592,0.772656,0.0106002,-1.04198,1.27019,0.0873859,-1.13159,1.00942,0.119899,-1.11416,0.796872,0.101161,-1.12394,0.75174,-0.164854,-1.02082,0.823423,-0.253599,-0.915735,0.483443,-0.264539,-1.06533,0.175501,-0.273595,-0.987799,0.104566,-0.0447217,-1.03527,0.817978,-0.0265414,-1.12168,0.46787,-0.0851411,-1.19368,0.158034,-0.0629935,-1.11793,0.0935286
-0.0927425,-1.06076,0.819861,-0.117339,-1.04526,1.11545,-0.137427,-1.02644,1.33441,-0.11805,-1.00121,1.51633,-0.277901,-0.964164,1.29053,-0.351402,-0.959738,1.04317,-0.371393,-0.894756,0.835107,-0.364121,-0.892424,0.776599,0.0143469,-1.04083,1.27501,0.0996087,-1.12404,1.07957,0.125601,-1.12003,0.825295,0.131659,-1.11989,0.773885,-0.164755,-1.01596,0.824828,-0.251127,-0.883583,0.485585,-0.26111,-1.00901,0.170409,-0.26081,-0.934358,0.0984193,-0.0444668,-1.03436,0.817907,-0.0190958,-1.1264,0.457075,-0.0834324,-1.19301,0.154375,-0.0620955,-1.11592,0.0900343
-0.111322,-1.04044,0.809745,-0.124009,-1.03077,1.10967,-0.138544,-1.01547,1.33071,-0.115563,-0.996942,1.51178,-0.274361,-0.957308,1.29124,-0.357108,-0.944659,1.05946,-0.376595,-0.890027,0.833825,-0.378034,-0.888752,0.778079,0.00485341,-1.00874,1.26053,0.100331,-1.12339,1.06721,0.133543,-1.1047,0.831291,0.135355,-1.08022,0.782196,-0.182628,-1.00494,0.817748,-0.248337,-0.870758,0.485985,-0.26387,-0.941864,0.183244,-0.260685,-0.870951,0.10986,-0.0623661,-1.00773,0.804803,-0.0183344,-1.12652,0.456888,-0.075057,-1.19674,0.153998,-0.052886,-1.139,0.0809614
-0.109329,-1.03905,0.81083,-0.121916,-1.02068,1.10833,-0.135621,-0.993697,1.32553,-0.113515,-0.97883,1.50783,-0.272531,-0.940195,1.28895,-0.364475,-0.929023,1.06047,-0.401729,-0.87407,0.841424,-0.405158,-0.866398,0.774637,0.00341617,-1.00224,1.27174,0.100955,-1.10947,1.06659,0.141877,-1.07247,0.857743,0.154605,-1.07196,0.782765,-0.180788,-1.00364,0.818608,-0.242983,-0.834777,0.481011,-0.244169,-0.874398,0.173418,-0.25999,-0.790651,0.100599,-0.060823,-1.00677,0.805913,-0.0159254,-1.12018,0.457404,-0.0494759,-1.19567,0.160979,-0.039239,-1.12905,0.0883375
-0.0971251,-1.02096,0.813374,-0.116172,-0.993858,1.10445,-0.134356,-0.967378,1.3189,-0.106736,-0.951415,1.50854,-0.27432,-0.909415,1.28077,-0.366265,-0.920761,1.05944,-0.403068,-0.870541,0.834372,-0.407605,-0.867718,0.766416,0.0203956,-0.986618,1.27337,0.10488,-1.06914,1.05984,0.151011,-1.02926,0.852953,0.153715,-1.02044,0.777695,-0.168809,-0.974836,0.819342,-0.242583,-0.825863,0.481528,-0.249459,-0.810155,0.174759,-0.243809,-0.733774,0.103666,-0.0494397,-0.997313,0.809677,-0.0101547,-1.10505,0.459878,-0.0422826,-1.18832,0.163774,-0.0341498,-1.1209,0.0919887
-0.0966151,-0.994749,0.815926,-0.117241,-0.96419,1.1061,-0.135365,-0.934651,1.32057,-0.10944,-0.900213,1.50347,-0.276213,-0.878619,1.27875,-0.371668,-0.888164,1.03746,-0.411102,-0.846678,0.821124,-0.42222,-0.841665,0.765264,0.0259037,-0.958507,1.2756,0.105399,-1.05076,1.06343,0.158266,-1.01525,0.854514,0.157451,-0.98433,0.789499,-0.169324,-0.952503,0.821186,-0.237968,-0.795392,0.475745,-0.238813,-0.739518,0.137745,-0.229386,-0.629694,0.084115,-0.0479909,-0.971704,0.813211,-0.00897121,-1.08464,0.458062,-0.0387611,-1.17101,0.162938,-0.0322663,-1.10255,0.0919929
-0.0962795,-0.981705,0.813677,-0.115603,-0.950651,1.10308,-0.132484,-0.920931,1.31711,-0.109143,-0.899377,1.50276,-0.274157,-0.870563,1.27734,-0.372636,-0.883397,1.0343,-0.411692,-0.84591,0.815027,-0.419883,-0.849827,0.753341,0.0237753,-0.92709,1.26081,0.104071,-1.00121,1.0614,0.16359,-0.983998,0.856441,0.157506,-0.947065,0.792388,-0.170593,-0.940467,0.818624,-0.237912,-0.795302,0.475778,-0.236541,-0.714377,0.151852,-0.215614,-0.601075,0.0874845,-0.0459134,-0.956225,0.811449,-0.0102579,-1.03255,0.507468,-0.0276199,-1.12061,0.244953,-0.0362472,-1.04921,0.36374
-0.106409,-0.919837,0.805636,-0.1273,-0.891435,1.09235,-0.145177,-0.863797,1.30449,-0.12497,-0.835906,1.49137,-0.285981,-0.807149,1.25729,-0.385406,-0.827135,1.01514,-0.428986,-0.808159,0.803631,-0.431114,-0.812918,0.74126,0.00556218,-0.873115,1.26187,0.0963552,-0.991209,1.04808,0.156742,-0.946671,0.843639,0.163769,-0.929094,0.788754,-0.179565,-0.883088,0.810275,-0.240332,-0.767209,0.488945,-0.230128,-0.688481,0.152046,-0.207899,-0.600533,0.0900364,-0.057589,-0.89031,0.804135,-0.00834734,-1.01141,0.517078,-0.0238831,-1.12195,0.231874,-0.0342239,-1.05245,0.352746
-0.106424,-0.919518,0.805661,-0.128242,-0.887179,1.09175,-0.147842,-0.853282,1.30274,-0.129822,-0.826001,1.48501,-0.290512,-0.792085,1.2543,-0.3873,-0.818857,1.01258,-0.427453,-0.792381,0.790539,-0.437373,-0.799172,0.732778,0.00602727,-0.873318,1.26206,0.10933,-0.969991,1.02269,0.165873,-0.933026,0.817378,0.174651,-0.912782,0.767566,-0.179573,-0.880625,0.809588,-0.232013,-0.741135,0.48278,-0.224479,-0.686571,0.147324,-0.208504,-0.599521,0.0887989,-0.0575644,-0.890685,0.804543,-0.00622939,-1.01321,0.516856,-0.0180438,-1.13292,0.222289,-0.0275878,-1.06326,0.344439
-0.106185,-0.914983,0.805794,-0.129444,-0.874818,1.08891,-0.150126,-0.836271,1.29708,-0.140177,-0.808918,1.48372,-0.299118,-0.766933,1.24709,-0.393328,-0.779539,1.00818,-0.42552,-0.790444,0.789091,-0.433242,-0.788676,0.725702,0.00530686,-0.870189,1.26149,0.0888167,-0.939369,1.07189,0.1602,-0.921333,0.859005,0.16941,-0.891193,0.796683,-0.179791,-0.867997,0.807857,-0.231174,-0.725031,0.489848,-0.224614,-0.68611,0.147266,-0.208181,-0.598975,0.0878234,-0.0573412,-0.890213,0.805099,-0.00413645,-1.00989,0.516088,-0.0165902,-1.13039,0.219622,-0.0257048,-1.06114,0.343143
-0.109911,-0.905515,0.811367,-0.139333,-0.856376,1.09231,-0.165216,-0.811243,1.29846,-0.148784,-0.785363,1.48936,-0.302952,-0.75469,1.24493,-0.393773,-0.770035,1.00782,-0.425691,-0.770833,0.785186,-0.43295,-0.77476,0.719267,-0.010546,-0.850372,1.28436,0.0971793,-0.928015,1.03031,0.160642,-0.889753,0.826992,0.172742,-0.880186,0.792176,-0.185848,-0.853821,0.809365,-0.231606,-0.719988,0.487301,-0.224431,-0.685951,0.147069,-0.20844,-0.600019,0.0854111,-0.0593078,-0.886308,0.815547,0.00143101,-1.00982,0.511215,-0.0109734,-1.13118,0.21197,-0.0195867,-1.06219,0.336725
-0.123912,-0.85526,0.814414,-0.150512,-0.807491,1.09454,-0.172158,-0.768594,1.30157,-0.162366,-0.735126,1.48363,-0.314942,-0.703637,1.24205,-0.405115,-0.713168,1.0063,-0.436218,-0.705988,0.779007,-0.436475,-0.724055,0.727211,-0.0113314,-0.796969,1.26978,0.0904079,-0.896729,1.02161,0.15103,-0.854539,0.81735,0.156733,-0.84795,0.783931,-0.198328,-0.810498,0.810483,-0.231173,-0.701887,0.485176,-0.22438,-0.684937,0.147317,-0.21009,-0.601057,0.0825476,-0.0731566,-0.836404,0.821305,-0.00367617,-0.969364,0.518155,-0.0174553,-1.09274,0.216845,-0.0248884,-1.02414,0.342695
