HipCenter X,HipCenter Y,HipCenter Z,Spine X,Spine Y,Spine Z,ShoulderCenter X,ShoulderCenter Y,ShoulderCenter Z,Head X,Head Y,Head Z,ShoulderLeft X,ShoulderLeft Y,ShoulderLeft Z,ElbowLeft X,ElbowLeft Y,ElbowLeft Z,WristLeft X,WristLeft Y,WristLeft Z,HandLeft X,HandLeft Y,HandLeft Z,ShoulderRight X,ShoulderRight Y,ShoulderRight Z,ElbowRight X,ElbowRight Y,ElbowRight Z,WristRight X,WristRight Y,WristRight Z,HandRight X,HandRight Y,HandRight Z,HipLeft X,HipLeft Y,HipLeft Z,KneeLeft X,KneeLeft Y,KneeLeft Z,AnkleLeft X,AnkleLeft Y,AnkleLeft Z,FootLeft X,FootLeft Y,FootLeft Z,HipRight X,HipRight Y,HipRight Z,KneeRight X,KneeRight Y,KneeRight Z,AnkleRight X,AnkleRight Y,AnkleRight Z,FootRight X,FootRight Y,FootRight Z
-0.00584264,-0.899536,0.949051,0.00718429,-0.90221,1.25864,0.0195455,-0.898611,1.48746,0.0283712,-0.847254,1.70885,-0.158085,-0.863487,1.45385,-0.24056,-0.903153,1.13774,-0.253973,-0.864032,0.891469,-0.246544,-0.860133,0.857496,0.201645,-0.863387,1.44028,0.284551,-0.84393,1.1668,0.287554,-0.774362,0.924979,0.279037,-0.762547,0.866321,-0.0759135,-0.860667,0.949936,-0.117248,-0.844053,0.555071,-0.0395513,-1.02542,0.168066,-0.00494402,-0.925819,0.0845018,0.0894248,-0.867501,0.949802,0.0964456,-0.923061,0.544289,0.0663621,-0.946448,0.165031,0.076776,-0.834169,0.0808018
-0.00807418,-0.870187,0.952055,0.00694867,-0.869317,1.26091,0.0206801,-0.860981,1.48891,0.0248097,-0.814262,1.70894,-0.156139,-0.843203,1.45645,-0.244939,-0.881399,1.13517,-0.253776,-0.848628,0.887112,-0.250651,-0.834386,0.858415,0.204751,-0.837456,1.44066,0.282728,-0.810158,1.17064,0.290035,-0.718142,0.934504,0.258076,-0.715832,0.878191,-0.0785157,-0.838232,0.953519,-0.114673,-0.780046,0.56892,-0.0431012,-0.956474,0.174094,-0.0203563,-0.874196,0.0800246,0.0879783,-0.831147,0.951928,0.0970718,-0.903482,0.547035,0.0620352,-0.941815,0.177828,0.0749775,-0.838359,0.0882577
-0.00674374,-0.835874,0.953294,0.00807587,-0.834439,1.26329,0.0214609,-0.827309,1.49204,0.0231471,-0.788906,1.70916,-0.160835,-0.811632,1.45644,-0.251575,-0.856335,1.13902,-0.256289,-0.831457,0.889475,-0.255555,-0.815851,0.851193,0.202254,-0.792308,1.44657,0.283495,-0.773662,1.17641,0.290288,-0.664117,0.946243,0.269947,-0.654109,0.88567,-0.076338,-0.799159,0.955879,-0.114839,-0.736659,0.565532,-0.0659292,-0.860494,0.169586,-0.0437403,-0.769286,0.0822055,0.088561,-0.802333,0.952384,0.0975666,-0.889097,0.548177,0.0571862,-0.92948,0.172458,0.0747761,-0.834575,0.0867847
-0.0152788,-0.814022,0.950544,0.00350839,-0.81555,1.26131,0.0193724,-0.809514,1.49053,0.0179349,-0.751421,1.7048,-0.162275,-0.775395,1.44808,-0.255125,-0.824293,1.14084,-0.261657,-0.784585,0.892335,-0.258663,-0.787837,0.869731,0.203756,-0.778441,1.44664,0.276251,-0.735629,1.18142,0.290722,-0.621832,0.953044,0.273111,-0.593496,0.890627,-0.0847281,-0.778951,0.954572,-0.107899,-0.692021,0.574608,-0.0700565,-0.767938,0.163668,-0.0664423,-0.672555,0.0802803,0.0800595,-0.778701,0.94809,0.0989477,-0.877327,0.544904,0.0598184,-0.925175,0.182203,0.0709865,-0.810979,0.0869613
-0.0227406,-0.783861,0.946129,-0.00332095,-0.777475,1.25722,0.0137426,-0.76574,1.48693,0.011545,-0.715703,1.7065,-0.172391,-0.747331,1.44653,-0.255558,-0.793272,1.14028,-0.260648,-0.77091,0.890235,-0.26253,-0.762832,0.851969,0.196128,-0.732218,1.44615,0.280261,-0.694634,1.18649,0.283205,-0.585071,0.955833,0.271812,-0.543707,0.894977,-0.0906177,-0.745846,0.950977,-0.104252,-0.660231,0.56179,-0.082585,-0.663577,0.165824,-0.069603,-0.570498,0.0820633,0.0714635,-0.751557,0.943099,0.0978104,-0.849825,0.541118,0.0618674,-0.924987,0.182014,0.0757685,-0.82438,0.0951573
-0.025689,-0.743981,0.942494,-0.00542328,-0.745792,1.25403,0.0120534,-0.739905,1.48396,0.00772524,-0.691039,1.70002,-0.171394,-0.710469,1.43957,-0.258622,-0.765097,1.1392,-0.270423,-0.734429,0.890162,-0.268074,-0.738418,0.901405,0.19493,-0.714488,1.44491,0.276969,-0.665596,1.1937,0.285224,-0.537773,0.967963,0.266374,-0.498519,0.902495,-0.0969407,-0.711234,0.94654,-0.106104,-0.612331,0.54432,-0.0922716,-0.579509,0.179597,-0.0725823,-0.463716,0.0928722,0.0725744,-0.706012,0.94043,0.0991012,-0.828686,0.552387,0.064127,-0.922137,0.182198,0.117923,-0.854203,0.0800083
-0.0246689,-0.7121,0.936,-0.00794075,-0.710676,1.24754,0.00676197,-0.702932,1.47747,0.00108503,-0.641163,1.69514,-0.176107,-0.687128,1.44054,-0.265274,-0.725037,1.12731,-0.267628,-0.692363,0.877973,-0.265883,-0.702438,0.84342,0.190688,-0.665164,1.43726,0.266831,-0.62447,1.18475,0.274442,-0.492482,0.962712,0.261661,-0.451785,0.898293,-0.0947977,-0.674238,0.940708,-0.109392,-0.568424,0.515358,-0.0956123,-0.485025,0.160115,-0.0786855,-0.35992,0.0973335,0.072432,-0.679787,0.93357,0.099672,-0.818996,0.550758,0.0650975,-0.918727,0.185555,0.0808692,-0.824409,0.0983562
-0.0286574,-0.684502,0.930306,-0.0122469,-0.681618,1.24275,0.00239189,-0.672695,1.4733,-0.00576961,-0.621259,1.69205,-0.182887,-0.646644,1.43355,-0.267297,-0.695503,1.12277,-0.267576,-0.683723,0.872534,-0.269502,-0.675821,0.831,0.186769,-0.644175,1.4342,0.266828,-0.600709,1.18673,0.274483,-0.470703,0.962898,0.254316,-0.422216,0.895724,-0.0985778,-0.649709,0.935675,-0.105174,-0.547625,0.503947,-0.105562,-0.390007,0.153625,-0.0822385,-0.270035,0.0980541,0.0683157,-0.649218,0.927102,0.10078,-0.765152,0.580229,0.0655744,-0.91584,0.186028,0.150157,-0.867379,0.0751542
-0.0266132,-0.646976,0.924257,-0.0174399,-0.642234,1.2375,-0.00850234,-0.631177,1.46852,-0.0152916,-0.582779,1.68641,-0.190755,-0.613724,1.42359,-0.272345,-0.650299,1.10989,-0.262991,-0.62358,0.860153,-0.268577,-0.638735,0.818657,0.176676,-0.596564,1.42793,0.263366,-0.553898,1.17949,0.266944,-0.426742,0.954989,0.249366,-0.382171,0.886499,-0.0958399,-0.608512,0.928208,-0.106859,-0.497921,0.494727,-0.107839,-0.34038,0.166915,-0.0758882,-0.207066,0.108791,0.0698673,-0.615464,0.92248,0.0998635,-0.764348,0.541437,0.067519,-0.902922,0.183223,0.0802099,-0.811366,0.0880476
-0.03295,-0.617498,0.91856,-0.0253482,-0.611001,1.23149,-0.0170459,-0.599945,1.46243,-0.0230182,-0.552505,1.67765,-0.194433,-0.576031,1.42203,-0.276179,-0.616177,1.11313,-0.264409,-0.597468,0.862985,-0.27207,-0.594998,0.830925,0.170133,-0.57534,1.42783,0.257866,-0.531642,1.17142,0.263858,-0.405849,0.948591,0.245205,-0.358331,0.877698,-0.100725,-0.582878,0.924128,-0.107101,-0.474291,0.487277,-0.108261,-0.335479,0.154091,-0.0747987,-0.200653,0.109339,0.062231,-0.582111,0.915209,0.0965848,-0.746361,0.539128,0.0664683,-0.898218,0.186277,0.104236,-0.858222,0.0889564
-0.0271929,-0.561448,0.914534,-0.0238991,-0.562138,1.22941,-0.0186097,-0.559567,1.46166,-0.0352272,-0.509406,1.67539,-0.19678,-0.525277,1.41725,-0.28694,-0.564929,1.10933,-0.265535,-0.539805,0.859813,-0.270044,-0.541505,0.84061,0.161172,-0.524296,1.4199,0.246153,-0.494386,1.1615,0.256624,-0.373437,0.936252,0.240296,-0.332136,0.862594,-0.0954716,-0.521687,0.9181,-0.107844,-0.433199,0.475896,-0.10817,-0.323321,0.13541,-0.0718967,-0.186591,0.102482,0.0689057,-0.531497,0.913484,0.0907979,-0.706879,0.525515,0.0672996,-0.884347,0.179197,0.0919544,-0.806961,0.0887886
-0.0310635,-0.537557,0.913008,-0.0306201,-0.536704,1.22903,-0.0286079,-0.52736,1.46217,-0.0415041,-0.484565,1.68268,-0.208186,-0.499992,1.41149,-0.28999,-0.526697,1.10716,-0.269313,-0.491267,0.858274,-0.2701,-0.490714,0.818162,0.157423,-0.506076,1.42129,0.242129,-0.464806,1.15298,0.255227,-0.351239,0.92423,0.237648,-0.311859,0.853403,-0.0981165,-0.501003,0.917983,-0.113552,-0.401541,0.486331,-0.10708,-0.312873,0.142061,-0.0716515,-0.184916,0.0976496,0.063922,-0.504134,0.910389,0.0887018,-0.65975,0.526011,0.0677085,-0.871185,0.178812,0.0918296,-0.803016,0.0851654
-0.051031,-0.487036,0.911411,-0.0453447,-0.486728,1.22836,-0.0380534,-0.481477,1.46202,-0.0574924,-0.432629,1.68312,-0.218179,-0.451217,1.41529,-0.288811,-0.473357,1.10366,-0.280191,-0.44045,0.853949,-0.271192,-0.445537,0.804002,0.14693,-0.45523,1.42067,0.235369,-0.43456,1.15473,0.251083,-0.337356,0.919254,0.228531,-0.307513,0.84539,-0.117411,-0.44872,0.91758,-0.120311,-0.374081,0.500137,-0.107126,-0.307372,0.15274,-0.0708755,-0.184082,0.0932461,0.0441611,-0.455926,0.907866,0.0898196,-0.60611,0.529071,0.068556,-0.839457,0.174902,0.087857,-0.781301,0.0785501
-0.0521897,-0.448227,0.919873,-0.0497968,-0.456034,1.23583,-0.045022,-0.453584,1.46908,-0.0632067,-0.412537,1.6876,-0.227326,-0.422886,1.41155,-0.29637,-0.430754,1.11225,-0.282267,-0.406304,0.862092,-0.279314,-0.401123,0.833678,0.14419,-0.43012,1.4234,0.228498,-0.409798,1.15363,0.248176,-0.324064,0.914536,0.233026,-0.297279,0.847781,-0.118794,-0.415446,0.920619,-0.123629,-0.351435,0.512615,-0.106524,-0.30522,0.163124,-0.0712666,-0.183429,0.0916883,0.0436366,-0.41074,0.922601,0.0888754,-0.544478,0.52459,0.0701006,-0.818366,0.177127,0.0884871,-0.764625,0.0806553
-0.063898,-0.398933,0.929966,-0.0587248,-0.407213,1.24421,-0.0517889,-0.408941,1.47543,-0.0717167,-0.359325,1.69654,-0.235598,-0.372225,1.42314,-0.303715,-0.380933,1.12887,-0.294543,-0.355274,0.878542,-0.283109,-0.353517,0.834726,0.135799,-0.388493,1.42968,0.222182,-0.374795,1.14859,0.246615,-0.310169,0.904199,0.232426,-0.28947,0.855588,-0.133759,-0.3638,0.929926,-0.128408,-0.333246,0.522334,-0.107215,-0.300724,0.168186,-0.071432,-0.183358,0.0911894,0.0361556,-0.367519,0.931753,0.0807427,-0.477827,0.524576,0.0702135,-0.762006,0.154015,0.0862468,-0.614333,0.110348
-0.0651411,-0.372514,0.934156,-0.0624235,-0.381373,1.24803,-0.0578697,-0.380188,1.4794,-0.0743529,-0.33444,1.69762,-0.238049,-0.347007,1.42857,-0.30974,-0.349996,1.13127,-0.293951,-0.302713,0.883155,-0.286693,-0.30916,0.832189,0.131726,-0.354132,1.43728,0.218449,-0.35471,1.14954,0.242624,-0.289512,0.905056,0.227234,-0.279615,0.859977,-0.132979,-0.335885,0.933419,-0.13059,-0.320053,0.525281,-0.107103,-0.296513,0.169112,-0.0714836,-0.183089,0.0905749,0.0326445,-0.338609,0.937335,0.0799455,-0.410102,0.536905,0.0712972,-0.707162,0.1759,0.0947805,-0.693243,0.0810992
-0.0713739,-0.338469,0.939322,-0.0658284,-0.349068,1.25418,-0.05901,-0.350901,1.48588,-0.0792382,-0.30321,1.70646,-0.249991,-0.315207,1.43098,-0.313376,-0.298868,1.13137,-0.300112,-0.256995,0.882222,-0.295343,-0.267553,0.849387,0.128377,-0.33092,1.44319,0.216437,-0.33526,1.15422,0.240012,-0.280373,0.907406,0.223883,-0.27201,0.85503,-0.137261,-0.302176,0.935806,-0.136887,-0.304644,0.530931,-0.10894,-0.292771,0.168262,-0.0716905,-0.182758,0.0898401,0.025047,-0.306468,0.944864,0.0822556,-0.343655,0.549333,0.0583021,-0.646659,0.193795,0.0819844,-0.607527,0.0979886
-0.0729187,-0.305769,0.943744,-0.0703327,-0.312134,1.25701,-0.0658872,-0.309539,1.48754,-0.0821585,-0.265702,1.7099,-0.252738,-0.281305,1.43651,-0.313978,-0.269495,1.13026,-0.30747,-0.209885,0.8836,-0.298475,-0.217519,0.867061,0.127129,-0.292248,1.44372,0.212305,-0.308615,1.15517,0.24046,-0.264841,0.906765,0.222109,-0.25894,0.86229,-0.139051,-0.270184,0.938719,-0.141632,-0.295912,0.530369,-0.110347,-0.291047,0.167253,-0.0721518,-0.182622,0.0893689,0.0239029,-0.272038,0.950947,0.0839502,-0.280994,0.54789,0.0465587,-0.568579,0.180175,0.0556592,-0.517936,0.0859473
-0.0764095,-0.279528,0.943489,-0.0704505,-0.283208,1.25884,-0.0630079,-0.279321,1.49108,-0.0832312,-0.223119,1.71215,-0.254908,-0.246543,1.4401,-0.316468,-0.226972,1.13736,-0.309961,-0.174503,0.889264,-0.303208,-0.16892,0.863925,0.125052,-0.26916,1.44523,0.212818,-0.288608,1.16607,0.240285,-0.243493,0.917647,0.219917,-0.24314,0.853732,-0.141805,-0.240195,0.938122,-0.146444,-0.282406,0.526409,-0.112041,-0.286462,0.167043,-0.0725771,-0.182245,0.0889395,0.0201005,-0.249995,0.950929,0.07708,-0.223246,0.544226,0.0444177,-0.488058,0.184559,0.0588835,-0.414821,0.0969255
-0.0797043,-0.249323,0.944853,-0.0754273,-0.252157,1.26033,-0.0693273,-0.247647,1.49257,-0.0799506,-0.196103,1.71158,-0.259432,-0.219312,1.44362,-0.326257,-0.19346,1.14658,-0.319384,-0.117216,0.903649,-0.31759,-0.0922763,0.842125,0.121528,-0.234241,1.44386,0.209789,-0.269424,1.16739,0.238306,-0.228599,0.918474,0.222398,-0.225545,0.866933,-0.144093,-0.209061,0.938617,-0.150144,-0.270092,0.520364,-0.111282,-0.285237,0.164672,-0.0727594,-0.184722,0.0881272,0.0160254,-0.220956,0.953123,0.0731413,-0.162768,0.564673,0.0403365,-0.39553,0.181074,0.0401492,-0.30527,0.101789
-0.0870346,-0.228563,0.947102,-0.080754,-0.226131,1.26133,-0.0728217,-0.217041,1.49244,-0.079107,-0.163699,1.71274,-0.262451,-0.180689,1.44309,-0.334526,-0.161175,1.1561,-0.325155,-0.0657207,0.91933,-0.319991,-0.0342973,0.882529,0.119228,-0.212057,1.44511,0.209507,-0.24869,1.16991,0.236904,-0.212324,0.920452,0.218678,-0.204104,0.869799,-0.151781,-0.190873,0.941633,-0.152157,-0.245778,0.529675,-0.110451,-0.283301,0.1698,-0.0728621,-0.184841,0.088306,0.009368,-0.197466,0.954501,0.0717912,-0.1075,0.580021,0.0310646,-0.294548,0.179857,0.0332129,-0.217893,0.0935617
-0.0898151,-0.191186,0.945098,-0.0803082,-0.188983,1.25961,-0.0702326,-0.181105,1.49107,-0.0785554,-0.11146,1.70969,-0.262462,-0.147024,1.44303,-0.339546,-0.117599,1.16619,-0.322412,-0.000381906,0.938854,-0.319905,0.0298601,0.875134,0.11787,-0.171609,1.44409,0.20696,-0.209265,1.16473,0.235336,-0.183632,0.914648,0.218148,-0.178013,0.86182,-0.156108,-0.15192,0.939438,-0.15715,-0.226989,0.515165,-0.105803,-0.276097,0.167593,-0.0671258,-0.165786,0.0856555,0.00837894,-0.162231,0.952831,0.0661622,-0.0563591,0.558816,0.00561244,-0.2015,0.162897,0.0379513,-0.109979,0.0861296
-0.0912522,-0.170312,0.943425,-0.0818006,-0.16654,1.25816,-0.0717503,-0.15696,1.48976,-0.0800453,-0.0973294,1.70795,-0.262084,-0.116352,1.43814,-0.337668,-0.10048,1.17207,-0.332592,0.0483706,0.962316,-0.322335,0.07558,0.906214,0.116127,-0.146793,1.44097,0.203158,-0.194807,1.16479,0.2366,-0.164563,0.915551,0.214459,-0.162755,0.844555,-0.157563,-0.131606,0.938323,-0.17034,-0.210988,0.497391,-0.0856911,-0.223685,0.156607,-0.0226397,-0.0872388,0.0853689,0.00720932,-0.140725,0.950637,0.0610195,-0.0281523,0.550722,0.0358434,-0.087169,0.164726,0.0450285,-0.016341,0.0782585
-0.0830755,-0.135006,0.939625,-0.0776423,-0.129643,1.255,-0.0705621,-0.118862,1.48703,-0.077419,-0.0510411,1.69942,-0.261914,-0.0844391,1.43589,-0.337642,-0.0587949,1.17654,-0.33252,0.0891281,0.966156,-0.321334,0.12751,0.898362,0.11991,-0.102747,1.4321,0.20097,-0.154955,1.15158,0.241625,-0.141608,0.902593,0.215818,-0.14214,0.83579,-0.14853,-0.0950915,0.934893,-0.175857,-0.197831,0.502432,-0.114556,-0.217219,0.156557,-0.0946424,-0.0749651,0.11367,0.0147253,-0.10674,0.946616,0.0636748,0.0205164,0.5426,0.045656,0.014295,0.176371,0.0746115,0.130322,0.097436
-0.0806986,-0.0981399,0.942072,-0.0754295,-0.0909512,1.25194,-0.0683788,-0.0786507,1.47965,-0.0751156,-0.0232612,1.6994,-0.261358,-0.0498568,1.43438,-0.336582,-0.0276345,1.17235,-0.328994,0.135852,0.973163,-0.318523,0.175991,0.905324,0.120866,-0.0772547,1.43107,0.201127,-0.123988,1.15204,0.241443,-0.11647,0.903002,0.215574,-0.113201,0.837932,-0.147257,-0.0589014,0.939813,-0.187584,-0.106754,0.618258,-0.153479,-0.212012,0.268957,-0.130484,-0.0697404,0.224668,0.0185043,-0.0691469,0.946511,0.0501169,0.0518185,0.495347,0.0441823,0.115917,0.14759,0.0897368,0.26862,0.093288
-0.0797368,-0.064432,0.930149,-0.0734136,-0.0606571,1.24441,-0.0656652,-0.0511724,1.47521,-0.0694961,0.0228118,1.69313,-0.261094,-0.0232397,1.43398,-0.335945,0.00735564,1.16943,-0.329543,0.161616,0.963401,-0.314852,0.216228,0.904726,0.122219,-0.0303398,1.42071,0.204352,-0.0867547,1.1465,0.233858,-0.0670239,0.896234,0.215366,-0.0763029,0.84811,-0.147925,-0.0290387,0.920961,-0.191509,-0.0997492,0.607436,-0.155518,-0.200832,0.268188,-0.13818,-0.0580087,0.224181,0.02151,-0.0301802,0.941745,0.0464802,0.0854459,0.489392,0.0528469,0.21359,0.157359,0.0956788,0.364367,0.107307
-0.0737557,-0.0195868,0.927459,-0.0669178,-0.0153378,1.2397,-0.0586638,-0.00564396,1.46928,-0.0646601,0.0568193,1.68563,-0.26037,0.0192723,1.42483,-0.331352,0.0371461,1.1661,-0.323674,0.203527,0.969214,-0.310694,0.251428,0.901152,0.125783,0.0049583,1.41409,0.204751,-0.0443986,1.12658,0.232503,-0.0468676,0.876453,0.21952,-0.0461949,0.839171,-0.139583,0.0182798,0.920811,-0.178411,-0.0659014,0.596496,-0.0837004,-0.236904,0.165666,-0.0481419,-0.192169,0.0737507,0.0252611,0.0091169,0.937021,0.0476599,0.125794,0.487583,0.0542044,0.266144,0.160235,0.0931536,0.424207,0.137869
-0.0648681,0.00775138,0.924599,-0.0642088,0.0120027,1.23519,-0.0603964,0.0226003,1.4634,-0.060001,0.0958402,1.68215,-0.254235,0.0522765,1.42282,-0.326144,0.0746341,1.15762,-0.323269,0.231223,0.95353,-0.306997,0.277483,0.889823,0.1297,0.0379462,1.41282,0.207848,-0.0084999,1.12391,0.233232,-0.00901395,0.873646,0.219044,-0.0103485,0.839395,-0.132168,0.0424028,0.918268,-0.184214,-0.0458938,0.599785,-0.0867708,-0.230808,0.175622,-0.0498231,-0.188592,0.0724295,0.0361194,0.0416188,0.93358,0.0500172,0.155782,0.483609,0.0513276,0.307754,0.161052,0.0914179,0.448699,0.135012
