HipCenter X,HipCenter Y,HipCenter Z,Spine X,Spine Y,Spine Z,ShoulderCenter X,ShoulderCenter Y,ShoulderCenter Z,Head X,Head Y,Head Z,ShoulderLeft X,ShoulderLeft Y,ShoulderLeft Z,ElbowLeft X,ElbowLeft Y,ElbowLeft Z,WristLeft X,WristLeft Y,WristLeft Z,HandLeft X,HandLeft Y,HandLeft Z,ShoulderRight X,ShoulderRight Y,ShoulderRight Z,ElbowRight X,ElbowRight Y,ElbowRight Z,WristRight X,WristRight Y,WristRight Z,HandRight X,HandRight Y,HandRight Z,HipLeft X,HipLeft Y,HipLeft Z,KneeLeft X,KneeLeft Y,KneeLeft Z,AnkleLeft X,AnkleLeft Y,AnkleLeft Z,FootLeft X,FootLeft Y,FootLeft Z,HipRight X,HipRight Y,HipRight Z,KneeRight X,KneeRight Y,KneeRight Z,AnkleRight X,AnkleRight Y,AnkleRight Z,FootRight X,FootRight Y,FootRight Z
-0.0157053,0.337563,0.889845,-0.0500645,0.378169,1.20222,-0.0798676,0.416131,1.43116,-0.056653,0.47784,1.64506,-0.242531,0.438469,1.38024,-0.35477,0.441356,1.18196,-0.353772,0.555472,0.980739,-0.336653,0.61742,0.895486,0.0974874,0.412247,1.38957,0.164197,0.33461,1.13885,0.182394,0.421209,0.932542,0.183038,0.455853,0.861343,-0.105896,0.373183,0.886142,-0.159073,0.326028,0.505078,-0.146533,0.290343,0.16359,-0.173698,0.387863,0.0850697,0.0334299,0.374342,0.896121,0.0381065,0.399131,0.507002,0.0309738,0.350646,0.139337,0.046156,0.43264,0.0758512
-0.0119882,0.354417,0.889992,-0.0459246,0.393054,1.20349,-0.0753984,0.429307,1.43317,-0.0503056,0.488228,1.64497,-0.23514,0.456972,1.38368,-0.346113,0.446194,1.18613,-0.341195,0.591382,0.979612,-0.33224,0.642993,0.900186,0.103611,0.426559,1.38933,0.167273,0.347395,1.13701,0.184054,0.425842,0.927763,0.188359,0.456813,0.857904,-0.102596,0.38806,0.886257,-0.158196,0.340702,0.497644,-0.14595,0.290848,0.163062,-0.17339,0.387768,0.0853338,0.037301,0.392812,0.896402,0.0399222,0.414468,0.504183,0.0297712,0.363288,0.144981,0.0431473,0.449855,0.0839025
-0.00343468,0.381485,0.888952,-0.0381923,0.413936,1.20358,-0.0682246,0.445955,1.43395,-0.0394381,0.507202,1.64602,-0.228337,0.471277,1.38318,-0.340889,0.469139,1.18541,-0.339361,0.605308,0.983932,-0.328286,0.665925,0.904866,0.11518,0.437388,1.39025,0.174039,0.365909,1.13129,0.189394,0.435708,0.919349,0.190355,0.461082,0.851737,-0.0935874,0.4172,0.885925,-0.157633,0.375299,0.501462,-0.144478,0.296891,0.165823,-0.173795,0.387823,0.0861436,0.0449558,0.417536,0.894801,0.0440208,0.430596,0.503633,0.0325849,0.373834,0.139203,0.0447767,0.459602,0.0772727
0.00534649,0.398885,0.888018,-0.0286222,0.429114,1.20286,-0.0581626,0.459107,1.43347,-0.0312673,0.514629,1.64515,-0.21969,0.487258,1.38362,-0.334727,0.476447,1.18818,-0.337069,0.615742,0.986994,-0.32214,0.681371,0.904767,0.123845,0.457202,1.38786,0.18247,0.382275,1.12435,0.19238,0.448008,0.910873,0.191489,0.474206,0.837736,-0.0861417,0.433983,0.885435,-0.153403,0.402412,0.483012,-0.142468,0.304083,0.163408,-0.173471,0.388515,0.0867368,0.0547188,0.435267,0.893414,0.04739,0.438351,0.502563,0.0335825,0.377572,0.138237,0.0453135,0.463281,0.0761133
0.0151716,0.419951,0.885865,-0.0191736,0.446717,1.20036,-0.0489528,0.474147,1.4308,-0.0207668,0.526966,1.64308,-0.212785,0.49937,1.38329,-0.32629,0.489155,1.18692,-0.332789,0.627412,0.987608,-0.320151,0.69373,0.90428,0.133082,0.470053,1.38554,0.188071,0.394599,1.12171,0.19492,0.46238,0.90467,0.19827,0.486001,0.832791,-0.0761405,0.456553,0.883692,-0.158375,0.453873,0.484261,-0.142873,0.32192,0.156196,-0.173928,0.396408,0.0815613,0.0638772,0.45458,0.890958,0.0520319,0.446472,0.499147,0.0342313,0.379778,0.139477,0.0457807,0.463909,0.0761781
0.0225028,0.447403,0.884238,-0.0106159,0.467764,1.19973,-0.0396685,0.490907,1.43073,-0.00584991,0.540629,1.64248,-0.206447,0.511014,1.38382,-0.317466,0.501486,1.18601,-0.330319,0.636687,0.986549,-0.316447,0.699314,0.899937,0.143653,0.48783,1.38382,0.196382,0.416654,1.11987,0.19774,0.470413,0.902849,0.201149,0.500482,0.828478,-0.0691764,0.481725,0.883715,-0.156189,0.502472,0.491859,-0.14599,0.33853,0.151786,-0.17478,0.410473,0.0757795,0.0710772,0.484105,0.887592,0.0545797,0.454609,0.495499,0.0357808,0.383666,0.140127,0.0473176,0.464273,0.0745151
0.0250984,0.467101,0.88333,-0.00408095,0.487286,1.19924,-0.0299316,0.509849,1.43058,0.00557809,0.559536,1.64238,-0.199564,0.526814,1.38461,-0.299809,0.519199,1.18125,-0.326338,0.645235,0.982895,-0.315978,0.70422,0.893168,0.150395,0.504997,1.37788,0.201507,0.433141,1.11604,0.203214,0.486815,0.895529,0.209136,0.514359,0.821065,-0.066968,0.500952,0.883488,-0.153555,0.540447,0.497127,-0.152173,0.378799,0.143068,-0.168927,0.445785,0.0646925,0.0737534,0.503928,0.886115,0.0587793,0.468195,0.487049,0.0385752,0.386601,0.140031,0.046962,0.463546,0.0710786
0.0284548,0.487015,0.883705,0.00105429,0.504678,1.1993,-0.0236747,0.525194,1.43042,0.0137518,0.571508,1.64555,-0.191118,0.546808,1.3831,-0.291945,0.527767,1.18167,-0.318595,0.662239,0.967447,-0.313937,0.704343,0.885303,0.158418,0.524426,1.37461,0.210432,0.463805,1.10131,0.208929,0.503485,0.882397,0.215078,0.533535,0.812946,-0.0636789,0.521543,0.884947,-0.166435,0.596022,0.514896,-0.149204,0.412801,0.14897,-0.175232,0.491567,0.0761956,0.0768705,0.523052,0.885487,0.0636193,0.480117,0.478977,0.0387177,0.387527,0.139714,0.0474337,0.464512,0.070864
0.0308925,0.508726,0.883437,0.00559864,0.527222,1.20013,-0.0174524,0.548168,1.43204,0.0245731,0.599847,1.64437,-0.185024,0.566161,1.38314,-0.286515,0.547038,1.17343,-0.30908,0.667902,0.948764,-0.304805,0.698904,0.871885,0.166014,0.548159,1.36865,0.211929,0.483187,1.10774,0.21529,0.527388,0.889643,0.222248,0.558458,0.813391,-0.0614549,0.541663,0.886771,-0.163954,0.626184,0.519346,-0.140029,0.476395,0.141198,-0.177559,0.558236,0.0723501,0.0792044,0.546319,0.882982,0.068825,0.488524,0.473236,0.0395122,0.393533,0.139552,0.0492381,0.472188,0.0720034
0.0363458,0.526394,0.88041,0.0110048,0.549182,1.19817,-0.0122382,0.573602,1.43099,0.0289159,0.61937,1.64397,-0.182509,0.588136,1.38356,-0.282587,0.56278,1.16918,-0.305603,0.673508,0.934839,-0.28542,0.688126,0.859448,0.164195,0.579669,1.36641,0.218771,0.516662,1.09077,0.229786,0.568829,0.874629,0.230741,0.58287,0.811802,-0.0560061,0.556117,0.884588,-0.161151,0.675102,0.500163,-0.134466,0.557745,0.149528,-0.147754,0.625803,0.0723575,0.0841842,0.567048,0.879224,0.0825257,0.522798,0.503844,0.0429248,0.41178,0.130514,0.0519056,0.484392,0.0597122
0.0359988,0.546246,0.876349,0.0127429,0.572046,1.19498,-0.00881659,0.598488,1.4284,0.0355703,0.645328,1.64121,-0.179005,0.612771,1.37938,-0.281454,0.581641,1.16698,-0.303164,0.680671,0.91728,-0.281895,0.685588,0.855125,0.162383,0.60496,1.36483,0.222404,0.531978,1.0914,0.234053,0.585627,0.875596,0.236128,0.612114,0.812358,-0.0556251,0.573542,0.880123,-0.160778,0.711258,0.511354,-0.134094,0.636574,0.143965,-0.166531,0.723312,0.0780089,0.0828556,0.588985,0.875895,0.0877736,0.523881,0.496124,0.0670274,0.435993,0.152717,0.0683117,0.507401,0.0755304
0.0321294,0.566605,0.874703,0.0114466,0.600362,1.19079,-0.00780558,0.633682,1.4217,0.0349607,0.68251,1.63688,-0.178559,0.645699,1.37257,-0.277775,0.599777,1.15439,-0.305189,0.686559,0.911552,-0.28405,0.691268,0.843438,0.162312,0.642385,1.36353,0.223692,0.56374,1.0881,0.237345,0.618976,0.872785,0.237318,0.644314,0.811445,-0.0595476,0.595356,0.878517,-0.157779,0.750383,0.513061,-0.133419,0.726469,0.146289,-0.165778,0.825145,0.0780666,0.0789634,0.607671,0.874255,0.0965883,0.542574,0.512852,0.0741439,0.460414,0.184888,0.0555149,0.592768,0.143142
0.0232396,0.592098,0.867543,0.00570906,0.62909,1.18374,-0.01157,0.663447,1.41522,0.0302864,0.716292,1.6285,-0.17963,0.670852,1.36562,-0.277981,0.619748,1.14388,-0.312737,0.69468,0.910693,-0.292238,0.698891,0.833504,0.160463,0.671005,1.35776,0.224357,0.593953,1.08572,0.238595,0.65611,0.871999,0.239412,0.678043,0.806838,-0.068114,0.617903,0.871751,-0.142564,0.795824,0.476241,-0.140312,0.830115,0.145541,-0.175168,0.929503,0.0757635,0.0696232,0.636164,0.866923,0.103574,0.578572,0.554948,0.0326909,0.411328,0.183894,0.0137109,0.544015,0.141761
0.0197845,0.611135,0.86522,0.00266085,0.657554,1.17761,-0.014489,0.700746,1.40536,0.0222106,0.763666,1.61769,-0.183088,0.705592,1.35425,-0.28124,0.643681,1.13672,-0.322765,0.710305,0.904402,-0.315034,0.719092,0.823855,0.16341,0.70282,1.34998,0.223526,0.627383,1.08187,0.239216,0.689719,0.868341,0.239347,0.709609,0.80358,-0.0705304,0.6339,0.870337,-0.138831,0.817227,0.486367,-0.140135,0.897949,0.149365,-0.169661,1.02163,0.0774339,0.0648122,0.658177,0.863657,0.125193,0.597591,0.559209,0.0566709,0.424792,0.190438,0.0382169,0.556496,0.146608
0.025649,0.633119,0.861862,0.00360513,0.686154,1.17089,-0.0183649,0.732996,1.39663,0.0158222,0.79368,1.61187,-0.186029,0.737224,1.34697,-0.289825,0.674241,1.12957,-0.335696,0.730594,0.885198,-0.335109,0.738696,0.809561,0.157984,0.741732,1.34174,0.224988,0.657693,1.08175,0.238929,0.715894,0.867058,0.239054,0.739801,0.795123,-0.0635801,0.657056,0.864091,-0.146873,0.831155,0.565721,-0.146227,0.965135,0.165872,-0.177815,1.09607,0.096641,0.0693933,0.678754,0.863126,0.12731,0.611124,0.560443,0.0507687,0.431598,0.196466,0.0301785,0.562831,0.151671
0.0123459,0.681281,0.857753,-0.00883138,0.73238,1.16317,-0.029374,0.777077,1.38681,0.00181853,0.841513,1.5977,-0.192287,0.77838,1.33234,-0.297716,0.701558,1.12413,-0.348215,0.757007,0.869494,-0.352673,0.763303,0.79991,0.152105,0.779204,1.33991,0.221521,0.704887,1.07305,0.238429,0.755613,0.857172,0.238009,0.77268,0.792151,-0.0815862,0.704152,0.857518,-0.15118,0.85515,0.547196,-0.144065,1.01593,0.156773,-0.171045,1.15286,0.0956024,0.0604008,0.726978,0.861957,0.127568,0.63363,0.572826,0.0548222,0.444381,0.213381,0.0355179,0.575805,0.168695
0.0136388,0.706028,0.853365,-0.0135009,0.7621,1.15616,-0.0396709,0.812129,1.37718,-0.0086576,0.874947,1.5916,-0.202389,0.810102,1.32396,-0.306273,0.731824,1.10507,-0.354364,0.772249,0.858829,-0.362637,0.784082,0.787925,0.149689,0.81051,1.33663,0.220042,0.736091,1.06944,0.236098,0.791476,0.854354,0.238077,0.806435,0.793268,-0.0792913,0.726854,0.854115,-0.152807,0.8987,0.552954,-0.140093,1.03708,0.154907,-0.159038,1.17397,0.0939111,0.0601657,0.754358,0.8566,0.133087,0.674204,0.563675,0.0713702,0.468763,0.212064,0.0521009,0.599398,0.166412
0.00140067,0.754776,0.84608,-0.027994,0.808316,1.14922,-0.0542115,0.853678,1.3712,-0.0279031,0.92298,1.58606,-0.211882,0.842286,1.31787,-0.31427,0.76464,1.0901,-0.365055,0.801734,0.842788,-0.369656,0.804717,0.772361,0.135495,0.860031,1.33014,0.215597,0.777305,1.07183,0.23741,0.82547,0.856034,0.239474,0.841564,0.792622,-0.0913148,0.776348,0.849882,-0.157322,0.951009,0.548834,-0.142205,1.02714,0.187566,-0.159032,1.1519,0.111064,0.0474514,0.801381,0.846767,0.140829,0.713634,0.565424,0.0873248,0.490552,0.224209,0.0627689,0.621386,0.179002
0.019209,0.78478,0.837101,-0.0247509,0.834957,1.14352,-0.0611739,0.883658,1.3667,-0.0426333,0.955009,1.58213,-0.221576,0.882113,1.31455,-0.322543,0.799854,1.07937,-0.368969,0.819039,0.834193,-0.374071,0.829046,0.760096,0.127824,0.887628,1.33211,0.211721,0.807874,1.07307,0.236108,0.874618,0.861685,0.235753,0.882015,0.800415,-0.074057,0.803449,0.841229,-0.141752,0.994994,0.510568,-0.1297,1.07824,0.121812,-0.156758,1.1868,0.0767504,0.0650348,0.834305,0.837657,-0.095719,0.881773,0.532762,-0.0385132,0.597888,0.248997,-0.0587917,0.728969,0.203914
0.00860791,0.834055,0.834339,-0.0343241,0.883745,1.14094,-0.0704519,0.924462,1.36526,-0.0529513,0.986677,1.58485,-0.227712,0.907774,1.31384,-0.323956,0.828931,1.07345,-0.372865,0.847617,0.828296,-0.37636,0.853802,0.752787,0.110892,0.937395,1.32961,0.206061,0.841004,1.07389,0.2327,0.903476,0.861698,0.233235,0.92166,0.804979,-0.08623,0.852927,0.838254,-0.145733,1.04119,0.490248,-0.129002,1.0793,0.122303,-0.156152,1.18647,0.0756754,0.0555804,0.881827,0.835365,-0.101549,0.896985,0.52926,-0.0403825,0.611798,0.247879,-0.0679407,0.742956,0.203518
