HipCenter X,HipCenter Y,HipCenter Z,Spine X,Spine Y,Spine Z,ShoulderCenter X,ShoulderCenter Y,ShoulderCenter Z,Head X,Head Y,Head Z,ShoulderLeft X,ShoulderLeft Y,ShoulderLeft Z,ElbowLeft X,ElbowLeft Y,ElbowLeft Z,WristLeft X,WristLeft Y,WristLeft Z,HandLeft X,HandLeft Y,HandLeft Z,ShoulderRight X,ShoulderRight Y,ShoulderRight Z,ElbowRight X,ElbowRight Y,ElbowRight Z,WristRight X,WristRight Y,WristRight Z,HandRight X,HandRight Y,HandRight Z,HipLeft X,HipLeft Y,HipLeft Z,KneeLeft X,KneeLeft Y,KneeLeft Z,AnkleLeft X,AnkleLeft Y,AnkleLeft Z,FootLeft X,FootLeft Y,FootLeft Z,HipRight X,HipRight Y,HipRight Z,KneeRight X,KneeRight Y,KneeRight Z,AnkleRight X,AnkleRight Y,AnkleRight Z,FootRight X,FootRight Y,FootRight Z
-0.0350085,-0.322091,0.950765,-0.0895141,-0.309241,1.24417,-0.132699,-0.293132,1.46098,-0.114057,-0.246461,1.67161,-0.300585,-0.292545,1.41849,-0.380023,-0.306089,1.18348,-0.407872,-0.223499,0.916251,-0.407929,-0.194762,0.845288,0.0402578,-0.273263,1.41834,0.133325,-0.335237,1.1694,0.224426,-0.30254,0.945798,0.222896,-0.303018,0.879894,-0.117327,-0.296893,0.944293,-0.14697,-0.281949,0.521491,-0.130456,-0.286606,0.160166,-0.162364,-0.179091,0.0725445,0.020092,-0.282628,0.958919,0.134425,-0.273368,0.545616,0.236974,-0.315346,0.1753,0.214801,-0.21401,0.0948444
-0.0358694,-0.315337,0.951008,-0.0895043,-0.303524,1.24428,-0.13207,-0.288171,1.46103,-0.112946,-0.242026,1.6723,-0.298579,-0.285324,1.42132,-0.379063,-0.296608,1.19292,-0.406344,-0.208699,0.913484,-0.404086,-0.186534,0.841975,0.0394352,-0.265469,1.41943,0.131472,-0.329637,1.16892,0.2146,-0.301003,0.948136,0.220207,-0.295268,0.879043,-0.118903,-0.289724,0.944452,-0.149336,-0.280492,0.530346,-0.130435,-0.28662,0.16015,-0.164301,-0.178818,0.0737874,0.0198601,-0.276264,0.959242,0.133399,-0.26684,0.538879,0.212807,-0.277274,0.156015,0.193956,-0.166175,0.0735465
-0.0378253,-0.311587,0.949665,-0.0902081,-0.298612,1.2432,-0.131631,-0.282106,1.46012,-0.110709,-0.235848,1.67291,-0.297926,-0.280756,1.42197,-0.377992,-0.291302,1.19646,-0.404584,-0.204746,0.916598,-0.400266,-0.178256,0.843372,0.0421334,-0.260729,1.41535,0.134194,-0.309893,1.12192,0.223106,-0.289814,0.909544,0.208208,-0.283501,0.8808,-0.120367,-0.286809,0.94357,-0.150068,-0.280104,0.530218,-0.130753,-0.286225,0.160046,-0.164347,-0.17917,0.0736094,0.0173713,-0.271616,0.957392,0.123793,-0.254512,0.544111,0.205574,-0.26584,0.158481,0.183724,-0.158139,0.0784647
-0.0385125,-0.305162,0.948692,-0.0890724,-0.292707,1.24377,-0.129065,-0.276352,1.46187,-0.109575,-0.23198,1.6748,-0.295392,-0.274979,1.42258,-0.374854,-0.286259,1.19405,-0.400184,-0.197036,0.924019,-0.391573,-0.163501,0.839035,0.043682,-0.251562,1.41734,0.135152,-0.307239,1.125,0.202763,-0.26207,0.906745,0.199246,-0.268708,0.891439,-0.121784,-0.281054,0.942875,-0.152085,-0.277065,0.53246,-0.130898,-0.285988,0.160686,-0.164359,-0.179241,0.0737598,0.0174846,-0.2645,0.956162,0.113963,-0.242979,0.54507,0.180642,-0.236229,0.15798,0.171833,-0.14992,0.0789087
-0.039479,-0.299358,0.948203,-0.0874497,-0.28662,1.24305,-0.125207,-0.269935,1.4609,-0.106594,-0.224872,1.67403,-0.294801,-0.270012,1.42281,-0.365504,-0.275648,1.18454,-0.388486,-0.181875,0.921867,-0.38059,-0.153796,0.842915,0.0459804,-0.244052,1.41858,0.135902,-0.3003,1.12552,0.203014,-0.262068,0.905871,0.20182,-0.267165,0.879723,-0.122257,-0.277012,0.94292,-0.153506,-0.274909,0.53371,-0.131004,-0.286042,0.160825,-0.164385,-0.179183,0.073632,0.0158631,-0.256714,0.955002,0.10275,-0.22342,0.520954,0.171733,-0.228668,0.161032,0.145454,-0.134305,0.0807987
-0.0395117,-0.2921,0.948316,-0.085032,-0.27922,1.24279,-0.120969,-0.262683,1.46036,-0.100018,-0.216521,1.67519,-0.293006,-0.265894,1.42386,-0.359942,-0.270941,1.18635,-0.381079,-0.172298,0.916889,-0.366457,-0.143576,0.841966,0.0484338,-0.237247,1.41979,0.136307,-0.293153,1.12563,0.203089,-0.258631,0.905205,0.1946,-0.256814,0.883995,-0.122383,-0.269238,0.943955,-0.153928,-0.272364,0.534642,-0.131176,-0.285919,0.161218,-0.11966,-0.180272,0.068405,0.0159191,-0.250175,0.954353,0.098361,-0.21806,0.51929,0.147763,-0.220379,0.170524,0.130735,-0.114528,0.0788143
-0.0404604,-0.287707,0.947934,-0.0838033,-0.273935,1.2435,-0.117787,-0.256469,1.46214,-0.0979497,-0.211768,1.67584,-0.289659,-0.259382,1.42489,-0.345807,-0.263478,1.18433,-0.368356,-0.160142,0.915274,-0.355443,-0.134691,0.841505,0.0519247,-0.229598,1.41848,0.133627,-0.27206,1.14472,0.183463,-0.240254,0.919233,0.188103,-0.236402,0.879929,-0.123168,-0.265383,0.943924,-0.154625,-0.269368,0.538137,-0.132224,-0.284856,0.164266,-0.165839,-0.179832,0.0779371,0.014817,-0.245333,0.953613,0.0935706,-0.215596,0.519228,0.141052,-0.213557,0.168007,0.122096,-0.123229,0.082238
-0.0410519,-0.282993,0.947673,-0.0818322,-0.269409,1.24324,-0.113774,-0.252011,1.46178,-0.0932421,-0.203698,1.67622,-0.284556,-0.253338,1.42445,-0.342482,-0.258541,1.18311,-0.343843,-0.157402,0.918385,-0.331056,-0.137529,0.846556,0.0586158,-0.222918,1.41587,0.134329,-0.269776,1.14386,0.178273,-0.232102,0.917739,0.185722,-0.229668,0.888196,-0.123915,-0.261378,0.944425,-0.155069,-0.267146,0.540173,-0.131737,-0.284748,0.163761,-0.165807,-0.179585,0.077924,0.0144022,-0.239813,0.952493,0.0891591,-0.212957,0.521262,0.134475,-0.214409,0.168656,0.110703,-0.124138,0.085469
-0.0393329,-0.274516,0.946988,-0.0780862,-0.261186,1.24301,-0.108991,-0.244607,1.46184,-0.0903081,-0.200149,1.67744,-0.281406,-0.249241,1.4256,-0.331349,-0.248456,1.17826,-0.330219,-0.156575,0.92146,-0.30453,-0.142216,0.856114,0.0620275,-0.215765,1.41925,0.13537,-0.260407,1.15218,0.172007,-0.206931,0.927147,0.177788,-0.20869,0.886437,-0.122629,-0.253576,0.944362,-0.155807,-0.265332,0.541954,-0.131635,-0.28464,0.16369,-0.16561,-0.17987,0.0774795,0.0164974,-0.230832,0.951238,0.0871294,-0.211962,0.516083,0.126119,-0.218229,0.170647,0.10798,-0.123706,0.0848921
-0.0364855,-0.268089,0.947296,-0.0733773,-0.254633,1.24413,-0.102924,-0.23813,1.4636,-0.0853614,-0.193517,1.67552,-0.277257,-0.244147,1.42836,-0.322167,-0.241545,1.17758,-0.312762,-0.148431,0.922775,-0.288322,-0.133682,0.852596,0.0686975,-0.206787,1.41457,0.1381,-0.257459,1.15174,0.176016,-0.206811,0.926538,0.187024,-0.200647,0.870261,-0.120195,-0.246336,0.94519,-0.1556,-0.263454,0.543836,-0.131588,-0.284399,0.163749,-0.162595,-0.179432,0.0762424,0.0196507,-0.225196,0.951122,0.086108,-0.21156,0.51682,0.117815,-0.220285,0.164465,0.10304,-0.125361,0.0850858
-0.0316436,-0.259581,0.946007,-0.0673362,-0.248101,1.24378,-0.0961134,-0.232933,1.46384,-0.0783428,-0.186935,1.67768,-0.269045,-0.237017,1.42828,-0.316559,-0.234591,1.17918,-0.298708,-0.140551,0.92281,-0.266347,-0.127276,0.857691,0.0739379,-0.200621,1.4148,0.142053,-0.251077,1.15111,0.203007,-0.199697,0.910992,0.19337,-0.198247,0.856116,-0.116039,-0.238469,0.942269,-0.154988,-0.261324,0.544072,-0.130936,-0.283798,0.160959,-0.155119,-0.186356,0.072351,0.0252267,-0.215914,0.951607,0.08527,-0.211666,0.516637,0.116573,-0.223903,0.164283,0.0959142,-0.135158,0.0839979
-0.0208631,-0.252338,0.945898,-0.0604745,-0.242989,1.24398,-0.0918148,-0.229376,1.46417,-0.073581,-0.180541,1.67753,-0.263273,-0.232551,1.42994,-0.304423,-0.226842,1.17634,-0.285339,-0.135005,0.923015,-0.250215,-0.119376,0.857486,0.0806337,-0.193441,1.41341,0.150476,-0.240067,1.14967,0.20231,-0.198118,0.91031,0.199584,-0.188086,0.835912,-0.104329,-0.231492,0.941965,-0.153645,-0.259335,0.541828,-0.130381,-0.284339,0.161415,-0.15174,-0.185317,0.0718444,0.0347385,-0.208762,0.951653,0.0844954,-0.211805,0.516548,0.116437,-0.224023,0.164351,0.0946478,-0.136579,0.0841666
-0.0157242,-0.243789,0.944731,-0.0540721,-0.234796,1.24356,-0.0848819,-0.221773,1.46434,-0.0647302,-0.175219,1.67621,-0.25572,-0.225061,1.43164,-0.290848,-0.215477,1.17437,-0.26812,-0.124118,0.91739,-0.231184,-0.115385,0.859543,0.0874757,-0.187548,1.41254,0.154293,-0.226208,1.15298,0.208298,-0.187384,0.929934,0.205323,-0.175666,0.852185,-0.0998948,-0.22229,0.941708,-0.151895,-0.254139,0.542229,-0.13052,-0.283792,0.161276,-0.150866,-0.183522,0.0722888,0.0404921,-0.200844,0.949588,0.0845164,-0.211258,0.516258,0.115759,-0.22682,0.16336,0.0947061,-0.136668,0.0842222
-0.0074336,-0.236284,0.944297,-0.0437092,-0.226137,1.2434,-0.0730809,-0.21231,1.46444,-0.0534485,-0.167104,1.67614,-0.246182,-0.219684,1.43076,-0.285306,-0.213135,1.17867,-0.261641,-0.120915,0.916734,-0.218369,-0.110532,0.854357,0.0955548,-0.18031,1.40988,0.159691,-0.221678,1.15092,0.20682,-0.170849,0.914658,0.205632,-0.164157,0.852861,-0.0939945,-0.214079,0.94119,-0.150058,-0.252698,0.542864,-0.130372,-0.283653,0.161158,-0.155943,-0.182127,0.0729469,0.0514897,-0.194082,0.949241,0.0848662,-0.210743,0.517648,0.11563,-0.228287,0.162201,0.0947969,-0.136613,0.0841246
-0.00169361,-0.231586,0.940351,-0.0359717,-0.221853,1.24048,-0.0636114,-0.208296,1.46231,-0.0459324,-0.161971,1.67535,-0.237693,-0.213633,1.43086,-0.275835,-0.206823,1.17673,-0.252615,-0.116896,0.91673,-0.208751,-0.11005,0.8525,0.109915,-0.172514,1.40849,0.17181,-0.212915,1.14539,0.210475,-0.163854,0.91309,0.215032,-0.156649,0.833783,-0.0886415,-0.209865,0.9376,-0.139454,-0.247671,0.537435,-0.129937,-0.28467,0.161193,-0.128386,-0.181588,0.070822,0.0571426,-0.189129,0.94509,0.0862861,-0.20997,0.517174,0.116404,-0.229677,0.1622,0.095091,-0.137626,0.085045
0.00591729,-0.223047,0.939157,-0.0268992,-0.21264,1.23999,-0.0537318,-0.198699,1.46236,-0.036897,-0.156029,1.67425,-0.226531,-0.203494,1.42723,-0.264798,-0.198423,1.17448,-0.245695,-0.113432,0.9191,-0.198923,-0.103077,0.85114,0.116631,-0.168665,1.40865,0.176857,-0.207698,1.14607,0.210895,-0.160637,0.912951,0.216246,-0.14066,0.837572,-0.0807685,-0.201125,0.936459,-0.137248,-0.240455,0.541346,-0.129646,-0.284673,0.164117,-0.128994,-0.181304,0.0707112,0.0641906,-0.180926,0.943839,0.0885424,-0.207487,0.519055,0.116548,-0.229894,0.162053,0.0952348,-0.137766,0.0849627
0.0142988,-0.213329,0.939262,-0.0199912,-0.206807,1.23966,-0.0478399,-0.195102,1.46177,-0.0251612,-0.150317,1.67658,-0.217908,-0.195797,1.42724,-0.256231,-0.192395,1.17216,-0.237821,-0.108938,0.916041,-0.217456,-0.086147,0.851228,0.126078,-0.164012,1.40769,0.185615,-0.200634,1.14874,0.222206,-0.153716,0.909141,0.234675,-0.140807,0.831742,-0.0737434,-0.192048,0.936071,-0.130273,-0.233848,0.532271,-0.129393,-0.284592,0.165181,-0.128738,-0.181107,0.0713607,0.0738109,-0.170596,0.944462,0.0909545,-0.205816,0.518861,0.116449,-0.229889,0.161836,0.0953363,-0.137752,0.085027
0.018842,-0.206285,0.938748,-0.0113196,-0.198359,1.23898,-0.035545,-0.18595,1.46086,-0.0160723,-0.143722,1.67647,-0.2089,-0.185187,1.43111,-0.245543,-0.182837,1.17216,-0.232444,-0.105883,0.919076,-0.211869,-0.087872,0.846374,0.137479,-0.156414,1.40656,0.193973,-0.193488,1.14992,0.239826,-0.125648,0.885745,0.249729,-0.122668,0.827944,-0.0679251,-0.182724,0.936672,-0.122331,-0.217823,0.528024,-0.129349,-0.281424,0.163132,-0.128514,-0.180329,0.0713516,0.0771378,-0.165485,0.943102,0.102262,-0.195938,0.527445,0.116478,-0.22964,0.161948,0.0952479,-0.137572,0.0850814
0.0254847,-0.200874,0.936224,-0.00291884,-0.192908,1.23791,-0.0262739,-0.180708,1.46097,-0.000529476,-0.133331,1.67512,-0.194582,-0.173502,1.42994,-0.236383,-0.17313,1.16656,-0.230798,-0.10498,0.920585,-0.213389,-0.0868123,0.84645,0.147168,-0.153259,1.40679,0.203758,-0.188414,1.14721,0.244266,-0.127982,0.89727,0.258063,-0.118652,0.831951,-0.0594296,-0.176708,0.93535,-0.118501,-0.194601,0.525982,-0.128026,-0.280774,0.163184,-0.128191,-0.179455,0.0721921,0.0819949,-0.160773,0.939441,0.10571,-0.194497,0.523056,0.117174,-0.230751,0.160914,0.0952518,-0.137596,0.0850864
0.0351338,-0.191316,0.933669,0.00715463,-0.183993,1.23687,-0.0161868,-0.172347,1.46096,0.0085977,-0.125709,1.67373,-0.178556,-0.157457,1.42542,-0.229534,-0.166322,1.17189,-0.228549,-0.103616,0.919487,-0.210725,-0.0902081,0.844973,0.158371,-0.146778,1.40256,0.219232,-0.182159,1.13425,0.260063,-0.122139,0.897076,0.26661,-0.107777,0.829431,-0.0490885,-0.166386,0.933849,-0.11663,-0.169586,0.509436,-0.125157,-0.271066,0.163847,-0.126022,-0.178775,0.0718591,0.0904021,-0.15235,0.935826,0.113182,-0.190368,0.511052,0.117144,-0.230497,0.160275,0.0948293,-0.134554,0.0838129
0.0417673,-0.185649,0.931534,0.0148137,-0.177462,1.23469,-0.00784568,-0.165165,1.45874,0.0218136,-0.110879,1.66772,-0.173727,-0.151458,1.4239,-0.225301,-0.161545,1.16824,-0.227924,-0.102262,0.917819,-0.211494,-0.0906992,0.844807,0.166585,-0.142817,1.40084,0.225258,-0.179124,1.13453,0.268974,-0.115814,0.899745,0.277177,-0.088585,0.826283,-0.0429833,-0.160392,0.93276,-0.117988,-0.136878,0.511473,-0.123639,-0.260042,0.162673,-0.129534,-0.177193,0.0727195,0.0974409,-0.147077,0.932488,0.114932,-0.189391,0.508618,0.117267,-0.23061,0.160445,0.0956261,-0.135454,0.0838021
0.0488231,-0.176354,0.930081,0.0239583,-0.166653,1.23355,0.00293407,-0.153173,1.45784,0.027664,-0.104106,1.66498,-0.164741,-0.139622,1.42575,-0.222141,-0.154704,1.1681,-0.227919,-0.101189,0.916579,-0.213107,-0.0889949,0.847454,0.177042,-0.134618,1.39759,0.245076,-0.168976,1.10784,0.280641,-0.103948,0.886466,0.289924,-0.0854299,0.823992,-0.0359284,-0.150014,0.932744,-0.119385,-0.0886406,0.526092,-0.124378,-0.243285,0.161779,-0.122331,-0.159315,0.0771901,0.104301,-0.13885,0.929656,0.117001,-0.187073,0.509998,0.118554,-0.229832,0.160502,0.095831,-0.135168,0.0835353
0.0510249,-0.171507,0.92779,0.0310798,-0.158908,1.2307,0.0153662,-0.142635,1.45454,0.0414702,-0.0907824,1.66333,-0.158098,-0.129472,1.42509,-0.219179,-0.147903,1.17211,-0.227487,-0.0996183,0.916143,-0.218715,-0.091329,0.846892,0.184636,-0.128026,1.39381,0.246419,-0.166001,1.11342,0.281236,-0.0976572,0.892712,0.294751,-0.0775017,0.82266,-0.0334332,-0.145898,0.93209,-0.120726,-0.0693686,0.52529,-0.123246,-0.219401,0.158771,-0.132259,-0.157099,0.0758845,0.106089,-0.133007,0.925228,0.118256,-0.183587,0.510493,0.118196,-0.23009,0.16099,0.095474,-0.135157,0.0825158
0.0562733,-0.162296,0.927647,0.0372419,-0.148931,1.22966,0.0209364,-0.133031,1.45287,0.0504878,-0.0766263,1.65932,-0.158082,-0.129448,1.42505,-0.217891,-0.14603,1.17184,-0.229102,-0.097881,0.916163,-0.229188,-0.0902576,0.848174,0.197854,-0.119704,1.387,0.250526,-0.162859,1.11973,0.285612,-0.0934628,0.89939,0.300364,-0.0680765,0.820274,-0.0292978,-0.136961,0.932655,-0.113926,-0.0356314,0.533372,-0.12359,-0.186753,0.167715,-0.148999,-0.121422,0.0869239,0.112241,-0.123934,0.924538,0.123276,-0.177586,0.510889,0.118,-0.23002,0.160684,0.096889,-0.130038,0.0815745
0.0609232,-0.153408,0.927254,0.0437488,-0.138931,1.22786,0.0286634,-0.122024,1.44982,0.059212,-0.0610962,1.65387,-0.142091,-0.103878,1.42427,-0.216856,-0.142274,1.17071,-0.232275,-0.0959215,0.916204,-0.240959,-0.0893789,0.845434,0.204084,-0.111503,1.38399,0.255132,-0.158797,1.1209,0.289141,-0.0906936,0.900051,0.305417,-0.0615147,0.823646,-0.0245085,-0.125025,0.933681,-0.113799,-0.0123216,0.541481,-0.124467,-0.149014,0.169382,-0.113299,-0.0851334,0.0906016,0.116599,-0.117619,0.923159,0.12666,-0.173049,0.508433,0.11798,-0.229963,0.160673,0.09743,-0.131795,0.0801559
0.068275,-0.142871,0.926818,0.0489564,-0.126637,1.22802,0.0319937,-0.108028,1.45054,0.0639963,-0.0475516,1.64946,-0.139418,-0.0966431,1.42206,-0.216524,-0.136057,1.17024,-0.23769,-0.0941775,0.915357,-0.251011,-0.093619,0.849921,0.213295,-0.103246,1.38343,0.260191,-0.149223,1.12061,0.295146,-0.0836493,0.899314,0.302255,-0.0553256,0.818517,-0.0177501,-0.113687,0.934173,-0.112662,0.00855106,0.537293,-0.125143,-0.104763,0.166415,-0.11754,-0.0412213,0.0827173,0.124234,-0.108399,0.921776,0.130109,-0.168783,0.500662,0.117819,-0.229949,0.160776,0.0973814,-0.131723,0.0799523
0.0782662,-0.120434,0.92757,0.0584119,-0.104835,1.22578,0.040839,-0.0870004,1.44615,0.0650632,-0.0209656,1.6453,-0.135443,-0.0797533,1.4214,-0.21993,-0.125254,1.16961,-0.248277,-0.0918615,0.917578,-0.261985,-0.0948326,0.845489,0.21109,-0.0784823,1.38399,0.263214,-0.136449,1.12256,0.301645,-0.0729195,0.901423,0.303837,-0.0445686,0.824493,-0.00947384,-0.0893589,0.934379,-0.113527,0.0373327,0.533807,-0.121232,-0.046549,0.174261,-0.148906,0.0141504,0.0880458,0.135635,-0.0880546,0.922954,0.13243,-0.148828,0.51135,0.115122,-0.22806,0.156966,0.0965347,-0.122903,0.0794969
0.0816163,-0.109161,0.928182,0.060561,-0.0921503,1.22596,0.0419711,-0.0731678,1.44595,0.0654789,-0.0115951,1.64702,-0.134989,-0.0652254,1.41943,-0.221031,-0.117489,1.16835,-0.252473,-0.0915496,0.917644,-0.269655,-0.0905852,0.853754,0.212201,-0.0728426,1.38562,0.266487,-0.122838,1.12407,0.302677,-0.0629474,0.901656,0.29993,-0.0280417,0.821378,-0.00623924,-0.0789544,0.933885,-0.112747,0.0536985,0.532603,-0.126981,0.0102013,0.163737,-0.173147,0.105328,0.0809614,0.139016,-0.0760365,0.924738,0.135827,-0.144414,0.51099,0.114316,-0.226776,0.157718,0.0964244,-0.122741,0.0795746
